,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
2,57 Cleveland Place,No Wait Time,Last Reported Time: 10:04 AM,2021-03-07 15:54:33.882120
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 10:10 AM,2021-03-07 15:54:33.882120
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
6,Belvis Diagnostic & Tr...,0-30 Minutes,Last Reported Time: 10:02 AM,2021-03-07 15:54:33.882120
7,Bensonhurst 14th Avenue,0-30 Minutes,Last Reported Time: 10:10 AM,2021-03-07 15:54:33.882120
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 8:38 AM,2021-03-07 15:54:33.882120
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
10,Co-op City Retail Space,No Wait Time,Last Reported Time: 10:43 AM,2021-03-07 15:54:33.882120
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
12,CU Homecrest,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
13,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
16,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
19,EY East New York DTC,No Wait Time,Last Reported Time: 10:14 AM,2021-03-07 15:54:33.882120
20,Fort Hamilton,0-30 Minutes,Last Reported Time: 10:07 AM,2021-03-07 15:54:33.882120
21,Gouverneur Healthcare,0-30 Minutes,Last Reported Time: 10:03 AM,2021-03-07 15:54:33.882120
22,Greenbelt Recreational...,30-60 Minutes,Last Reported Time: 10:06 AM,2021-03-07 15:54:33.882120
23,Harlem Hospital Center,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
24,Highbridge Pool,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
26,JFK Airport,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
27,Kew Gardens,No Wait Time,Last Reported Time: 10:35 AM,2021-03-07 15:54:33.882120
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 10:14 AM,2021-03-07 15:54:33.882120
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
30,Lefferts,0-30 Minutes,Last Reported Time: 10:40 AM,2021-03-07 15:54:33.882120
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 10:30 AM,2021-03-07 15:54:33.882120
32,Mariners Harbor Library,No Wait Time,Last Reported Time: 10:29 AM,2021-03-07 15:54:33.882120
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
34,Midwood,No Wait Time,Last Reported Time: 10:10 AM,2021-03-07 15:54:33.882120
35,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
38,Old Broadway,No Wait Time,Last Reported Time: 10:12 AM,2021-03-07 15:54:33.882120
39,Queens Hospital Center,30-60 Minutes*,Last Reported Time: 9:40 AM,2021-03-07 15:54:33.882120
40,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
41,Red Hook Recreational ...,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
44,St. George Ferry Termi...,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
46,Starret City,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
47,SY Dyckman Lcdla,0-30 Minutes,Last Reported Time: 10:11 AM,2021-03-07 15:54:33.882120
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
49,Sydenham,0-30 Minutes,Last Reported Time: 10:31 AM,2021-03-07 15:54:33.882120
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
52,Windsor Park Library,1-1.5 Hours*,Last Reported Time: 9:22 AM,2021-03-07 15:54:33.882120
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-03-07 15:54:33.882120
54,Last Reported Time:,,,2021-03-07 15:54:33.882120
55,Last Reported Time:,,,2021-03-07 15:54:33.882120
56,,,,2021-03-07 15:54:33.882120
57,,,,2021-03-07 15:54:33.882120
58,,,,2021-03-07 15:54:33.882120
59,if you require urgent virtual care.,,,2021-03-07 15:54:33.882120
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-03-07 15:54:33.882120
61,,,,2021-03-07 15:54:33.882120
62,,,,2021-03-07 15:54:33.882120
63,,,,2021-03-07 15:54:33.882120
