,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
3,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
5,Bellevue Hospital Cent...,30-60 Minutes,Last Reported Time: 8:09 AM,2021-02-25 13:30:09.178172
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
7,Bensonhurst 14th Avenue,30-60 Minutes,Last Reported Time: 8:03 AM,2021-02-25 13:30:09.178172
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
12,CU Homecrest,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
13,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
16,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
19,EY East New York DTC,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
20,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
23,Harlem Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
24,Highbridge Pool,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
26,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
27,Kew Gardens,0-30 Minutes,Last Reported Time: 8:03 AM,2021-02-25 13:30:09.178172
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 8:05 AM,2021-02-25 13:30:09.178172
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
30,Lefferts,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
31,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
32,Mariners Harbor Library,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
34,Midwood,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
35,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
38,Old Broadway,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
40,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
41,Red Hook Recreational ...,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
44,St. George Ferry Termi...,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
46,Starret City,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
47,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
49,Sydenham,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
52,Windsor Park Library,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-02-25 13:30:09.178172
54,Last Reported Time:,,,2021-02-25 13:30:09.178172
55,Last Reported Time:,,,2021-02-25 13:30:09.178172
56,,,,2021-02-25 13:30:09.178172
57,,,,2021-02-25 13:30:09.178172
58,,,,2021-02-25 13:30:09.178172
59,if you require urgent virtual care.,,,2021-02-25 13:30:09.178172
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-02-25 13:30:09.178172
61,,,,2021-02-25 13:30:09.178172
62,,,,2021-02-25 13:30:09.178172
63,,,,2021-02-25 13:30:09.178172
