,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 8:27 AM,2021-02-04 13:47:52.354008
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
5,Bellevue Hospital Cent...,1-1.5 Hours,Last Reported Time: 8:00 AM,2021-02-04 13:47:52.354008
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
7,Bensonhurst 14th Avenue,30-60 Minutes,Last Reported Time: 8:00 AM,2021-02-04 13:47:52.354008
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
12,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
18,EY East New York DTC,No Wait Time,Last Reported Time: 8:41 AM,2021-02-04 13:47:52.354008
19,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
20,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
22,Harlem Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
23,Highbridge Pool,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
26,Kew Gardens,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 8:21 AM,2021-02-04 13:47:52.354008
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
29,Lefferts,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
30,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
31,Mariners Harbor Library,Not Reported Yet,Last Reported Time:,2021-02-04 13:47:52.354008
