,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-02-28 14:49:50.645648
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-28 14:49:50.645648
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2021-02-28 14:49:50.645648
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 9:39 AM,2021-02-28 14:49:50.645648
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-28 14:49:50.645648
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-28 14:49:50.645648
6,Belvis Diagnostic & Tr...,0-30 Minutes,Last Reported Time: 8:51 AM,2021-02-28 14:49:50.645648
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-02-28 14:49:50.645648
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 8:30 AM,2021-02-28 14:49:50.645648
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-28 14:49:50.645648
10,Co-op City Retail Space,No Wait Time,Last Reported Time: 9:02 AM,2021-02-28 14:49:50.645648
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-28 14:49:50.645648
12,CU Homecrest,Not Reported Yet,Last Reported Time:,2021-02-28 14:49:50.645648
13,CU Jonathan Williams C...,0-30 Minutes,Last Reported Time: 9:17 AM,2021-02-28 14:49:50.645648
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-28 14:49:50.645648
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-28 14:49:50.645648
16,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-28 14:49:50.645648
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-28 14:49:50.645648
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-28 14:49:50.645648
19,EY East New York DTC,No Wait Time,Last Reported Time: 9:22 AM,2021-02-28 14:49:50.645648
20,Fort Hamilton,0-30 Minutes,Last Reported Time: 9:40 AM,2021-02-28 14:49:50.645648
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-28 14:49:50.645648
22,Greenbelt Recreational...,30-60 Minutes,Last Reported Time: 9:13 AM,2021-02-28 14:49:50.645648
23,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 8:52 AM,2021-02-28 14:49:50.645648
24,Highbridge Pool,No Wait Time,Last Reported Time: 9:14 AM,2021-02-28 14:49:50.645648
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-28 14:49:50.645648
26,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-28 14:49:50.645648
27,Kew Gardens,Not Reported Yet,Last Reported Time:,2021-02-28 14:49:50.645648
28,Kings County Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-28 14:49:50.645648
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-28 14:49:50.645648
30,Lefferts,0-30 Minutes,Last Reported Time: 9:28 AM,2021-02-28 14:49:50.645648
31,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-02-28 14:49:50.645648
