,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
2,57 Cleveland Place,No Wait Time,Last Reported Time: 9:09 AM,2021-03-13 14:11:38.236994
3,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
6,Belvis Diagnostic & Tr...,0-30 Minutes,Last Reported Time: 8:58 AM,2021-03-13 14:11:38.236994
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
12,CU Homecrest,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
13,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
16,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
19,EY East New York DTC,No Wait Time,Last Reported Time: 8:08 AM,2021-03-13 14:11:38.236994
20,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
23,Harlem Hospital Center,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
24,Highbridge Pool,0-30 Minutes,Last Reported Time: 9:07 AM,2021-03-13 14:11:38.236994
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
26,JFK Airport,0-30 Minutes,Last Reported Time: 8:47 AM,2021-03-13 14:11:38.236994
27,Kew Gardens,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 9:01 AM,2021-03-13 14:11:38.236994
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
30,Lefferts,0-30 Minutes,Last Reported Time: 8:05 AM,2021-03-13 14:11:38.236994
31,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
32,Mariners Harbor Library,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
34,Midwood,0-30 Minutes,Last Reported Time: 8:14 AM,2021-03-13 14:11:38.236994
35,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
37,Northern Boulevard,No Wait Time,Last Reported Time: 8:49 AM,2021-03-13 14:11:38.236994
38,Old Broadway,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
40,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
41,Red Hook Recreational ...,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
44,St. George Ferry Termi...,No Wait Time,Last Reported Time: 8:09 AM,2021-03-13 14:11:38.236994
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
46,Starret City,0-30 Minutes,Last Reported Time: 9:06 AM,2021-03-13 14:11:38.236994
47,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
49,Sydenham,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
52,Windsor Park Library,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-03-13 14:11:38.236994
54,Last Reported Time:,,,2021-03-13 14:11:38.236994
