,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 12:01 PM,2021-02-04 18:55:28.696517
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-04 18:55:28.696517
2,57 Cleveland Place,No Wait Time,Last Reported Time: 12:22 PM,2021-02-04 18:55:28.696517
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 12:17 PM,2021-02-04 18:55:28.696517
4,Beach 39th,No Wait Time,Last Reported Time: 1:37 PM,2021-02-04 18:55:28.696517
5,Bellevue Hospital Cent...,30-60 Minutes,Last Reported Time: 12:38 PM,2021-02-04 18:55:28.696517
6,Belvis Diagnostic & Tr...,0-30 Minutes,Last Reported Time: 1:51 PM,2021-02-04 18:55:28.696517
7,Bensonhurst 14th Avenue,0-30 Minutes*,Last Reported Time: 10:21 AM,2021-02-04 18:55:28.696517
8,Canarsie Municipal Lot,0-30 Minutes,Last Reported Time: 1:38 PM,2021-02-04 18:55:28.696517
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-04 18:55:28.696517
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-02-04 18:55:28.696517
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-04 18:55:28.696517
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 11:49 AM,2021-02-04 18:55:28.696517
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-04 18:55:28.696517
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-04 18:55:28.696517
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-04 18:55:28.696517
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-04 18:55:28.696517
17,Elmhurst Hospital Cent...,30-60 Minutes*,Last Reported Time: 9:19 AM,2021-02-04 18:55:28.696517
18,EY East New York DTC,30-60 Minutes,Last Reported Time: 12:02 PM,2021-02-04 18:55:28.696517
19,Fort Hamilton,0-30 Minutes,Last Reported Time: 12:07 PM,2021-02-04 18:55:28.696517
20,Gouverneur Healthcare,30-60 Minutes,Last Reported Time: 1:05 PM,2021-02-04 18:55:28.696517
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-04 18:55:28.696517
22,Harlem Hospital Center,30-60 Minutes*,Last Reported Time: 10:23 AM,2021-02-04 18:55:28.696517
23,Highbridge Pool,0-30 Minutes,Last Reported Time: 12:02 PM,2021-02-04 18:55:28.696517
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-04 18:55:28.696517
25,JFK Airport,0-30 Minutes,Last Reported Time: 12:29 PM,2021-02-04 18:55:28.696517
26,Kew Gardens,0-30 Minutes,Last Reported Time: 12:32 PM,2021-02-04 18:55:28.696517
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 1:41 PM,2021-02-04 18:55:28.696517
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-04 18:55:28.696517
29,Lefferts,No Wait Time,Last Reported Time: 12:29 PM,2021-02-04 18:55:28.696517
30,Lincoln Medical Center,No Wait Time*,Last Reported Time: 10:10 AM,2021-02-04 18:55:28.696517
31,Mariners Harbor Library,No Wait Time,Last Reported Time: 1:51 PM,2021-02-04 18:55:28.696517
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-04 18:55:28.696517
33,Midwood,No Wait Time,Last Reported Time: 12:25 PM,2021-02-04 18:55:28.696517
34,Morrisania Diagnostic ...,30-60 Minutes,Last Reported Time: 1:51 PM,2021-02-04 18:55:28.696517
35,Mt. Loretto,0-30 Minutes,Last Reported Time: 12:27 PM,2021-02-04 18:55:28.696517
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-04 18:55:28.696517
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-04 18:55:28.696517
38,Old Broadway,0-30 Minutes,Last Reported Time: 12:10 PM,2021-02-04 18:55:28.696517
39,Queens Hospital Center,1-1.5 Hours,Last Reported Time: 12:28 PM,2021-02-04 18:55:28.696517
40,Rain Boston Road Senio...,No Wait Time,Last Reported Time: 1:46 PM,2021-02-04 18:55:28.696517
41,Red Hook Recreational ...,No Wait Time*,Last Reported Time: 10:01 AM,2021-02-04 18:55:28.696517
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-04 18:55:28.696517
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-04 18:55:28.696517
44,St. George Ferry Termi...,0-30 Minutes,Last Reported Time: 12:44 PM,2021-02-04 18:55:28.696517
45,St. James Recreational...,1.5-2 Hours*,Last Reported Time: 10:40 AM,2021-02-04 18:55:28.696517
46,Starret City,Not Reported Yet,Last Reported Time:,2021-02-04 18:55:28.696517
47,SY Dyckman Lcdla,30-60 Minutes*,Last Reported Time: 10:13 AM,2021-02-04 18:55:28.696517
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-02-04 18:55:28.696517
49,Sydenham,30-60 Minutes*,Last Reported Time: 10:13 AM,2021-02-04 18:55:28.696517
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-02-04 18:55:28.696517
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-02-04 18:55:28.696517
52,Windsor Park Library,0-30 Minutes,Last Reported Time: 1:16 PM,2021-02-04 18:55:28.696517
53,Woodhull Medical Center,0-30 Minutes*,Last Reported Time: 11:31 AM,2021-02-04 18:55:28.696517
