,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 2:43 PM,2021-03-16 18:57:24.980718
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
2,57 Cleveland Place,No Wait Time,Last Reported Time: 2:39 PM,2021-03-16 18:57:24.980718
3,Bay Ridge 5th Avenue,No Wait Time*,Last Reported Time: 12:28 PM,2021-03-16 18:57:24.980718
4,Beach 39th,0-30 Minutes*,Last Reported Time: 9:14 AM,2021-03-16 18:57:24.980718
5,Bellevue Hospital Cent...,No Wait Time*,Last Reported Time: 12:46 PM,2021-03-16 18:57:24.980718
6,Belvis Diagnostic & Tr...,30-60 Minutes*,Last Reported Time: 1:47 PM,2021-03-16 18:57:24.980718
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 2:11 PM,2021-03-16 18:57:24.980718
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
10,Co-op City Retail Space,No Wait Time*,Last Reported Time: 9:20 AM,2021-03-16 18:57:24.980718
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 11:37 AM,2021-03-16 18:57:24.980718
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 11:37 AM,2021-03-16 18:57:24.980718
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
16,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
19,EY East New York DTC,No Wait Time,Last Reported Time: 2:03 PM,2021-03-16 18:57:24.980718
20,Fort Hamilton,0-30 Minutes,Last Reported Time: 2:17 PM,2021-03-16 18:57:24.980718
21,Gouverneur Healthcare,No Wait Time*,Last Reported Time: 1:50 PM,2021-03-16 18:57:24.980718
22,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 2:02 PM,2021-03-16 18:57:24.980718
23,Harlem Hospital Center,No Wait Time*,Last Reported Time: 12:04 PM,2021-03-16 18:57:24.980718
24,Highbridge Pool,No Wait Time*,Last Reported Time: 12:59 PM,2021-03-16 18:57:24.980718
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
26,JFK Airport,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
27,Kew Gardens,No Wait Time,Last Reported Time: 2:30 PM,2021-03-16 18:57:24.980718
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 2:37 PM,2021-03-16 18:57:24.980718
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
30,Lefferts,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
31,Lincoln Medical Center,No Wait Time*,Last Reported Time: 12:28 PM,2021-03-16 18:57:24.980718
32,Mariners Harbor Library,0-30 Minutes*,Last Reported Time: 12:35 PM,2021-03-16 18:57:24.980718
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
34,Midwood,No Wait Time,Last Reported Time: 2:04 PM,2021-03-16 18:57:24.980718
35,Morrisania Diagnostic ...,0-30 Minutes*,Last Reported Time: 1:50 PM,2021-03-16 18:57:24.980718
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
38,Old Broadway,No Wait Time,Last Reported Time: 2:00 PM,2021-03-16 18:57:24.980718
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
40,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
41,Red Hook Recreational ...,No Wait Time,Last Reported Time: 2:03 PM,2021-03-16 18:57:24.980718
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
43,St. Albans,0-30 Minutes*,Last Reported Time: 11:06 AM,2021-03-16 18:57:24.980718
44,St. George Ferry Termi...,No Wait Time*,Last Reported Time: 11:45 AM,2021-03-16 18:57:24.980718
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
46,Starret City,No Wait Time*,Last Reported Time: 1:42 PM,2021-03-16 18:57:24.980718
47,SY Dyckman Lcdla,0-30 Minutes,Last Reported Time: 2:13 PM,2021-03-16 18:57:24.980718
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
49,Sydenham,0-30 Minutes,Last Reported Time: 2:05 PM,2021-03-16 18:57:24.980718
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
52,Windsor Park Library,0-30 Minutes*,Last Reported Time: 1:07 PM,2021-03-16 18:57:24.980718
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-03-16 18:57:24.980718
54,Last Reported Time:,,,2021-03-16 18:57:24.980718
55,Last Reported Time:,,,2021-03-16 18:57:24.980718
56,,,,2021-03-16 18:57:24.980718
57,,,,2021-03-16 18:57:24.980718
58,,,,2021-03-16 18:57:24.980718
59,if you require urgent virtual care.,,,2021-03-16 18:57:24.980718
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-03-16 18:57:24.980718
61,,,,2021-03-16 18:57:24.980718
62,,,,2021-03-16 18:57:24.980718
63,,,,2021-03-16 18:57:24.980718
