,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time*,Last Reported Time: 2:03 PM,2021-02-15 21:28:07.931644
1,4101 White Plains Road,No Wait Time,Last Reported Time: 4:19 PM,2021-02-15 21:28:07.931644
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:12 PM,2021-02-15 21:28:07.931644
3,Bay Ridge 5th Avenue,No Wait Time*,Last Reported Time: 10:06 AM,2021-02-15 21:28:07.931644
4,Beach 39th,No Wait Time,Last Reported Time: 4:01 PM,2021-02-15 21:28:07.931644
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
7,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 4:03 PM,2021-02-15 21:28:07.931644
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 3:50 PM,2021-02-15 21:28:07.931644
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
10,Co-op City Retail Space,No Wait Time*,Last Reported Time: 3:00 PM,2021-02-15 21:28:07.931644
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
12,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
16,Edward Grant,30-60 Minutes*,Last Reported Time: 3:33 PM,2021-02-15 21:28:07.931644
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
18,EY East New York DTC,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
19,Fort Hamilton,No Wait Time,Last Reported Time: 3:19 PM,2021-02-15 21:28:07.931644
20,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
21,Greenbelt Recreational...,0-30 Minutes*,Last Reported Time: 2:14 PM,2021-02-15 21:28:07.931644
22,Harlem Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
23,Highbridge Pool,0-30 Minutes,Last Reported Time: 4:18 PM,2021-02-15 21:28:07.931644
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
26,Kew Gardens,No Wait Time*,Last Reported Time: 3:42 PM,2021-02-15 21:28:07.931644
27,Kings County Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
29,Lefferts,0-30 Minutes*,Last Reported Time: 2:00 PM,2021-02-15 21:28:07.931644
30,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
31,Mariners Harbor Library,No Wait Time*,Last Reported Time: 2:04 PM,2021-02-15 21:28:07.931644
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
33,Midwood,0-30 Minutes,Last Reported Time: 4:18 PM,2021-02-15 21:28:07.931644
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
35,Mt. Loretto,0-30 Minutes*,Last Reported Time: 3:19 PM,2021-02-15 21:28:07.931644
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
38,Old Broadway,0-30 Minutes*,Last Reported Time: 2:35 PM,2021-02-15 21:28:07.931644
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
40,Rain Boston Road Senio...,0-30 Minutes*,Last Reported Time: 9:53 AM,2021-02-15 21:28:07.931644
41,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 4:12 PM,2021-02-15 21:28:07.931644
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
44,St. George Ferry Termi...,0-30 Minutes,Last Reported Time: 4:03 PM,2021-02-15 21:28:07.931644
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
46,Starret City,No Wait Time,Last Reported Time: 4:10 PM,2021-02-15 21:28:07.931644
47,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
49,Sydenham,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
52,Windsor Park Library,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-02-15 21:28:07.931644
54,Last Reported Time:,,,2021-02-15 21:28:07.931644
55,Last Reported Time:,,,2021-02-15 21:28:07.931644
56,,,,2021-02-15 21:28:07.931644
57,,,,2021-02-15 21:28:07.931644
58,,,,2021-02-15 21:28:07.931644
59,if you require urgent virtual care.,,,2021-02-15 21:28:07.931644
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-02-15 21:28:07.931644
61,,,,2021-02-15 21:28:07.931644
62,,,,2021-02-15 21:28:07.931644
63,,,,2021-02-15 21:28:07.931644
