,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
1,4101 White Plains Road,No Wait Time*,Last Reported Time: 10:17 AM,2021-01-31 18:12:25.369778
2,57 Cleveland Place,0-30 Minutes,Last Reported Time: 12:03 PM,2021-01-31 18:12:25.369778
3,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 12:04 PM,2021-01-31 18:12:25.369778
4,Beach 39th,0-30 Minutes,Last Reported Time: 12:07 PM,2021-01-31 18:12:25.369778
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 11:57 AM,2021-01-31 18:12:25.369778
7,Bensonhurst 14th Avenue,0-30 Minutes,Last Reported Time: 12:47 PM,2021-01-31 18:12:25.369778
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 11:37 AM,2021-01-31 18:12:25.369778
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
10,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 12:48 PM,2021-01-31 18:12:25.369778
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 11:48 AM,2021-01-31 18:12:25.369778
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
17,Elmhurst Hospital Cent...,0-30 Minutes*,Last Reported Time: 10:25 AM,2021-01-31 18:12:25.369778
18,EY East New York DTC,No Wait Time,Last Reported Time: 12:18 PM,2021-01-31 18:12:25.369778
19,Fort Hamilton,0-30 Minutes,Last Reported Time: 12:49 PM,2021-01-31 18:12:25.369778
20,Gouverneur Healthcare,0-30 Minutes,Last Reported Time: 1:05 PM,2021-01-31 18:12:25.369778
21,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 12:20 PM,2021-01-31 18:12:25.369778
22,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 12:15 PM,2021-01-31 18:12:25.369778
23,Highbridge Pool,No Wait Time,Last Reported Time: 12:18 PM,2021-01-31 18:12:25.369778
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
26,Kew Gardens,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
27,Kings County Hospital ...,1-1.5 Hours,Last Reported Time: 12:13 PM,2021-01-31 18:12:25.369778
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
29,Lefferts,0-30 Minutes,Last Reported Time: 12:00 PM,2021-01-31 18:12:25.369778
30,Lincoln Medical Center,No Wait Time,Last Reported Time: 12:22 PM,2021-01-31 18:12:25.369778
31,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 1:01 PM,2021-01-31 18:12:25.369778
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
33,Midwood,0-30 Minutes,Last Reported Time: 12:24 PM,2021-01-31 18:12:25.369778
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
35,Mt. Loretto,0-30 Minutes*,Last Reported Time: 10:19 AM,2021-01-31 18:12:25.369778
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
38,Old Broadway,No Wait Time,Last Reported Time: 12:03 PM,2021-01-31 18:12:25.369778
39,Queens Hospital Center,1.5-2 Hours,Last Reported Time: 12:56 PM,2021-01-31 18:12:25.369778
40,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
41,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 12:12 PM,2021-01-31 18:12:25.369778
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
44,St. George Ferry Termi...,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
46,Starret City,0-30 Minutes,Last Reported Time: 1:03 PM,2021-01-31 18:12:25.369778
47,SY Dyckman Lcdla,30-60 Minutes,Last Reported Time: 12:13 PM,2021-01-31 18:12:25.369778
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
49,Sydenham,0-30 Minutes,Last Reported Time: 12:13 PM,2021-01-31 18:12:25.369778
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
52,Windsor Park Library,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-01-31 18:12:25.369778
54,Last Reported Time:,,,2021-01-31 18:12:25.369778
55,Last Reported Time:,,,2021-01-31 18:12:25.369778
56,,,,2021-01-31 18:12:25.369778
57,,,,2021-01-31 18:12:25.369778
58,,,,2021-01-31 18:12:25.369778
59,if you require urgent virtual care.,,,2021-01-31 18:12:25.369778
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-01-31 18:12:25.369778
61,,,,2021-01-31 18:12:25.369778
62,,,,2021-01-31 18:12:25.369778
63,,,,2021-01-31 18:12:25.369778
