,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time*,Last Reported Time: 8:47 AM,2021-01-13 15:13:47.264145
1,4101 White Plains Road,No Wait Time,Last Reported Time: 10:01 AM,2021-01-13 15:13:47.264145
2,57 Cleveland Place,0-30 Minutes*,Last Reported Time: 8:59 AM,2021-01-13 15:13:47.264145
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
4,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
5,Beach 39th,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
6,Bellevue Hospital Cent...,30-60 Minutes*,Last Reported Time: 8:09 AM,2021-01-13 15:13:47.264145
7,Belvis Diagnostic & Tr...,More Than 2 Hours*,Last Reported Time: 9:43 AM,2021-01-13 15:13:47.264145
8,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
9,Brooklyn Army Terminal,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
10,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 9:52 AM,2021-01-13 15:13:47.264145
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
12,Co-op City Retail Space,1-1.5 Hours*,Last Reported Time: 9:18 AM,2021-01-13 15:13:47.264145
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
14,CU Jonathan Williams C...,30-60 Minutes*,Last Reported Time: 9:43 AM,2021-01-13 15:13:47.264145
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
18,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
19,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
20,EY East New York DTC,0-30 Minutes,Last Reported Time: 10:01 AM,2021-01-13 15:13:47.264145
21,Fort Hamilton,30-60 Minutes,Last Reported Time: 9:40 AM,2021-01-13 15:13:47.264145
22,Gouverneur Healthcare,1-1.5 Hours*,Last Reported Time: 9:03 AM,2021-01-13 15:13:47.264145
23,Greenbelt Recreational...,1.5-2 Hours*,Last Reported Time: 9:22 AM,2021-01-13 15:13:47.264145
24,Harlem Hospital Center,30-60 Minutes,Last Reported Time: 10:03 AM,2021-01-13 15:13:47.264145
25,Highbridge Pool,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
26,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
27,JFK Airport,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
28,Kew Gardens,30-60 Minutes*,Last Reported Time: 9:38 AM,2021-01-13 15:13:47.264145
29,Kings County Hospital ...,0-30 Minutes*,Last Reported Time: 8:10 AM,2021-01-13 15:13:47.264145
30,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
31,Lefferts,30-60 Minutes*,Last Reported Time: 9:21 AM,2021-01-13 15:13:47.264145
32,Lincoln Medical Center,0-30 Minutes*,Last Reported Time: 8:06 AM,2021-01-13 15:13:47.264145
33,Mariners Harbor Library,30-60 Minutes*,Last Reported Time: 8:29 AM,2021-01-13 15:13:47.264145
34,Metropolitan Hospital ...,1.5-2 Hours,Last Reported Time: 10:05 AM,2021-01-13 15:13:47.264145
35,Midwood,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
36,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
37,Mt. Loretto,1-1.5 Hours,Last Reported Time: 10:01 AM,2021-01-13 15:13:47.264145
38,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
39,Northern Boulevard,More Than 2 Hours,Last Reported Time: 10:06 AM,2021-01-13 15:13:47.264145
40,Old Broadway,30-60 Minutes*,Last Reported Time: 9:04 AM,2021-01-13 15:13:47.264145
41,Queens Hospital Center,1.5-2 Hours,Last Reported Time: 10:00 AM,2021-01-13 15:13:47.264145
42,Rain Boston Road Senio...,0-30 Minutes,Last Reported Time: 10:03 AM,2021-01-13 15:13:47.264145
43,Red Hook Recreational ...,30-60 Minutes*,Last Reported Time: 9:44 AM,2021-01-13 15:13:47.264145
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
45,St. Albans,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
46,St. George Ferry Termi...,No Wait Time,Last Reported Time: 9:59 AM,2021-01-13 15:13:47.264145
47,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
48,Starret City,No Wait Time,Last Reported Time: 10:00 AM,2021-01-13 15:13:47.264145
49,SY Dyckman Lcdla,1-1.5 Hours,Last Reported Time: 10:02 AM,2021-01-13 15:13:47.264145
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
51,Sydenham,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-01-13 15:13:47.264145
54,Windsor Park Library,1.5-2 Hours*,Last Reported Time: 9:13 AM,2021-01-13 15:13:47.264145
55,Woodhull Medical Center,1-1.5 Hours*,Last Reported Time: 9:41 AM,2021-01-13 15:13:47.264145
56,,,,2021-01-13 15:13:47.264145
57,,,,2021-01-13 15:13:47.264145
58,,,,2021-01-13 15:13:47.264145
59,if you require urgent virtual care.,,,2021-01-13 15:13:47.264145
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-01-13 15:13:47.264145
61,,,,2021-01-13 15:13:47.264145
62,,,,2021-01-13 15:13:47.264145
63,,,,2021-01-13 15:13:47.264145
