,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:55 PM,2021-03-02 23:53:47.096711
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:17 PM,2021-03-02 23:53:47.096711
3,Bay Ridge 5th Avenue,No Wait Time*,Last Reported Time: 2:55 PM,2021-03-02 23:53:47.096711
4,Beach 39th,0-30 Minutes*,Last Reported Time: 2:10 PM,2021-03-02 23:53:47.096711
5,Bellevue Hospital Cent...,No Wait Time*,Last Reported Time: 2:00 PM,2021-03-02 23:53:47.096711
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 1:55 PM,2021-03-02 23:53:47.096711
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 4:27 PM,2021-03-02 23:53:47.096711
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
10,Co-op City Retail Space,No Wait Time*,Last Reported Time: 2:37 PM,2021-03-02 23:53:47.096711
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 12:31 PM,2021-03-02 23:53:47.096711
13,CU Jonathan Williams C...,No Wait Time*,Last Reported Time: 2:57 PM,2021-03-02 23:53:47.096711
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
16,Cumberland Dtc,No Wait Time*,Last Reported Time: 2:53 PM,2021-03-02 23:53:47.096711
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
19,EY East New York DTC,0-30 Minutes*,Last Reported Time: 2:01 PM,2021-03-02 23:53:47.096711
20,Fort Hamilton,No Wait Time,Last Reported Time: 3:37 PM,2021-03-02 23:53:47.096711
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
22,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 4:02 PM,2021-03-02 23:53:47.096711
23,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 2:13 PM,2021-03-02 23:53:47.096711
24,Highbridge Pool,0-30 Minutes,Last Reported Time: 5:42 PM,2021-03-02 23:53:47.096711
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
26,JFK Airport,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
27,Kew Gardens,No Wait Time,Last Reported Time: 5:02 PM,2021-03-02 23:53:47.096711
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 4:15 PM,2021-03-02 23:53:47.096711
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
30,Lefferts,0-30 Minutes,Last Reported Time: 4:02 PM,2021-03-02 23:53:47.096711
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 4:00 PM,2021-03-02 23:53:47.096711
32,Mariners Harbor Library,No Wait Time*,Last Reported Time: 2:59 PM,2021-03-02 23:53:47.096711
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
34,Midwood,No Wait Time,Last Reported Time: 4:06 PM,2021-03-02 23:53:47.096711
35,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 1:51 PM,2021-03-02 23:53:47.096711
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
38,Old Broadway,No Wait Time,Last Reported Time: 4:34 PM,2021-03-02 23:53:47.096711
39,Queens Hospital Center,30-60 Minutes*,Last Reported Time: 3:52 PM,2021-03-02 23:53:47.096711
40,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
41,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 5:05 PM,2021-03-02 23:53:47.096711
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
44,St. George Ferry Termi...,0-30 Minutes,Last Reported Time: 4:32 PM,2021-03-02 23:53:47.096711
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
46,Starret City,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
47,SY Dyckman Lcdla,0-30 Minutes*,Last Reported Time: 2:18 PM,2021-03-02 23:53:47.096711
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
49,Sydenham,0-30 Minutes*,Last Reported Time: 2:22 PM,2021-03-02 23:53:47.096711
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
52,Windsor Park Library,0-30 Minutes,Last Reported Time: 5:44 PM,2021-03-02 23:53:47.096711
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-03-02 23:53:47.096711
54,Last Reported Time:,,,2021-03-02 23:53:47.096711
55,Last Reported Time:,,,2021-03-02 23:53:47.096711
56,,,,2021-03-02 23:53:47.096711
57,,,,2021-03-02 23:53:47.096711
58,,,,2021-03-02 23:53:47.096711
59,if you require urgent virtual care.,,,2021-03-02 23:53:47.096711
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-03-02 23:53:47.096711
61,,,,2021-03-02 23:53:47.096711
62,,,,2021-03-02 23:53:47.096711
63,,,,2021-03-02 23:53:47.096711
