,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,1.5-2 Hours*,Last Reported Time: 2:10 PM,2021-01-10 21:15:10.837743
1,4101 White Plains Road,No Wait Time*,Last Reported Time: 2:02 PM,2021-01-10 21:15:10.837743
2,57 Cleveland Place,0-30 Minutes*,Last Reported Time: 2:07 PM,2021-01-10 21:15:10.837743
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
4,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
5,Beach 39th,1-1.5 Hours,Last Reported Time: 3:59 PM,2021-01-10 21:15:10.837743
6,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
7,Belvis Diagnostic & Tr...,30-60 Minutes*,Last Reported Time: 11:46 AM,2021-01-10 21:15:10.837743
8,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
9,Brooklyn Army Terminal,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
10,Canarsie Municipal Lot,0-30 Minutes*,Last Reported Time: 2:50 PM,2021-01-10 21:15:10.837743
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
12,Co-op City Retail Space,30-60 Minutes*,Last Reported Time: 3:33 PM,2021-01-10 21:15:10.837743
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
14,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 1:47 PM,2021-01-10 21:15:10.837743
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
18,Edward Grant,1-1.5 Hours*,Last Reported Time: 9:51 AM,2021-01-10 21:15:10.837743
19,Elmhurst Hospital Cent...,0-30 Minutes,Last Reported Time: 4:01 PM,2021-01-10 21:15:10.837743
20,EY East New York DTC,30-60 Minutes*,Last Reported Time: 12:22 PM,2021-01-10 21:15:10.837743
21,Fort Hamilton,30-60 Minutes,Last Reported Time: 4:10 PM,2021-01-10 21:15:10.837743
22,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 1:01 PM,2021-01-10 21:15:10.837743
23,Greenbelt Recreational...,1-1.5 Hours*,Last Reported Time: 2:02 PM,2021-01-10 21:15:10.837743
24,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 2:47 PM,2021-01-10 21:15:10.837743
25,Highbridge Pool,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
26,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
27,JFK Airport,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
28,Kew Gardens,1-1.5 Hours*,Last Reported Time: 3:53 PM,2021-01-10 21:15:10.837743
29,Kings County Hospital ...,No Wait Time,Last Reported Time: 4:00 PM,2021-01-10 21:15:10.837743
30,LaGuardia Airport,0-30 Minutes*,Last Reported Time: 3:00 PM,2021-01-10 21:15:10.837743
31,Lefferts,1-1.5 Hours*,Last Reported Time: 2:08 PM,2021-01-10 21:15:10.837743
32,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
33,Mariners Harbor Library,0-30 Minutes*,Last Reported Time: 2:09 PM,2021-01-10 21:15:10.837743
34,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
35,Midwood,30-60 Minutes,Last Reported Time: 4:02 PM,2021-01-10 21:15:10.837743
36,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
37,Mt. Loretto,30-60 Minutes*,Last Reported Time: 3:56 PM,2021-01-10 21:15:10.837743
38,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
39,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
40,Old Broadway,30-60 Minutes*,Last Reported Time: 3:21 PM,2021-01-10 21:15:10.837743
41,Queens Hospital Center,1-1.5 Hours*,Last Reported Time: 2:00 PM,2021-01-10 21:15:10.837743
42,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
43,Red Hook Recreational ...,1-1.5 Hours*,Last Reported Time: 2:00 PM,2021-01-10 21:15:10.837743
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
45,St. Albans,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
46,St. George Ferry Termi...,0-30 Minutes*,Last Reported Time: 2:13 PM,2021-01-10 21:15:10.837743
47,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
48,Starret City,1.5-2 Hours*,Last Reported Time: 2:13 PM,2021-01-10 21:15:10.837743
49,SY Dyckman Lcdla,0-30 Minutes*,Last Reported Time: 12:32 PM,2021-01-10 21:15:10.837743
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
51,Sydenham,0-30 Minutes*,Last Reported Time: 12:31 PM,2021-01-10 21:15:10.837743
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-01-10 21:15:10.837743
54,Windsor Park Library,30-60 Minutes*,Last Reported Time: 3:30 PM,2021-01-10 21:15:10.837743
55,Woodhull Medical Center,30-60 Minutes*,Last Reported Time: 3:35 PM,2021-01-10 21:15:10.837743
56,,,,2021-01-10 21:15:10.837743
57,,,,2021-01-10 21:15:10.837743
58,,,,2021-01-10 21:15:10.837743
59,if you require urgent virtual care.,,,2021-01-10 21:15:10.837743
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-01-10 21:15:10.837743
61,,,,2021-01-10 21:15:10.837743
62,,,,2021-01-10 21:15:10.837743
63,,,,2021-01-10 21:15:10.837743
