,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 12:08 PM,2021-03-10 18:16:14.881923
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-10 18:16:14.881923
2,57 Cleveland Place,No Wait Time,Last Reported Time: 12:01 PM,2021-03-10 18:16:14.881923
3,Bay Ridge 5th Avenue,No Wait Time*,Last Reported Time: 10:29 AM,2021-03-10 18:16:14.881923
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-10 18:16:14.881923
5,Bellevue Hospital Cent...,1-1.5 Hours,Last Reported Time: 12:57 PM,2021-03-10 18:16:14.881923
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 11:56 AM,2021-03-10 18:16:14.881923
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-03-10 18:16:14.881923
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 12:01 PM,2021-03-10 18:16:14.881923
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-10 18:16:14.881923
10,Co-op City Retail Space,No Wait Time,Last Reported Time: 1:10 PM,2021-03-10 18:16:14.881923
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-10 18:16:14.881923
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 11:05 AM,2021-03-10 18:16:14.881923
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 11:05 AM,2021-03-10 18:16:14.881923
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-10 18:16:14.881923
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-10 18:16:14.881923
16,Cumberland Dtc,No Wait Time,Last Reported Time: 12:03 PM,2021-03-10 18:16:14.881923
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-10 18:16:14.881923
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-10 18:16:14.881923
19,EY East New York DTC,0-30 Minutes,Last Reported Time: 12:03 PM,2021-03-10 18:16:14.881923
20,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-03-10 18:16:14.881923
21,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 11:10 AM,2021-03-10 18:16:14.881923
22,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 12:04 PM,2021-03-10 18:16:14.881923
23,Harlem Hospital Center,No Wait Time*,Last Reported Time: 10:01 AM,2021-03-10 18:16:14.881923
24,Highbridge Pool,No Wait Time*,Last Reported Time: 10:45 AM,2021-03-10 18:16:14.881923
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-10 18:16:14.881923
26,JFK Airport,Not Reported Yet,Last Reported Time:,2021-03-10 18:16:14.881923
