,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-01-30 16:50:32.076727
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-01-30 16:50:32.076727
2,57 Cleveland Place,No Wait Time*,Last Reported Time: 7:58 AM,2021-01-30 16:50:32.076727
3,Bay Ridge 5th Avenue,30-60 Minutes,Last Reported Time: 10:13 AM,2021-01-30 16:50:32.076727
4,Beach 39th,0-30 Minutes*,Last Reported Time: 9:20 AM,2021-01-30 16:50:32.076727
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-01-30 16:50:32.076727
6,Belvis Diagnostic & Tr...,30-60 Minutes*,Last Reported Time: 9:52 AM,2021-01-30 16:50:32.076727
7,Bensonhurst 14th Avenue,0-30 Minutes,Last Reported Time: 10:16 AM,2021-01-30 16:50:32.076727
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-01-30 16:50:32.076727
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-30 16:50:32.076727
10,Co-op City Retail Space,30-60 Minutes*,Last Reported Time: 9:56 AM,2021-01-30 16:50:32.076727
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-30 16:50:32.076727
12,CU Jonathan Williams C...,0-30 Minutes,Last Reported Time: 11:34 AM,2021-01-30 16:50:32.076727
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-30 16:50:32.076727
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-30 16:50:32.076727
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-30 16:50:32.076727
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-30 16:50:32.076727
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-01-30 16:50:32.076727
18,EY East New York DTC,0-30 Minutes,Last Reported Time: 11:16 AM,2021-01-30 16:50:32.076727
19,Fort Hamilton,0-30 Minutes,Last Reported Time: 10:48 AM,2021-01-30 16:50:32.076727
20,Gouverneur Healthcare,0-30 Minutes,Last Reported Time: 10:00 AM,2021-01-30 16:50:32.076727
21,Greenbelt Recreational...,30-60 Minutes,Last Reported Time: 11:41 AM,2021-01-30 16:50:32.076727
22,Harlem Hospital Center,30-60 Minutes,Last Reported Time: 10:09 AM,2021-01-30 16:50:32.076727
23,Highbridge Pool,30-60 Minutes,Last Reported Time: 10:46 AM,2021-01-30 16:50:32.076727
24,Jacobi Medical Center,1-1.5 Hours,Last Reported Time: 10:36 AM,2021-01-30 16:50:32.076727
25,JFK Airport,0-30 Minutes,Last Reported Time: 10:17 AM,2021-01-30 16:50:32.076727
26,Kew Gardens,0-30 Minutes,Last Reported Time: 10:02 AM,2021-01-30 16:50:32.076727
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 10:36 AM,2021-01-30 16:50:32.076727
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-30 16:50:32.076727
29,Lefferts,0-30 Minutes*,Last Reported Time: 9:07 AM,2021-01-30 16:50:32.076727
30,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-01-30 16:50:32.076727
31,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 11:27 AM,2021-01-30 16:50:32.076727
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-30 16:50:32.076727
33,Midwood,0-30 Minutes,Last Reported Time: 10:58 AM,2021-01-30 16:50:32.076727
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-01-30 16:50:32.076727
35,Mt. Loretto,0-30 Minutes,Last Reported Time: 10:39 AM,2021-01-30 16:50:32.076727
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-01-30 16:50:32.076727
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-01-30 16:50:32.076727
38,Old Broadway,0-30 Minutes,Last Reported Time: 10:30 AM,2021-01-30 16:50:32.076727
39,Queens Hospital Center,1.5-2 Hours,Last Reported Time: 10:04 AM,2021-01-30 16:50:32.076727
