,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 2:15 PM,2021-02-25 19:48:05.946910
1,4101 White Plains Road,0-30 Minutes,Last Reported Time: 2:08 PM,2021-02-25 19:48:05.946910
2,57 Cleveland Place,No Wait Time,Last Reported Time: 2:22 PM,2021-02-25 19:48:05.946910
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 2:39 PM,2021-02-25 19:48:05.946910
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-25 19:48:05.946910
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 2:00 PM,2021-02-25 19:48:05.946910
6,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 1:52 PM,2021-02-25 19:48:05.946910
7,Bensonhurst 14th Avenue,No Wait Time*,Last Reported Time: 1:13 PM,2021-02-25 19:48:05.946910
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 9:58 AM,2021-02-25 19:48:05.946910
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-25 19:48:05.946910
10,Co-op City Retail Space,0-30 Minutes*,Last Reported Time: 11:33 AM,2021-02-25 19:48:05.946910
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-25 19:48:05.946910
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 12:54 PM,2021-02-25 19:48:05.946910
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 12:54 PM,2021-02-25 19:48:05.946910
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-25 19:48:05.946910
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-25 19:48:05.946910
16,Cumberland Dtc,No Wait Time*,Last Reported Time: 1:28 PM,2021-02-25 19:48:05.946910
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-25 19:48:05.946910
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-25 19:48:05.946910
19,EY East New York DTC,30-60 Minutes,Last Reported Time: 2:21 PM,2021-02-25 19:48:05.946910
20,Fort Hamilton,30-60 Minutes*,Last Reported Time: 1:44 PM,2021-02-25 19:48:05.946910
21,Gouverneur Healthcare,No Wait Time*,Last Reported Time: 1:43 PM,2021-02-25 19:48:05.946910
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-25 19:48:05.946910
23,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 2:17 PM,2021-02-25 19:48:05.946910
24,Highbridge Pool,No Wait Time*,Last Reported Time: 12:02 PM,2021-02-25 19:48:05.946910
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-25 19:48:05.946910
26,JFK Airport,0-30 Minutes*,Last Reported Time: 12:43 PM,2021-02-25 19:48:05.946910
27,Kew Gardens,0-30 Minutes*,Last Reported Time: 1:21 PM,2021-02-25 19:48:05.946910
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 2:22 PM,2021-02-25 19:48:05.946910
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-25 19:48:05.946910
30,Lefferts,0-30 Minutes,Last Reported Time: 2:00 PM,2021-02-25 19:48:05.946910
