,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time*,Last Reported Time: 12:07 PM,2021-01-27 19:45:50.187929
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-01-27 19:45:50.187929
2,57 Cleveland Place,0-30 Minutes,Last Reported Time: 2:02 PM,2021-01-27 19:45:50.187929
3,Bay Ridge 5th Avenue,0-30 Minutes*,Last Reported Time: 12:16 PM,2021-01-27 19:45:50.187929
4,Beach 39th,30-60 Minutes,Last Reported Time: 2:09 PM,2021-01-27 19:45:50.187929
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 2:04 PM,2021-01-27 19:45:50.187929
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 1:57 PM,2021-01-27 19:45:50.187929
7,Bensonhurst 14th Avenue,0-30 Minutes*,Last Reported Time: 1:14 PM,2021-01-27 19:45:50.187929
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 2:38 PM,2021-01-27 19:45:50.187929
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-27 19:45:50.187929
10,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 2:40 PM,2021-01-27 19:45:50.187929
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-27 19:45:50.187929
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 1:40 PM,2021-01-27 19:45:50.187929
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-27 19:45:50.187929
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-27 19:45:50.187929
15,Cumberland Dtc,0-30 Minutes*,Last Reported Time: 12:11 PM,2021-01-27 19:45:50.187929
16,Edward Grant,30-60 Minutes*,Last Reported Time: 12:39 PM,2021-01-27 19:45:50.187929
17,Elmhurst Hospital Cent...,1-1.5 Hours*,Last Reported Time: 12:36 PM,2021-01-27 19:45:50.187929
18,EY East New York DTC,1-1.5 Hours,Last Reported Time: 2:00 PM,2021-01-27 19:45:50.187929
19,Fort Hamilton,No Wait Time*,Last Reported Time: 12:45 PM,2021-01-27 19:45:50.187929
20,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 1:10 PM,2021-01-27 19:45:50.187929
21,Greenbelt Recreational...,30-60 Minutes,Last Reported Time: 2:13 PM,2021-01-27 19:45:50.187929
22,Harlem Hospital Center,30-60 Minutes,Last Reported Time: 2:04 PM,2021-01-27 19:45:50.187929
23,Highbridge Pool,30-60 Minutes*,Last Reported Time: 1:42 PM,2021-01-27 19:45:50.187929
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-27 19:45:50.187929
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-01-27 19:45:50.187929
26,Kew Gardens,No Wait Time*,Last Reported Time: 1:48 PM,2021-01-27 19:45:50.187929
27,Kings County Hospital ...,30-60 Minutes,Last Reported Time: 2:06 PM,2021-01-27 19:45:50.187929
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-27 19:45:50.187929
29,Lefferts,1-1.5 Hours*,Last Reported Time: 12:15 PM,2021-01-27 19:45:50.187929
30,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-01-27 19:45:50.187929
31,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 2:15 PM,2021-01-27 19:45:50.187929
32,Metropolitan Hospital ...,1-1.5 Hours*,Last Reported Time: 12:03 PM,2021-01-27 19:45:50.187929
33,Midwood,30-60 Minutes,Last Reported Time: 2:37 PM,2021-01-27 19:45:50.187929
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-01-27 19:45:50.187929
35,Mt. Loretto,30-60 Minutes*,Last Reported Time: 1:12 PM,2021-01-27 19:45:50.187929
