,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time*,Last Reported Time: 12:56 PM,2021-01-24 19:11:59.162434
1,4101 White Plains Road,No Wait Time*,Last Reported Time: 12:49 PM,2021-01-24 19:11:59.162434
2,57 Cleveland Place,0-30 Minutes*,Last Reported Time: 12:15 PM,2021-01-24 19:11:59.162434
3,Bay Ridge 5th Avenue,0-30 Minutes*,Last Reported Time: 10:25 AM,2021-01-24 19:11:59.162434
4,Beach 39th,0-30 Minutes,Last Reported Time: 2:09 PM,2021-01-24 19:11:59.162434
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
6,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 1:57 PM,2021-01-24 19:11:59.162434
7,Bensonhurst 14th Avenue,0-30 Minutes*,Last Reported Time: 10:52 AM,2021-01-24 19:11:59.162434
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 10:20 AM,2021-01-24 19:11:59.162434
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
10,Co-op City Retail Space,30-60 Minutes*,Last Reported Time: 11:59 AM,2021-01-24 19:11:59.162434
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 1:45 PM,2021-01-24 19:11:59.162434
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
17,Elmhurst Hospital Cent...,0-30 Minutes,Last Reported Time: 2:00 PM,2021-01-24 19:11:59.162434
18,EY East New York DTC,No Wait Time,Last Reported Time: 2:00 PM,2021-01-24 19:11:59.162434
19,Fort Hamilton,0-30 Minutes*,Last Reported Time: 12:03 PM,2021-01-24 19:11:59.162434
20,Gouverneur Healthcare,30-60 Minutes*,Last Reported Time: 1:00 PM,2021-01-24 19:11:59.162434
21,Greenbelt Recreational...,30-60 Minutes,Last Reported Time: 2:09 PM,2021-01-24 19:11:59.162434
22,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 12:02 PM,2021-01-24 19:11:59.162434
23,Highbridge Pool,No Wait Time*,Last Reported Time: 12:56 PM,2021-01-24 19:11:59.162434
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
25,JFK Airport,0-30 Minutes*,Last Reported Time: 12:01 PM,2021-01-24 19:11:59.162434
26,Kew Gardens,0-30 Minutes,Last Reported Time: 2:07 PM,2021-01-24 19:11:59.162434
27,Kings County Hospital ...,30-60 Minutes*,Last Reported Time: 12:17 PM,2021-01-24 19:11:59.162434
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
29,Lefferts,0-30 Minutes,Last Reported Time: 2:02 PM,2021-01-24 19:11:59.162434
30,Lincoln Medical Center,No Wait Time,Last Reported Time: 2:04 PM,2021-01-24 19:11:59.162434
31,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 1:59 PM,2021-01-24 19:11:59.162434
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
33,Midwood,30-60 Minutes,Last Reported Time: 2:08 PM,2021-01-24 19:11:59.162434
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
35,Mt. Loretto,1-1.5 Hours*,Last Reported Time: 11:03 AM,2021-01-24 19:11:59.162434
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
38,Old Broadway,No Wait Time*,Last Reported Time: 1:57 PM,2021-01-24 19:11:59.162434
39,Queens Hospital Center,30-60 Minutes*,Last Reported Time: 1:20 PM,2021-01-24 19:11:59.162434
40,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
41,Red Hook Recreational ...,0-30 Minutes*,Last Reported Time: 12:04 PM,2021-01-24 19:11:59.162434
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
44,St. George Ferry Termi...,30-60 Minutes*,Last Reported Time: 12:40 PM,2021-01-24 19:11:59.162434
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
46,Starret City,30-60 Minutes,Last Reported Time: 2:09 PM,2021-01-24 19:11:59.162434
47,SY Dyckman Lcdla,0-30 Minutes*,Last Reported Time: 12:26 PM,2021-01-24 19:11:59.162434
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
49,Sydenham,0-30 Minutes*,Last Reported Time: 12:26 PM,2021-01-24 19:11:59.162434
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
52,Windsor Park Library,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-01-24 19:11:59.162434
54,Last Reported Time:,,,2021-01-24 19:11:59.162434
55,Last Reported Time:,,,2021-01-24 19:11:59.162434
56,,,,2021-01-24 19:11:59.162434
57,,,,2021-01-24 19:11:59.162434
