,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 10:02 AM,2021-03-03 15:32:06.076001
1,4101 White Plains Road,0-30 Minutes*,Last Reported Time: 9:09 AM,2021-03-03 15:32:06.076001
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2021-03-03 15:32:06.076001
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 10:00 AM,2021-03-03 15:32:06.076001
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-03 15:32:06.076001
5,Bellevue Hospital Cent...,30-60 Minutes*,Last Reported Time: 8:09 AM,2021-03-03 15:32:06.076001
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 9:58 AM,2021-03-03 15:32:06.076001
7,Bensonhurst 14th Avenue,No Wait Time*,Last Reported Time: 9:15 AM,2021-03-03 15:32:06.076001
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 8:50 AM,2021-03-03 15:32:06.076001
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-03 15:32:06.076001
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-03-03 15:32:06.076001
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-03 15:32:06.076001
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 9:32 AM,2021-03-03 15:32:06.076001
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 9:32 AM,2021-03-03 15:32:06.076001
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-03 15:32:06.076001
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-03 15:32:06.076001
16,Cumberland Dtc,0-30 Minutes,Last Reported Time: 10:14 AM,2021-03-03 15:32:06.076001
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-03 15:32:06.076001
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-03 15:32:06.076001
19,EY East New York DTC,No Wait Time,Last Reported Time: 10:10 AM,2021-03-03 15:32:06.076001
20,Fort Hamilton,No Wait Time,Last Reported Time: 10:28 AM,2021-03-03 15:32:06.076001
21,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 8:42 AM,2021-03-03 15:32:06.076001
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-03-03 15:32:06.076001
23,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 9:52 AM,2021-03-03 15:32:06.076001
24,Highbridge Pool,0-30 Minutes,Last Reported Time: 10:03 AM,2021-03-03 15:32:06.076001
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-03 15:32:06.076001
26,JFK Airport,0-30 Minutes,Last Reported Time: 10:15 AM,2021-03-03 15:32:06.076001
27,Kew Gardens,0-30 Minutes,Last Reported Time: 10:04 AM,2021-03-03 15:32:06.076001
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 10:09 AM,2021-03-03 15:32:06.076001
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-03 15:32:06.076001
30,Lefferts,0-30 Minutes,Last Reported Time: 10:25 AM,2021-03-03 15:32:06.076001
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 10:03 AM,2021-03-03 15:32:06.076001
32,Mariners Harbor Library,0-30 Minutes*,Last Reported Time: 9:46 AM,2021-03-03 15:32:06.076001
