,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-02-20 15:10:27.621782
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-20 15:10:27.621782
2,57 Cleveland Place,No Wait Time*,Last Reported Time: 8:32 AM,2021-02-20 15:10:27.621782
3,Bay Ridge 5th Avenue,No Wait Time*,Last Reported Time: 8:23 AM,2021-02-20 15:10:27.621782
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-20 15:10:27.621782
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-20 15:10:27.621782
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 9:49 AM,2021-02-20 15:10:27.621782
7,Bensonhurst 14th Avenue,1-1.5 Hours*,Last Reported Time: 8:00 AM,2021-02-20 15:10:27.621782
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 9:20 AM,2021-02-20 15:10:27.621782
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-20 15:10:27.621782
10,Co-op City Retail Space,0-30 Minutes*,Last Reported Time: 9:45 AM,2021-02-20 15:10:27.621782
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-20 15:10:27.621782
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 9:43 AM,2021-02-20 15:10:27.621782
13,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-02-20 15:10:27.621782
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-20 15:10:27.621782
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-20 15:10:27.621782
16,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-20 15:10:27.621782
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-20 15:10:27.621782
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-20 15:10:27.621782
19,EY East New York DTC,0-30 Minutes*,Last Reported Time: 8:14 AM,2021-02-20 15:10:27.621782
20,Fort Hamilton,0-30 Minutes*,Last Reported Time: 9:20 AM,2021-02-20 15:10:27.621782
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-20 15:10:27.621782
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-20 15:10:27.621782
23,Harlem Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-20 15:10:27.621782
24,Highbridge Pool,0-30 Minutes*,Last Reported Time: 9:26 AM,2021-02-20 15:10:27.621782
25,Jacobi Medical Center,1-1.5 Hours,Last Reported Time: 10:07 AM,2021-02-20 15:10:27.621782
26,JFK Airport,0-30 Minutes*,Last Reported Time: 9:03 AM,2021-02-20 15:10:27.621782
27,Kew Gardens,No Wait Time,Last Reported Time: 10:00 AM,2021-02-20 15:10:27.621782
28,Kings County Hospital ...,0-30 Minutes*,Last Reported Time: 8:34 AM,2021-02-20 15:10:27.621782
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-20 15:10:27.621782
30,Lefferts,0-30 Minutes*,Last Reported Time: 8:14 AM,2021-02-20 15:10:27.621782
31,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-02-20 15:10:27.621782
32,Mariners Harbor Library,No Wait Time*,Last Reported Time: 9:35 AM,2021-02-20 15:10:27.621782
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-20 15:10:27.621782
34,Midwood,No Wait Time*,Last Reported Time: 8:52 AM,2021-02-20 15:10:27.621782
