,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
2,57 Cleveland Place,No Wait Time,Last Reported Time: 8:59 AM,2021-02-16 14:29:34.931529
3,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
5,Bellevue Hospital Cent...,1-1.5 Hours,Last Reported Time: 8:22 AM,2021-02-16 14:29:34.931529
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
7,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 8:22 AM,2021-02-16 14:29:34.931529
8,Canarsie Municipal Lot,0-30 Minutes,Last Reported Time: 9:20 AM,2021-02-16 14:29:34.931529
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
10,Co-op City Retail Space,No Wait Time,Last Reported Time: 9:16 AM,2021-02-16 14:29:34.931529
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
12,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
13,CU Vanderbilt,0-30 Minutes,Last Reported Time: 8:16 AM,2021-02-16 14:29:34.931529
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
18,EY East New York DTC,0-30 Minutes,Last Reported Time: 8:09 AM,2021-02-16 14:29:34.931529
19,Fort Hamilton,No Wait Time,Last Reported Time: 8:51 AM,2021-02-16 14:29:34.931529
20,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
22,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 8:16 AM,2021-02-16 14:29:34.931529
23,Highbridge Pool,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
26,Kew Gardens,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
27,Kings County Hospital ...,30-60 Minutes,Last Reported Time: 8:36 AM,2021-02-16 14:29:34.931529
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
29,Lefferts,0-30 Minutes,Last Reported Time: 9:23 AM,2021-02-16 14:29:34.931529
30,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
31,Mariners Harbor Library,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
33,Midwood,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
35,Mt. Loretto,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
38,Old Broadway,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
40,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
41,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 9:03 AM,2021-02-16 14:29:34.931529
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
44,St. George Ferry Termi...,0-30 Minutes,Last Reported Time: 9:06 AM,2021-02-16 14:29:34.931529
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
46,Starret City,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
47,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
49,Sydenham,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
52,Windsor Park Library,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-02-16 14:29:34.931529
54,Last Reported Time:,,,2021-02-16 14:29:34.931529
55,Last Reported Time:,,,2021-02-16 14:29:34.931529
56,,,,2021-02-16 14:29:34.931529
57,,,,2021-02-16 14:29:34.931529
58,,,,2021-02-16 14:29:34.931529
59,if you require urgent virtual care.,,,2021-02-16 14:29:34.931529
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-02-16 14:29:34.931529
61,,,,2021-02-16 14:29:34.931529
62,,,,2021-02-16 14:29:34.931529
63,,,,2021-02-16 14:29:34.931529
