,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 12:45 PM,2021-02-19 18:56:10.264234
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-19 18:56:10.264234
2,57 Cleveland Place,No Wait Time,Last Reported Time: 12:39 PM,2021-02-19 18:56:10.264234
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 12:23 PM,2021-02-19 18:56:10.264234
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-19 18:56:10.264234
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 12:37 PM,2021-02-19 18:56:10.264234
6,Belvis Diagnostic & Tr...,0-30 Minutes,Last Reported Time: 1:47 PM,2021-02-19 18:56:10.264234
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-02-19 18:56:10.264234
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 1:50 PM,2021-02-19 18:56:10.264234
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-19 18:56:10.264234
10,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 12:42 PM,2021-02-19 18:56:10.264234
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-19 18:56:10.264234
12,CU Jonathan Williams C...,0-30 Minutes,Last Reported Time: 12:56 PM,2021-02-19 18:56:10.264234
13,CU Vanderbilt,30-60 Minutes*,Last Reported Time: 11:51 AM,2021-02-19 18:56:10.264234
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-19 18:56:10.264234
15,Cumberland Dtc,No Wait Time*,Last Reported Time: 10:06 AM,2021-02-19 18:56:10.264234
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-19 18:56:10.264234
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-19 18:56:10.264234
18,EY East New York DTC,0-30 Minutes,Last Reported Time: 1:11 PM,2021-02-19 18:56:10.264234
19,Fort Hamilton,0-30 Minutes,Last Reported Time: 12:24 PM,2021-02-19 18:56:10.264234
20,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-19 18:56:10.264234
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-19 18:56:10.264234
22,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 1:09 PM,2021-02-19 18:56:10.264234
23,Highbridge Pool,No Wait Time,Last Reported Time: 12:00 PM,2021-02-19 18:56:10.264234
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-19 18:56:10.264234
25,JFK Airport,0-30 Minutes,Last Reported Time: 12:02 PM,2021-02-19 18:56:10.264234
26,Kew Gardens,No Wait Time,Last Reported Time: 12:50 PM,2021-02-19 18:56:10.264234
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 12:26 PM,2021-02-19 18:56:10.264234
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-19 18:56:10.264234
29,Lefferts,0-30 Minutes*,Last Reported Time: 10:03 AM,2021-02-19 18:56:10.264234
30,Lincoln Medical Center,No Wait Time,Last Reported Time: 12:20 PM,2021-02-19 18:56:10.264234
31,Mariners Harbor Library,No Wait Time,Last Reported Time: 1:16 PM,2021-02-19 18:56:10.264234
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-19 18:56:10.264234
33,Midwood,No Wait Time,Last Reported Time: 12:05 PM,2021-02-19 18:56:10.264234
34,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 9:50 AM,2021-02-19 18:56:10.264234
