,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 10:06 AM,2021-01-07 15:46:48.272244
1,4101 White Plains Road,1-1.5 Hours,Last Reported Time: 10:08 AM,2021-01-07 15:46:48.272244
2,57 Cleveland Place,0-30 Minutes,Last Reported Time: 10:15 AM,2021-01-07 15:46:48.272244
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2021-01-07 15:46:48.272244
4,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 10:00 AM,2021-01-07 15:46:48.272244
5,Beach 39th,1-1.5 Hours*,Last Reported Time: 9:05 AM,2021-01-07 15:46:48.272244
6,Bellevue Hospital Cent...,1.5-2 Hours,Last Reported Time: 10:01 AM,2021-01-07 15:46:48.272244
7,Belvis Diagnostic & Tr...,1.5-2 Hours*,Last Reported Time: 9:53 AM,2021-01-07 15:46:48.272244
8,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-01-07 15:46:48.272244
9,Brooklyn Army Terminal,Not Reported Yet,Last Reported Time:,2021-01-07 15:46:48.272244
10,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-01-07 15:46:48.272244
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-07 15:46:48.272244
12,Co-op City Retail Space,1-1.5 Hours,Last Reported Time: 10:34 AM,2021-01-07 15:46:48.272244
13,Coney Island Hospital ...,30-60 Minutes,Last Reported Time: 10:28 AM,2021-01-07 15:46:48.272244
14,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 9:40 AM,2021-01-07 15:46:48.272244
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-07 15:46:48.272244
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-07 15:46:48.272244
17,Cumberland Dtc,1-1.5 Hours*,Last Reported Time: 9:31 AM,2021-01-07 15:46:48.272244
18,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-07 15:46:48.272244
