,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 8:00 AM,2021-02-05 13:22:19.367899
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
12,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
17,Elmhurst Hospital Cent...,1-1.5 Hours,Last Reported Time: 8:05 AM,2021-02-05 13:22:19.367899
18,EY East New York DTC,0-30 Minutes,Last Reported Time: 8:00 AM,2021-02-05 13:22:19.367899
19,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
20,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
22,Harlem Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
23,Highbridge Pool,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-05 13:22:19.367899
