,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,1-1.5 Hours,Last Reported Time: 9:05 AM,2021-03-04 14:31:53.601138
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
2,57 Cleveland Place,No Wait Time,Last Reported Time: 9:07 AM,2021-03-04 14:31:53.601138
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 8:11 AM,2021-03-04 14:31:53.601138
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 8:09 AM,2021-03-04 14:31:53.601138
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
7,Bensonhurst 14th Avenue,30-60 Minutes,Last Reported Time: 8:11 AM,2021-03-04 14:31:53.601138
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 9:01 AM,2021-03-04 14:31:53.601138
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
10,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 9:24 AM,2021-03-04 14:31:53.601138
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
12,CU Homecrest,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
13,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
16,Cumberland Dtc,0-30 Minutes,Last Reported Time: 9:20 AM,2021-03-04 14:31:53.601138
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
19,EY East New York DTC,0-30 Minutes,Last Reported Time: 8:07 AM,2021-03-04 14:31:53.601138
20,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
23,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 8:39 AM,2021-03-04 14:31:53.601138
24,Highbridge Pool,No Wait Time,Last Reported Time: 9:25 AM,2021-03-04 14:31:53.601138
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
26,JFK Airport,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
27,Kew Gardens,0-30 Minutes,Last Reported Time: 8:24 AM,2021-03-04 14:31:53.601138
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 8:38 AM,2021-03-04 14:31:53.601138
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
30,Lefferts,0-30 Minutes,Last Reported Time: 8:14 AM,2021-03-04 14:31:53.601138
31,Lincoln Medical Center,0-30 Minutes,Last Reported Time: 9:12 AM,2021-03-04 14:31:53.601138
32,Mariners Harbor Library,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
34,Midwood,No Wait Time,Last Reported Time: 7:57 AM,2021-03-04 14:31:53.601138
35,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
38,Old Broadway,No Wait Time,Last Reported Time: 9:09 AM,2021-03-04 14:31:53.601138
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
40,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
41,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 9:22 AM,2021-03-04 14:31:53.601138
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
44,St. George Ferry Termi...,0-30 Minutes,Last Reported Time: 8:27 AM,2021-03-04 14:31:53.601138
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
46,Starret City,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
47,SY Dyckman Lcdla,0-30 Minutes,Last Reported Time: 8:40 AM,2021-03-04 14:31:53.601138
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
49,Sydenham,0-30 Minutes,Last Reported Time: 9:03 AM,2021-03-04 14:31:53.601138
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
52,Windsor Park Library,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-03-04 14:31:53.601138
54,Last Reported Time:,,,2021-03-04 14:31:53.601138
55,Last Reported Time:,,,2021-03-04 14:31:53.601138
56,,,,2021-03-04 14:31:53.601138
57,,,,2021-03-04 14:31:53.601138
58,,,,2021-03-04 14:31:53.601138
59,if you require urgent virtual care.,,,2021-03-04 14:31:53.601138
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-03-04 14:31:53.601138
61,,,,2021-03-04 14:31:53.601138
62,,,,2021-03-04 14:31:53.601138
63,,,,2021-03-04 14:31:53.601138
