,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 2:13 PM,2020-12-17 19:38:12.937311
1,4101 White Plains Road,30-60 Minutes,Last Reported Time: 2:23 PM,2020-12-17 19:38:12.937311
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
4,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 2:02 PM,2020-12-17 19:38:12.937311
5,Beach 39th,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
6,Bellevue Hospital Cent...,1.5-2 Hours,Last Reported Time: 2:13 PM,2020-12-17 19:38:12.937311
7,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
8,Bensonhurst 14th Avenue,30-60 Minutes,Last Reported Time: 2:26 PM,2020-12-17 19:38:12.937311
9,Brooklyn Army Terminal,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
10,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 2:05 PM,2020-12-17 19:38:12.937311
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
12,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
14,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
18,Edward Grant,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
19,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
20,EY East New York DTC,30-60 Minutes*,Last Reported Time: 1:47 PM,2020-12-17 19:38:12.937311
21,Fort Hamilton,1.5-2 Hours*,Last Reported Time: 12:57 PM,2020-12-17 19:38:12.937311
22,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
23,Greenbelt Recreational...,1-1.5 Hours*,Last Reported Time: 12:42 PM,2020-12-17 19:38:12.937311
24,Harlem Hospital Center,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
25,Highbridge Pool,1-1.5 Hours,Last Reported Time: 2:10 PM,2020-12-17 19:38:12.937311
26,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
27,JFK Airport,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
28,Kew Gardens,1-1.5 Hours,Last Reported Time: 2:06 PM,2020-12-17 19:38:12.937311
29,Kings County Hospital ...,More Than 2 Hours,Last Reported Time: 2:28 PM,2020-12-17 19:38:12.937311
30,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
31,Lefferts,1-1.5 Hours,Last Reported Time: 2:00 PM,2020-12-17 19:38:12.937311
32,Lincoln Medical Center,No Wait Time,Last Reported Time: 2:00 PM,2020-12-17 19:38:12.937311
33,Mariners Harbor Library,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
34,Metropolitan Hospital ...,30-60 Minutes*,Last Reported Time: 1:05 PM,2020-12-17 19:38:12.937311
35,Midwood,0-30 Minutes,Last Reported Time: 2:06 PM,2020-12-17 19:38:12.937311
36,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 1:50 PM,2020-12-17 19:38:12.937311
37,Mt. Loretto,30-60 Minutes,Last Reported Time: 2:29 PM,2020-12-17 19:38:12.937311
38,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
39,Northern Boulevard,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
40,Old Broadway,0-30 Minutes,Last Reported Time: 2:07 PM,2020-12-17 19:38:12.937311
41,Queens Hospital Center,0-30 Minutes*,Last Reported Time: 12:00 PM,2020-12-17 19:38:12.937311
42,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
43,Red Hook Recreational ...,No Wait Time,Last Reported Time: 2:06 PM,2020-12-17 19:38:12.937311
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
45,St. Albans,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
46,St. George Ferry Termi...,30-60 Minutes,Last Reported Time: 2:18 PM,2020-12-17 19:38:12.937311
47,St. James Recreational...,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
48,Starret City,0-30 Minutes,Last Reported Time: 2:32 PM,2020-12-17 19:38:12.937311
49,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2020-12-17 19:38:12.937311
