,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 10:09 AM,2021-01-19 15:40:38.932417
1,4101 White Plains Road,0-30 Minutes*,Last Reported Time: 8:35 AM,2021-01-19 15:40:38.932417
2,57 Cleveland Place,No Wait Time,Last Reported Time: 10:31 AM,2021-01-19 15:40:38.932417
3,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 10:21 AM,2021-01-19 15:40:38.932417
4,Beach 39th,0-30 Minutes,Last Reported Time: 10:09 AM,2021-01-19 15:40:38.932417
5,Bellevue Hospital Cent...,1-1.5 Hours,Last Reported Time: 10:26 AM,2021-01-19 15:40:38.932417
6,Belvis Diagnostic & Tr...,More Than 2 Hours*,Last Reported Time: 9:45 AM,2021-01-19 15:40:38.932417
7,Bensonhurst 14th Avenue,0-30 Minutes*,Last Reported Time: 8:26 AM,2021-01-19 15:40:38.932417
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 8:03 AM,2021-01-19 15:40:38.932417
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-19 15:40:38.932417
10,Co-op City Retail Space,30-60 Minutes*,Last Reported Time: 9:38 AM,2021-01-19 15:40:38.932417
11,Coney Island Hospital ...,0-30 Minutes,Last Reported Time: 10:09 AM,2021-01-19 15:40:38.932417
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 9:48 AM,2021-01-19 15:40:38.932417
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-19 15:40:38.932417
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-19 15:40:38.932417
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-19 15:40:38.932417
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-19 15:40:38.932417
17,Elmhurst Hospital Cent...,1-1.5 Hours*,Last Reported Time: 8:25 AM,2021-01-19 15:40:38.932417
18,EY East New York DTC,1.5-2 Hours,Last Reported Time: 10:22 AM,2021-01-19 15:40:38.932417
19,Fort Hamilton,No Wait Time*,Last Reported Time: 7:47 AM,2021-01-19 15:40:38.932417
20,Gouverneur Healthcare,30-60 Minutes*,Last Reported Time: 9:54 AM,2021-01-19 15:40:38.932417
21,Greenbelt Recreational...,No Wait Time,Last Reported Time: 10:38 AM,2021-01-19 15:40:38.932417
22,Harlem Hospital Center,30-60 Minutes,Last Reported Time: 10:08 AM,2021-01-19 15:40:38.932417
23,Highbridge Pool,30-60 Minutes*,Last Reported Time: 8:59 AM,2021-01-19 15:40:38.932417
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-19 15:40:38.932417
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-01-19 15:40:38.932417
26,Kew Gardens,30-60 Minutes*,Last Reported Time: 9:25 AM,2021-01-19 15:40:38.932417
27,Kings County Hospital ...,30-60 Minutes,Last Reported Time: 10:27 AM,2021-01-19 15:40:38.932417
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-19 15:40:38.932417
29,Lefferts,0-30 Minutes,Last Reported Time: 10:15 AM,2021-01-19 15:40:38.932417
30,Lincoln Medical Center,30-60 Minutes,Last Reported Time: 10:00 AM,2021-01-19 15:40:38.932417
31,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 10:17 AM,2021-01-19 15:40:38.932417
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-19 15:40:38.932417
33,Midwood,30-60 Minutes,Last Reported Time: 10:11 AM,2021-01-19 15:40:38.932417
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-01-19 15:40:38.932417
35,Mt. Loretto,0-30 Minutes*,Last Reported Time: 9:08 AM,2021-01-19 15:40:38.932417
36,North Central Bronx Ho...,30-60 Minutes*,Last Reported Time: 9:01 AM,2021-01-19 15:40:38.932417
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-01-19 15:40:38.932417
38,Old Broadway,0-30 Minutes,Last Reported Time: 10:38 AM,2021-01-19 15:40:38.932417
39,Queens Hospital Center,1.5-2 Hours*,Last Reported Time: 9:58 AM,2021-01-19 15:40:38.932417
40,Rain Boston Road Senio...,0-30 Minutes,Last Reported Time: 10:21 AM,2021-01-19 15:40:38.932417
41,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 10:07 AM,2021-01-19 15:40:38.932417
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-01-19 15:40:38.932417
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-01-19 15:40:38.932417
44,St. George Ferry Termi...,0-30 Minutes,Last Reported Time: 9:59 AM,2021-01-19 15:40:38.932417
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-01-19 15:40:38.932417
46,Starret City,Not Reported Yet,Last Reported Time:,2021-01-19 15:40:38.932417
47,SY Dyckman Lcdla,30-60 Minutes*,Last Reported Time: 9:57 AM,2021-01-19 15:40:38.932417
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-01-19 15:40:38.932417
49,Sydenham,Not Reported Yet,Last Reported Time:,2021-01-19 15:40:38.932417
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-01-19 15:40:38.932417
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-01-19 15:40:38.932417
52,Windsor Park Library,1.5-2 Hours*,Last Reported Time: 8:03 AM,2021-01-19 15:40:38.932417
53,Woodhull Medical Center,30-60 Minutes*,Last Reported Time: 9:55 AM,2021-01-19 15:40:38.932417
54,Last Reported Time:,,,2021-01-19 15:40:38.932417
55,Last Reported Time:,,,2021-01-19 15:40:38.932417
56,,,,2021-01-19 15:40:38.932417
57,,,,2021-01-19 15:40:38.932417
58,,,,2021-01-19 15:40:38.932417
59,if you require urgent virtual care.,,,2021-01-19 15:40:38.932417
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-01-19 15:40:38.932417
61,,,,2021-01-19 15:40:38.932417
62,,,,2021-01-19 15:40:38.932417
63,,,,2021-01-19 15:40:38.932417
