,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
2,57 Cleveland Place,No Wait Time*,Last Reported Time: 1:47 PM,2021-03-06 20:32:34.429692
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 2:02 PM,2021-03-06 20:32:34.429692
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
6,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 10:14 AM,2021-03-06 20:32:34.429692
7,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 2:36 PM,2021-03-06 20:32:34.429692
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 2:06 PM,2021-03-06 20:32:34.429692
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
12,CU Homecrest,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
13,CU Jonathan Williams C...,No Wait Time*,Last Reported Time: 12:55 PM,2021-03-06 20:32:34.429692
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
16,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
19,EY East New York DTC,No Wait Time,Last Reported Time: 2:15 PM,2021-03-06 20:32:34.429692
20,Fort Hamilton,0-30 Minutes,Last Reported Time: 2:41 PM,2021-03-06 20:32:34.429692
21,Gouverneur Healthcare,No Wait Time*,Last Reported Time: 1:10 PM,2021-03-06 20:32:34.429692
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
23,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 2:54 PM,2021-03-06 20:32:34.429692
24,Highbridge Pool,No Wait Time,Last Reported Time: 2:47 PM,2021-03-06 20:32:34.429692
25,Jacobi Medical Center,1-1.5 Hours,Last Reported Time: 3:10 PM,2021-03-06 20:32:34.429692
26,JFK Airport,0-30 Minutes,Last Reported Time: 2:08 PM,2021-03-06 20:32:34.429692
27,Kew Gardens,No Wait Time*,Last Reported Time: 10:48 AM,2021-03-06 20:32:34.429692
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 3:14 PM,2021-03-06 20:32:34.429692
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
30,Lefferts,0-30 Minutes*,Last Reported Time: 1:49 PM,2021-03-06 20:32:34.429692
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 2:00 PM,2021-03-06 20:32:34.429692
32,Mariners Harbor Library,No Wait Time,Last Reported Time: 2:48 PM,2021-03-06 20:32:34.429692
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
34,Midwood,0-30 Minutes*,Last Reported Time: 12:02 PM,2021-03-06 20:32:34.429692
35,Morrisania Diagnostic ...,0-30 Minutes*,Last Reported Time: 1:51 PM,2021-03-06 20:32:34.429692
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
37,Northern Boulevard,No Wait Time*,Last Reported Time: 11:22 AM,2021-03-06 20:32:34.429692
38,Old Broadway,No Wait Time,Last Reported Time: 2:07 PM,2021-03-06 20:32:34.429692
39,Queens Hospital Center,30-60 Minutes,Last Reported Time: 2:01 PM,2021-03-06 20:32:34.429692
40,Rain Boston Road Senio...,No Wait Time*,Last Reported Time: 1:38 PM,2021-03-06 20:32:34.429692
41,Red Hook Recreational ...,No Wait Time,Last Reported Time: 2:49 PM,2021-03-06 20:32:34.429692
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
44,St. George Ferry Termi...,0-30 Minutes,Last Reported Time: 2:26 PM,2021-03-06 20:32:34.429692
45,St. James Recreational...,30-60 Minutes*,Last Reported Time: 12:03 PM,2021-03-06 20:32:34.429692
46,Starret City,No Wait Time*,Last Reported Time: 1:08 PM,2021-03-06 20:32:34.429692
47,SY Dyckman Lcdla,No Wait Time,Last Reported Time: 2:01 PM,2021-03-06 20:32:34.429692
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
49,Sydenham,0-30 Minutes,Last Reported Time: 2:05 PM,2021-03-06 20:32:34.429692
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
52,Windsor Park Library,0-30 Minutes,Last Reported Time: 3:22 PM,2021-03-06 20:32:34.429692
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-03-06 20:32:34.429692
54,Last Reported Time:,,,2021-03-06 20:32:34.429692
55,Last Reported Time:,,,2021-03-06 20:32:34.429692
56,,,,2021-03-06 20:32:34.429692
57,,,,2021-03-06 20:32:34.429692
58,,,,2021-03-06 20:32:34.429692
59,if you require urgent virtual care.,,,2021-03-06 20:32:34.429692
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-03-06 20:32:34.429692
61,,,,2021-03-06 20:32:34.429692
62,,,,2021-03-06 20:32:34.429692
63,,,,2021-03-06 20:32:34.429692
