,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2020-12-20 21:11:00.917225
1,4101 White Plains Road,No Wait Time*,Last Reported Time: 2:01 PM,2020-12-20 21:11:00.917225
2,57 Cleveland Place,30-60 Minutes*,Last Reported Time: 2:29 PM,2020-12-20 21:11:00.917225
3,Bathgate Contract Post...,No Wait Time,Last Reported Time: 4:00 PM,2020-12-20 21:11:00.917225
4,Bay Ridge 5th Avenue,0-30 Minutes*,Last Reported Time: 2:15 PM,2020-12-20 21:11:00.917225
5,Beach 39th,30-60 Minutes,Last Reported Time: 3:58 PM,2020-12-20 21:11:00.917225
6,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2020-12-20 21:11:00.917225
7,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 11:50 AM,2020-12-20 21:11:00.917225
8,Bensonhurst 14th Avenue,1.5-2 Hours,Last Reported Time: 4:01 PM,2020-12-20 21:11:00.917225
9,Brooklyn Army Terminal,1-1.5 Hours*,Last Reported Time: 3:51 PM,2020-12-20 21:11:00.917225
10,Canarsie Municipal Lot,0-30 Minutes*,Last Reported Time: 2:39 PM,2020-12-20 21:11:00.917225
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-20 21:11:00.917225
12,Co-op City Retail Space,30-60 Minutes*,Last Reported Time: 3:37 PM,2020-12-20 21:11:00.917225
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-20 21:11:00.917225
14,CU Jonathan Williams C...,30-60 Minutes*,Last Reported Time: 12:03 PM,2020-12-20 21:11:00.917225
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-20 21:11:00.917225
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-20 21:11:00.917225
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2020-12-20 21:11:00.917225
18,Edward Grant,Not Reported Yet,Last Reported Time:,2020-12-20 21:11:00.917225
19,Elmhurst Hospital Cent...,0-30 Minutes*,Last Reported Time: 3:05 PM,2020-12-20 21:11:00.917225
20,EY East New York DTC,0-30 Minutes*,Last Reported Time: 12:32 PM,2020-12-20 21:11:00.917225
21,Fort Hamilton,1-1.5 Hours*,Last Reported Time: 2:47 PM,2020-12-20 21:11:00.917225
22,Gouverneur Healthcare,30-60 Minutes*,Last Reported Time: 1:06 PM,2020-12-20 21:11:00.917225
23,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2020-12-20 21:11:00.917225
24,Harlem Hospital Center,30-60 Minutes*,Last Reported Time: 2:59 PM,2020-12-20 21:11:00.917225
25,Highbridge Pool,Not Reported Yet,Last Reported Time:,2020-12-20 21:11:00.917225
26,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2020-12-20 21:11:00.917225
27,JFK Airport,Not Reported Yet,Last Reported Time:,2020-12-20 21:11:00.917225
28,Kew Gardens,1.5-2 Hours*,Last Reported Time: 2:33 PM,2020-12-20 21:11:00.917225
29,Kings County Hospital ...,0-30 Minutes*,Last Reported Time: 2:59 PM,2020-12-20 21:11:00.917225
30,LaGuardia Airport,0-30 Minutes*,Last Reported Time: 3:25 PM,2020-12-20 21:11:00.917225
31,Lefferts,30-60 Minutes*,Last Reported Time: 2:24 PM,2020-12-20 21:11:00.917225
32,Lincoln Medical Center,No Wait Time*,Last Reported Time: 2:04 PM,2020-12-20 21:11:00.917225
33,Mariners Harbor Library,0-30 Minutes*,Last Reported Time: 2:20 PM,2020-12-20 21:11:00.917225
