,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 10:05 AM,2021-03-16 14:32:44.381602
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-16 14:32:44.381602
2,57 Cleveland Place,No Wait Time,Last Reported Time: 10:03 AM,2021-03-16 14:32:44.381602
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 10:28 AM,2021-03-16 14:32:44.381602
4,Beach 39th,0-30 Minutes*,Last Reported Time: 9:14 AM,2021-03-16 14:32:44.381602
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 10:05 AM,2021-03-16 14:32:44.381602
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 9:55 AM,2021-03-16 14:32:44.381602
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-03-16 14:32:44.381602
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 8:31 AM,2021-03-16 14:32:44.381602
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-16 14:32:44.381602
10,Co-op City Retail Space,No Wait Time*,Last Reported Time: 9:20 AM,2021-03-16 14:32:44.381602
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-16 14:32:44.381602
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 9:29 AM,2021-03-16 14:32:44.381602
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 9:29 AM,2021-03-16 14:32:44.381602
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-16 14:32:44.381602
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-16 14:32:44.381602
16,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-03-16 14:32:44.381602
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-16 14:32:44.381602
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-16 14:32:44.381602
19,EY East New York DTC,Not Reported Yet,Last Reported Time:,2021-03-16 14:32:44.381602
20,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-03-16 14:32:44.381602
21,Gouverneur Healthcare,No Wait Time*,Last Reported Time: 9:36 AM,2021-03-16 14:32:44.381602
22,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 10:02 AM,2021-03-16 14:32:44.381602
23,Harlem Hospital Center,No Wait Time,Last Reported Time: 10:20 AM,2021-03-16 14:32:44.381602
24,Highbridge Pool,No Wait Time,Last Reported Time: 10:01 AM,2021-03-16 14:32:44.381602
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-16 14:32:44.381602
26,JFK Airport,Not Reported Yet,Last Reported Time:,2021-03-16 14:32:44.381602
27,Kew Gardens,No Wait Time*,Last Reported Time: 9:29 AM,2021-03-16 14:32:44.381602
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 10:22 AM,2021-03-16 14:32:44.381602
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-16 14:32:44.381602
30,Lefferts,Not Reported Yet,Last Reported Time:,2021-03-16 14:32:44.381602
31,Lincoln Medical Center,0-30 Minutes,Last Reported Time: 10:18 AM,2021-03-16 14:32:44.381602
32,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 10:21 AM,2021-03-16 14:32:44.381602
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-16 14:32:44.381602
34,Midwood,No Wait Time,Last Reported Time: 10:09 AM,2021-03-16 14:32:44.381602
35,Morrisania Diagnostic ...,0-30 Minutes*,Last Reported Time: 9:50 AM,2021-03-16 14:32:44.381602
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-03-16 14:32:44.381602
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-03-16 14:32:44.381602
38,Old Broadway,No Wait Time,Last Reported Time: 10:05 AM,2021-03-16 14:32:44.381602
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-03-16 14:32:44.381602
40,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-03-16 14:32:44.381602
41,Red Hook Recreational ...,No Wait Time,Last Reported Time: 10:16 AM,2021-03-16 14:32:44.381602
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-03-16 14:32:44.381602
43,St. Albans,0-30 Minutes*,Last Reported Time: 8:22 AM,2021-03-16 14:32:44.381602
