,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
1,4101 White Plains Road,30-60 Minutes,Last Reported Time: 3:26 PM,2021-01-09 22:52:41.890262
2,57 Cleveland Place,0-30 Minutes,Last Reported Time: 4:20 PM,2021-01-09 22:52:41.890262
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
4,Bay Ridge 5th Avenue,1.5-2 Hours,Last Reported Time: 4:00 PM,2021-01-09 22:52:41.890262
5,Beach 39th,No Wait Time,Last Reported Time: 4:53 PM,2021-01-09 22:52:41.890262
6,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
7,Belvis Diagnostic & Tr...,1.5-2 Hours*,Last Reported Time: 1:56 PM,2021-01-09 22:52:41.890262
8,Bensonhurst 14th Avenue,1.5-2 Hours*,Last Reported Time: 2:04 PM,2021-01-09 22:52:41.890262
9,Brooklyn Army Terminal,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
10,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
12,Co-op City Retail Space,30-60 Minutes*,Last Reported Time: 2:51 PM,2021-01-09 22:52:41.890262
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
14,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
18,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
19,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
20,EY East New York DTC,0-30 Minutes,Last Reported Time: 4:04 PM,2021-01-09 22:52:41.890262
21,Fort Hamilton,1-1.5 Hours*,Last Reported Time: 2:09 PM,2021-01-09 22:52:41.890262
22,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
23,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
24,Harlem Hospital Center,30-60 Minutes*,Last Reported Time: 2:40 PM,2021-01-09 22:52:41.890262
25,Highbridge Pool,1.5-2 Hours,Last Reported Time: 4:31 PM,2021-01-09 22:52:41.890262
26,Jacobi Medical Center,1.5-2 Hours*,Last Reported Time: 3:26 PM,2021-01-09 22:52:41.890262
27,JFK Airport,0-30 Minutes,Last Reported Time: 4:29 PM,2021-01-09 22:52:41.890262
28,Kew Gardens,0-30 Minutes*,Last Reported Time: 2:06 PM,2021-01-09 22:52:41.890262
29,Kings County Hospital ...,No Wait Time,Last Reported Time: 5:18 PM,2021-01-09 22:52:41.890262
30,LaGuardia Airport,No Wait Time*,Last Reported Time: 1:43 PM,2021-01-09 22:52:41.890262
31,Lefferts,30-60 Minutes,Last Reported Time: 4:37 PM,2021-01-09 22:52:41.890262
32,Lincoln Medical Center,30-60 Minutes*,Last Reported Time: 1:05 PM,2021-01-09 22:52:41.890262
33,Mariners Harbor Library,0-30 Minutes*,Last Reported Time: 2:26 PM,2021-01-09 22:52:41.890262
34,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
35,Midwood,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
36,Morrisania Diagnostic ...,0-30 Minutes*,Last Reported Time: 9:50 AM,2021-01-09 22:52:41.890262
37,Mt. Loretto,1-1.5 Hours,Last Reported Time: 5:03 PM,2021-01-09 22:52:41.890262
38,North Central Bronx Ho...,30-60 Minutes*,Last Reported Time: 2:15 PM,2021-01-09 22:52:41.890262
39,Northern Boulevard,No Wait Time,Last Reported Time: 4:25 PM,2021-01-09 22:52:41.890262
40,Old Broadway,30-60 Minutes,Last Reported Time: 4:10 PM,2021-01-09 22:52:41.890262
41,Queens Hospital Center,30-60 Minutes,Last Reported Time: 4:08 PM,2021-01-09 22:52:41.890262
42,Rain Boston Road Senio...,No Wait Time*,Last Reported Time: 1:41 PM,2021-01-09 22:52:41.890262
43,Red Hook Recreational ...,No Wait Time,Last Reported Time: 3:56 PM,2021-01-09 22:52:41.890262
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
45,St. Albans,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
46,St. George Ferry Termi...,1-1.5 Hours,Last Reported Time: 4:39 PM,2021-01-09 22:52:41.890262
47,St. James Recreational...,1.5-2 Hours*,Last Reported Time: 12:04 PM,2021-01-09 22:52:41.890262
48,Starret City,0-30 Minutes*,Last Reported Time: 2:18 PM,2021-01-09 22:52:41.890262
49,SY Dyckman Lcdla,30-60 Minutes*,Last Reported Time: 12:05 PM,2021-01-09 22:52:41.890262
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
51,Sydenham,30-60 Minutes*,Last Reported Time: 12:05 PM,2021-01-09 22:52:41.890262
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-01-09 22:52:41.890262
54,Windsor Park Library,0-30 Minutes,Last Reported Time: 5:38 PM,2021-01-09 22:52:41.890262
55,Woodhull Medical Center,30-60 Minutes*,Last Reported Time: 3:52 PM,2021-01-09 22:52:41.890262
56,,,,2021-01-09 22:52:41.890262
57,,,,2021-01-09 22:52:41.890262
58,,,,2021-01-09 22:52:41.890262
59,if you require urgent virtual care.,,,2021-01-09 22:52:41.890262
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-01-09 22:52:41.890262
61,,,,2021-01-09 22:52:41.890262
62,,,,2021-01-09 22:52:41.890262
63,,,,2021-01-09 22:52:41.890262
