,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 10:09 AM,2021-02-09 15:29:59.478761
1,4101 White Plains Road,0-30 Minutes*,Last Reported Time: 9:35 AM,2021-02-09 15:29:59.478761
2,57 Cleveland Place,No Wait Time,Last Reported Time: 10:12 AM,2021-02-09 15:29:59.478761
3,Bay Ridge 5th Avenue,0-30 Minutes*,Last Reported Time: 9:34 AM,2021-02-09 15:29:59.478761
4,Beach 39th,No Wait Time,Last Reported Time: 10:16 AM,2021-02-09 15:29:59.478761
5,Bellevue Hospital Cent...,30-60 Minutes,Last Reported Time: 10:13 AM,2021-02-09 15:29:59.478761
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-02-09 15:29:59.478761
7,Bensonhurst 14th Avenue,0-30 Minutes,Last Reported Time: 9:59 AM,2021-02-09 15:29:59.478761
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 9:04 AM,2021-02-09 15:29:59.478761
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-09 15:29:59.478761
10,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 10:16 AM,2021-02-09 15:29:59.478761
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-09 15:29:59.478761
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 9:42 AM,2021-02-09 15:29:59.478761
13,CU Vanderbilt,0-30 Minutes*,Last Reported Time: 8:12 AM,2021-02-09 15:29:59.478761
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-09 15:29:59.478761
15,Cumberland Dtc,30-60 Minutes*,Last Reported Time: 9:35 AM,2021-02-09 15:29:59.478761
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-09 15:29:59.478761
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-09 15:29:59.478761
18,EY East New York DTC,0-30 Minutes*,Last Reported Time: 9:42 AM,2021-02-09 15:29:59.478761
19,Fort Hamilton,No Wait Time*,Last Reported Time: 8:21 AM,2021-02-09 15:29:59.478761
20,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 8:46 AM,2021-02-09 15:29:59.478761
21,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 10:04 AM,2021-02-09 15:29:59.478761
22,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 10:22 AM,2021-02-09 15:29:59.478761
23,Highbridge Pool,Not Reported Yet,Last Reported Time:,2021-02-09 15:29:59.478761
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-09 15:29:59.478761
