,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
3,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 8:30 AM,2021-02-13 14:47:50.870208
4,Beach 39th,0-30 Minutes,Last Reported Time: 9:00 AM,2021-02-13 14:47:50.870208
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
10,Co-op City Retail Space,30-60 Minutes,Last Reported Time: 9:42 AM,2021-02-13 14:47:50.870208
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
12,CU Jonathan Williams C...,0-30 Minutes,Last Reported Time: 9:27 AM,2021-02-13 14:47:50.870208
13,CU Vanderbilt,No Wait Time,Last Reported Time: 9:37 AM,2021-02-13 14:47:50.870208
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
18,EY East New York DTC,0-30 Minutes,Last Reported Time: 8:07 AM,2021-02-13 14:47:50.870208
19,Fort Hamilton,0-30 Minutes,Last Reported Time: 9:41 AM,2021-02-13 14:47:50.870208
20,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
22,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 8:48 AM,2021-02-13 14:47:50.870208
23,Highbridge Pool,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
24,Jacobi Medical Center,1-1.5 Hours,Last Reported Time: 8:19 AM,2021-02-13 14:47:50.870208
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
26,Kew Gardens,0-30 Minutes,Last Reported Time: 8:05 AM,2021-02-13 14:47:50.870208
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 9:33 AM,2021-02-13 14:47:50.870208
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
29,Lefferts,0-30 Minutes,Last Reported Time: 9:17 AM,2021-02-13 14:47:50.870208
30,Lincoln Medical Center,No Wait Time,Last Reported Time: 9:21 AM,2021-02-13 14:47:50.870208
31,Mariners Harbor Library,No Wait Time,Last Reported Time: 8:19 AM,2021-02-13 14:47:50.870208
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
33,Midwood,0-30 Minutes,Last Reported Time: 9:29 AM,2021-02-13 14:47:50.870208
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
35,Mt. Loretto,30-60 Minutes,Last Reported Time: 9:12 AM,2021-02-13 14:47:50.870208
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
38,Old Broadway,0-30 Minutes,Last Reported Time: 9:17 AM,2021-02-13 14:47:50.870208
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
40,Rain Boston Road Senio...,No Wait Time,Last Reported Time: 9:38 AM,2021-02-13 14:47:50.870208
41,Red Hook Recreational ...,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
44,St. George Ferry Termi...,No Wait Time,Last Reported Time: 8:12 AM,2021-02-13 14:47:50.870208
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
46,Starret City,0-30 Minutes,Last Reported Time: 9:08 AM,2021-02-13 14:47:50.870208
47,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
49,Sydenham,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
52,Windsor Park Library,1-1.5 Hours,Last Reported Time: 9:04 AM,2021-02-13 14:47:50.870208
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-02-13 14:47:50.870208
54,Last Reported Time:,,,2021-02-13 14:47:50.870208
55,Last Reported Time:,,,2021-02-13 14:47:50.870208
56,,,,2021-02-13 14:47:50.870208
57,,,,2021-02-13 14:47:50.870208
58,,,,2021-02-13 14:47:50.870208
59,if you require urgent virtual care.,,,2021-02-13 14:47:50.870208
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-02-13 14:47:50.870208
61,,,,2021-02-13 14:47:50.870208
62,,,,2021-02-13 14:47:50.870208
63,,,,2021-02-13 14:47:50.870208
