,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:18 PM,2021-01-29 23:41:44.910448
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-01-29 23:41:44.910448
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:00 PM,2021-01-29 23:41:44.910448
3,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 4:05 PM,2021-01-29 23:41:44.910448
4,Beach 39th,No Wait Time,Last Reported Time: 4:06 PM,2021-01-29 23:41:44.910448
5,Bellevue Hospital Cent...,30-60 Minutes*,Last Reported Time: 2:07 PM,2021-01-29 23:41:44.910448
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 1:56 PM,2021-01-29 23:41:44.910448
7,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 4:22 PM,2021-01-29 23:41:44.910448
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-01-29 23:41:44.910448
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-29 23:41:44.910448
10,Co-op City Retail Space,30-60 Minutes,Last Reported Time: 5:53 PM,2021-01-29 23:41:44.910448
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-29 23:41:44.910448
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 2:26 PM,2021-01-29 23:41:44.910448
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-29 23:41:44.910448
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-29 23:41:44.910448
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-29 23:41:44.910448
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-29 23:41:44.910448
17,Elmhurst Hospital Cent...,0-30 Minutes*,Last Reported Time: 2:22 PM,2021-01-29 23:41:44.910448
18,EY East New York DTC,Not Reported Yet,Last Reported Time:,2021-01-29 23:41:44.910448
19,Fort Hamilton,0-30 Minutes,Last Reported Time: 4:47 PM,2021-01-29 23:41:44.910448
20,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 11:34 AM,2021-01-29 23:41:44.910448
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-01-29 23:41:44.910448
22,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 2:07 PM,2021-01-29 23:41:44.910448
23,Highbridge Pool,30-60 Minutes,Last Reported Time: 5:26 PM,2021-01-29 23:41:44.910448
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-29 23:41:44.910448
25,JFK Airport,0-30 Minutes,Last Reported Time: 4:28 PM,2021-01-29 23:41:44.910448
26,Kew Gardens,No Wait Time,Last Reported Time: 5:39 PM,2021-01-29 23:41:44.910448
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 5:55 PM,2021-01-29 23:41:44.910448
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-29 23:41:44.910448
29,Lefferts,0-30 Minutes,Last Reported Time: 5:20 PM,2021-01-29 23:41:44.910448
30,Lincoln Medical Center,30-60 Minutes,Last Reported Time: 4:00 PM,2021-01-29 23:41:44.910448
31,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 5:19 PM,2021-01-29 23:41:44.910448
32,Metropolitan Hospital ...,No Wait Time*,Last Reported Time: 11:56 AM,2021-01-29 23:41:44.910448
33,Midwood,0-30 Minutes,Last Reported Time: 4:42 PM,2021-01-29 23:41:44.910448
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-01-29 23:41:44.910448
35,Mt. Loretto,30-60 Minutes,Last Reported Time: 4:56 PM,2021-01-29 23:41:44.910448
36,North Central Bronx Ho...,30-60 Minutes*,Last Reported Time: 11:02 AM,2021-01-29 23:41:44.910448
37,Northern Boulevard,No Wait Time*,Last Reported Time: 1:47 PM,2021-01-29 23:41:44.910448
38,Old Broadway,30-60 Minutes,Last Reported Time: 4:03 PM,2021-01-29 23:41:44.910448
39,Queens Hospital Center,0-30 Minutes*,Last Reported Time: 1:07 PM,2021-01-29 23:41:44.910448
40,Rain Boston Road Senio...,No Wait Time*,Last Reported Time: 1:36 PM,2021-01-29 23:41:44.910448
41,Red Hook Recreational ...,No Wait Time*,Last Reported Time: 11:57 AM,2021-01-29 23:41:44.910448
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-01-29 23:41:44.910448
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-01-29 23:41:44.910448
44,St. George Ferry Termi...,0-30 Minutes*,Last Reported Time: 2:15 PM,2021-01-29 23:41:44.910448
45,St. James Recreational...,1-1.5 Hours,Last Reported Time: 4:32 PM,2021-01-29 23:41:44.910448
46,Starret City,30-60 Minutes,Last Reported Time: 5:06 PM,2021-01-29 23:41:44.910448
47,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2021-01-29 23:41:44.910448
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-01-29 23:41:44.910448
49,Sydenham,0-30 Minutes*,Last Reported Time: 10:27 AM,2021-01-29 23:41:44.910448
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-01-29 23:41:44.910448
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-01-29 23:41:44.910448
52,Windsor Park Library,30-60 Minutes,Last Reported Time: 5:07 PM,2021-01-29 23:41:44.910448
53,Woodhull Medical Center,0-30 Minutes*,Last Reported Time: 1:55 PM,2021-01-29 23:41:44.910448
54,Last Reported Time:,,,2021-01-29 23:41:44.910448
55,Last Reported Time:,,,2021-01-29 23:41:44.910448
56,,,,2021-01-29 23:41:44.910448
57,,,,2021-01-29 23:41:44.910448
58,,,,2021-01-29 23:41:44.910448
59,if you require urgent virtual care.,,,2021-01-29 23:41:44.910448
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-01-29 23:41:44.910448
61,,,,2021-01-29 23:41:44.910448
62,,,,2021-01-29 23:41:44.910448
63,,,,2021-01-29 23:41:44.910448
