,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,1-1.5 Hours*,Last Reported Time: 2:33 PM,2020-12-30 21:14:39.429066
1,4101 White Plains Road,0-30 Minutes*,Last Reported Time: 2:41 PM,2020-12-30 21:14:39.429066
2,57 Cleveland Place,0-30 Minutes*,Last Reported Time: 3:02 PM,2020-12-30 21:14:39.429066
3,Bathgate Contract Post...,0-30 Minutes,Last Reported Time: 3:00 PM,2020-12-30 21:14:39.429066
4,Bay Ridge 5th Avenue,0-30 Minutes*,Last Reported Time: 2:00 PM,2020-12-30 21:14:39.429066
5,Beach 39th,1.5-2 Hours*,Last Reported Time: 12:25 PM,2020-12-30 21:14:39.429066
6,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2020-12-30 21:14:39.429066
7,Belvis Diagnostic & Tr...,1.5-2 Hours*,Last Reported Time: 11:54 AM,2020-12-30 21:14:39.429066
8,Bensonhurst 14th Avenue,More Than 2 Hours,Last Reported Time: 4:01 PM,2020-12-30 21:14:39.429066
9,Brooklyn Army Terminal,0-30 Minutes*,Last Reported Time: 2:17 PM,2020-12-30 21:14:39.429066
10,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 1:03 PM,2020-12-30 21:14:39.429066
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-30 21:14:39.429066
12,Co-op City Retail Space,1-1.5 Hours*,Last Reported Time: 3:19 PM,2020-12-30 21:14:39.429066
13,Coney Island Hospital ...,30-60 Minutes*,Last Reported Time: 10:05 AM,2020-12-30 21:14:39.429066
14,CU Jonathan Williams C...,30-60 Minutes*,Last Reported Time: 12:37 PM,2020-12-30 21:14:39.429066
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-30 21:14:39.429066
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-30 21:14:39.429066
17,Cumberland Dtc,0-30 Minutes*,Last Reported Time: 2:51 PM,2020-12-30 21:14:39.429066
18,Edward Grant,More Than 2 Hours*,Last Reported Time: 10:23 AM,2020-12-30 21:14:39.429066
19,Elmhurst Hospital Cent...,1.5-2 Hours*,Last Reported Time: 2:06 PM,2020-12-30 21:14:39.429066
20,EY East New York DTC,30-60 Minutes*,Last Reported Time: 2:15 PM,2020-12-30 21:14:39.429066
21,Fort Hamilton,1-1.5 Hours*,Last Reported Time: 2:00 PM,2020-12-30 21:14:39.429066
22,Gouverneur Healthcare,30-60 Minutes*,Last Reported Time: 3:25 PM,2020-12-30 21:14:39.429066
23,Greenbelt Recreational...,1-1.5 Hours*,Last Reported Time: 2:48 PM,2020-12-30 21:14:39.429066
24,Harlem Hospital Center,30-60 Minutes*,Last Reported Time: 2:06 PM,2020-12-30 21:14:39.429066
25,Highbridge Pool,Not Reported Yet,Last Reported Time:,2020-12-30 21:14:39.429066
26,Jacobi Medical Center,30-60 Minutes*,Last Reported Time: 8:09 AM,2020-12-30 21:14:39.429066
27,JFK Airport,Not Reported Yet,Last Reported Time:,2020-12-30 21:14:39.429066
28,Kew Gardens,1-1.5 Hours*,Last Reported Time: 2:55 PM,2020-12-30 21:14:39.429066
29,Kings County Hospital ...,1-1.5 Hours,Last Reported Time: 4:09 PM,2020-12-30 21:14:39.429066
30,LaGuardia Airport,0-30 Minutes*,Last Reported Time: 3:30 PM,2020-12-30 21:14:39.429066
31,Lefferts,1.5-2 Hours*,Last Reported Time: 12:55 PM,2020-12-30 21:14:39.429066
32,Lincoln Medical Center,0-30 Minutes*,Last Reported Time: 2:04 PM,2020-12-30 21:14:39.429066
33,Mariners Harbor Library,No Wait Time*,Last Reported Time: 2:11 PM,2020-12-30 21:14:39.429066
34,Metropolitan Hospital ...,0-30 Minutes*,Last Reported Time: 3:52 PM,2020-12-30 21:14:39.429066
35,Midwood,30-60 Minutes*,Last Reported Time: 12:06 PM,2020-12-30 21:14:39.429066
36,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 1:56 PM,2020-12-30 21:14:39.429066
37,Mt. Loretto,30-60 Minutes*,Last Reported Time: 12:44 PM,2020-12-30 21:14:39.429066
38,North Central Bronx Ho...,1-1.5 Hours*,Last Reported Time: 3:14 PM,2020-12-30 21:14:39.429066
39,Northern Boulevard,Not Reported Yet,Last Reported Time:,2020-12-30 21:14:39.429066
40,Old Broadway,No Wait Time*,Last Reported Time: 3:07 PM,2020-12-30 21:14:39.429066
41,Queens Hospital Center,1-1.5 Hours*,Last Reported Time: 2:24 PM,2020-12-30 21:14:39.429066
42,Rain Boston Road Senio...,0-30 Minutes*,Last Reported Time: 10:17 AM,2020-12-30 21:14:39.429066
43,Red Hook Recreational ...,30-60 Minutes*,Last Reported Time: 2:18 PM,2020-12-30 21:14:39.429066
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2020-12-30 21:14:39.429066
45,St. Albans,Not Reported Yet,Last Reported Time:,2020-12-30 21:14:39.429066
46,St. George Ferry Termi...,0-30 Minutes,Last Reported Time: 4:02 PM,2020-12-30 21:14:39.429066
47,St. James Recreational...,Not Reported Yet,Last Reported Time:,2020-12-30 21:14:39.429066
48,Starret City,1.5-2 Hours,Last Reported Time: 4:06 PM,2020-12-30 21:14:39.429066
49,SY Dyckman Lcdla,1-1.5 Hours*,Last Reported Time: 2:01 PM,2020-12-30 21:14:39.429066
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2020-12-30 21:14:39.429066
51,Sydenham,1-1.5 Hours*,Last Reported Time: 2:00 PM,2020-12-30 21:14:39.429066
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2020-12-30 21:14:39.429066
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2020-12-30 21:14:39.429066
54,Windsor Park Library,1.5-2 Hours*,Last Reported Time: 3:19 PM,2020-12-30 21:14:39.429066
55,Woodhull Medical Center,30-60 Minutes*,Last Reported Time: 1:25 PM,2020-12-30 21:14:39.429066
56,,,,2020-12-30 21:14:39.429066
57,,,,2020-12-30 21:14:39.429066
58,,,,2020-12-30 21:14:39.429066
59,require urgent virtual care.,,,2020-12-30 21:14:39.429066
60,Unable to visit a testing location today? Visit ExpressCare.nyc or call 631-397-2273 if you,,,2020-12-30 21:14:39.429066
61,,,,2020-12-30 21:14:39.429066
62,,,,2020-12-30 21:14:39.429066
63,,,,2020-12-30 21:14:39.429066
