,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 10:15 AM,2021-01-26 16:49:54.904108
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-01-26 16:49:54.904108
2,57 Cleveland Place,No Wait Time,Last Reported Time: 10:03 AM,2021-01-26 16:49:54.904108
3,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 10:08 AM,2021-01-26 16:49:54.904108
4,Beach 39th,30-60 Minutes,Last Reported Time: 10:56 AM,2021-01-26 16:49:54.904108
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 10:14 AM,2021-01-26 16:49:54.904108
6,Belvis Diagnostic & Tr...,30-60 Minutes*,Last Reported Time: 9:45 AM,2021-01-26 16:49:54.904108
7,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 10:09 AM,2021-01-26 16:49:54.904108
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 9:43 AM,2021-01-26 16:49:54.904108
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-26 16:49:54.904108
10,Co-op City Retail Space,30-60 Minutes,Last Reported Time: 11:31 AM,2021-01-26 16:49:54.904108
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-26 16:49:54.904108
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 9:41 AM,2021-01-26 16:49:54.904108
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-26 16:49:54.904108
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-26 16:49:54.904108
15,Cumberland Dtc,30-60 Minutes,Last Reported Time: 10:06 AM,2021-01-26 16:49:54.904108
16,Edward Grant,1-1.5 Hours*,Last Reported Time: 9:24 AM,2021-01-26 16:49:54.904108
17,Elmhurst Hospital Cent...,1-1.5 Hours*,Last Reported Time: 9:07 AM,2021-01-26 16:49:54.904108
18,EY East New York DTC,0-30 Minutes,Last Reported Time: 10:04 AM,2021-01-26 16:49:54.904108
19,Fort Hamilton,0-30 Minutes,Last Reported Time: 10:41 AM,2021-01-26 16:49:54.904108
20,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-01-26 16:49:54.904108
21,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 10:48 AM,2021-01-26 16:49:54.904108
22,Harlem Hospital Center,1-1.5 Hours,Last Reported Time: 10:25 AM,2021-01-26 16:49:54.904108
23,Highbridge Pool,Not Reported Yet,Last Reported Time:,2021-01-26 16:49:54.904108
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-26 16:49:54.904108
25,JFK Airport,0-30 Minutes,Last Reported Time: 10:35 AM,2021-01-26 16:49:54.904108
26,Kew Gardens,0-30 Minutes,Last Reported Time: 10:01 AM,2021-01-26 16:49:54.904108
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 11:42 AM,2021-01-26 16:49:54.904108
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-26 16:49:54.904108
29,Lefferts,30-60 Minutes,Last Reported Time: 10:06 AM,2021-01-26 16:49:54.904108
30,Lincoln Medical Center,30-60 Minutes,Last Reported Time: 11:23 AM,2021-01-26 16:49:54.904108
31,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 10:09 AM,2021-01-26 16:49:54.904108
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-26 16:49:54.904108
33,Midwood,0-30 Minutes,Last Reported Time: 10:24 AM,2021-01-26 16:49:54.904108
34,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 9:50 AM,2021-01-26 16:49:54.904108
35,Mt. Loretto,No Wait Time,Last Reported Time: 10:44 AM,2021-01-26 16:49:54.904108
36,North Central Bronx Ho...,30-60 Minutes*,Last Reported Time: 9:04 AM,2021-01-26 16:49:54.904108
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-01-26 16:49:54.904108
38,Old Broadway,0-30 Minutes,Last Reported Time: 10:06 AM,2021-01-26 16:49:54.904108
39,Queens Hospital Center,30-60 Minutes,Last Reported Time: 10:12 AM,2021-01-26 16:49:54.904108
40,Rain Boston Road Senio...,0-30 Minutes*,Last Reported Time: 9:47 AM,2021-01-26 16:49:54.904108
41,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 10:49 AM,2021-01-26 16:49:54.904108
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-01-26 16:49:54.904108
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-01-26 16:49:54.904108
44,St. George Ferry Termi...,No Wait Time,Last Reported Time: 10:26 AM,2021-01-26 16:49:54.904108
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-01-26 16:49:54.904108
46,Starret City,30-60 Minutes*,Last Reported Time: 9:07 AM,2021-01-26 16:49:54.904108
47,SY Dyckman Lcdla,0-30 Minutes*,Last Reported Time: 9:25 AM,2021-01-26 16:49:54.904108
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-01-26 16:49:54.904108
49,Sydenham,Not Reported Yet,Last Reported Time:,2021-01-26 16:49:54.904108
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-01-26 16:49:54.904108
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-01-26 16:49:54.904108
52,Windsor Park Library,Not Reported Yet,Last Reported Time:,2021-01-26 16:49:54.904108
53,Woodhull Medical Center,30-60 Minutes,Last Reported Time: 11:35 AM,2021-01-26 16:49:54.904108
54,Last Reported Time:,,,2021-01-26 16:49:54.904108
55,Last Reported Time:,,,2021-01-26 16:49:54.904108
56,,,,2021-01-26 16:49:54.904108
57,,,,2021-01-26 16:49:54.904108
