,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
2,57 Cleveland Place,No Wait Time,Last Reported Time: 2:35 PM,2021-03-14 19:47:53.022549
3,Bay Ridge 5th Avenue,0-30 Minutes*,Last Reported Time: 2:38 PM,2021-03-14 19:47:53.022549
4,Beach 39th,0-30 Minutes,Last Reported Time: 3:14 PM,2021-03-14 19:47:53.022549
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
6,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 1:30 PM,2021-03-14 19:47:53.022549
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 3:30 PM,2021-03-14 19:47:53.022549
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
10,Co-op City Retail Space,No Wait Time*,Last Reported Time: 1:23 PM,2021-03-14 19:47:53.022549
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
12,CU Homecrest,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 12:43 PM,2021-03-14 19:47:53.022549
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
16,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
19,EY East New York DTC,No Wait Time,Last Reported Time: 3:23 PM,2021-03-14 19:47:53.022549
20,Fort Hamilton,30-60 Minutes*,Last Reported Time: 2:28 PM,2021-03-14 19:47:53.022549
21,Gouverneur Healthcare,No Wait Time*,Last Reported Time: 11:36 AM,2021-03-14 19:47:53.022549
22,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 2:19 PM,2021-03-14 19:47:53.022549
23,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 2:35 PM,2021-03-14 19:47:53.022549
24,Highbridge Pool,No Wait Time*,Last Reported Time: 11:05 AM,2021-03-14 19:47:53.022549
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
26,JFK Airport,0-30 Minutes,Last Reported Time: 3:10 PM,2021-03-14 19:47:53.022549
27,Kew Gardens,No Wait Time,Last Reported Time: 3:15 PM,2021-03-14 19:47:53.022549
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 2:03 PM,2021-03-14 19:47:53.022549
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
30,Lefferts,0-30 Minutes,Last Reported Time: 3:07 PM,2021-03-14 19:47:53.022549
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 2:07 PM,2021-03-14 19:47:53.022549
32,Mariners Harbor Library,No Wait Time,Last Reported Time: 2:08 PM,2021-03-14 19:47:53.022549
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
34,Midwood,No Wait Time,Last Reported Time: 2:20 PM,2021-03-14 19:47:53.022549
35,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
38,Old Broadway,No Wait Time,Last Reported Time: 2:17 PM,2021-03-14 19:47:53.022549
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
40,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
41,Red Hook Recreational ...,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
43,St. Albans,0-30 Minutes*,Last Reported Time: 12:52 PM,2021-03-14 19:47:53.022549
44,St. George Ferry Termi...,No Wait Time,Last Reported Time: 2:29 PM,2021-03-14 19:47:53.022549
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
46,Starret City,No Wait Time,Last Reported Time: 2:11 PM,2021-03-14 19:47:53.022549
47,SY Dyckman Lcdla,0-30 Minutes*,Last Reported Time: 12:23 PM,2021-03-14 19:47:53.022549
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
49,Sydenham,0-30 Minutes*,Last Reported Time: 12:00 PM,2021-03-14 19:47:53.022549
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
52,Windsor Park Library,0-30 Minutes,Last Reported Time: 3:05 PM,2021-03-14 19:47:53.022549
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-03-14 19:47:53.022549
54,Last Reported Time:,,,2021-03-14 19:47:53.022549
55,Last Reported Time:,,,2021-03-14 19:47:53.022549
56,,,,2021-03-14 19:47:53.022549
57,,,,2021-03-14 19:47:53.022549
58,,,,2021-03-14 19:47:53.022549
59,if you require urgent virtual care.,,,2021-03-14 19:47:53.022549
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-03-14 19:47:53.022549
61,,,,2021-03-14 19:47:53.022549
62,,,,2021-03-14 19:47:53.022549
63,,,,2021-03-14 19:47:53.022549
