,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-01-30 23:14:19.624155
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-01-30 23:14:19.624155
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:16 PM,2021-01-30 23:14:19.624155
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 4:12 PM,2021-01-30 23:14:19.624155
4,Beach 39th,0-30 Minutes*,Last Reported Time: 3:00 PM,2021-01-30 23:14:19.624155
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-01-30 23:14:19.624155
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 11:57 AM,2021-01-30 23:14:19.624155
7,Bensonhurst 14th Avenue,0-30 Minutes*,Last Reported Time: 1:06 PM,2021-01-30 23:14:19.624155
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-01-30 23:14:19.624155
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-30 23:14:19.624155
10,Co-op City Retail Space,30-60 Minutes*,Last Reported Time: 2:31 PM,2021-01-30 23:14:19.624155
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-30 23:14:19.624155
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 1:33 PM,2021-01-30 23:14:19.624155
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-30 23:14:19.624155
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-30 23:14:19.624155
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-30 23:14:19.624155
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-30 23:14:19.624155
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-01-30 23:14:19.624155
18,EY East New York DTC,0-30 Minutes*,Last Reported Time: 2:58 PM,2021-01-30 23:14:19.624155
19,Fort Hamilton,0-30 Minutes,Last Reported Time: 4:30 PM,2021-01-30 23:14:19.624155
20,Gouverneur Healthcare,30-60 Minutes*,Last Reported Time: 12:23 PM,2021-01-30 23:14:19.624155
21,Greenbelt Recreational...,30-60 Minutes*,Last Reported Time: 11:41 AM,2021-01-30 23:14:19.624155
22,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 12:13 PM,2021-01-30 23:14:19.624155
23,Highbridge Pool,No Wait Time,Last Reported Time: 4:00 PM,2021-01-30 23:14:19.624155
24,Jacobi Medical Center,1-1.5 Hours*,Last Reported Time: 2:19 PM,2021-01-30 23:14:19.624155
25,JFK Airport,0-30 Minutes,Last Reported Time: 4:55 PM,2021-01-30 23:14:19.624155
26,Kew Gardens,1.5-2 Hours,Last Reported Time: 4:24 PM,2021-01-30 23:14:19.624155
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 5:56 PM,2021-01-30 23:14:19.624155
