,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,0-30 Minutes*,Last Reported Time: 10:06 AM,2021-01-03 18:33:43.686315
1,4101 White Plains Road,No Wait Time,Last Reported Time: 12:10 PM,2021-01-03 18:33:43.686315
2,57 Cleveland Place,0-30 Minutes,Last Reported Time: 1:29 PM,2021-01-03 18:33:43.686315
3,Bathgate Contract Post...,No Wait Time,Last Reported Time: 12:02 PM,2021-01-03 18:33:43.686315
4,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 12:30 PM,2021-01-03 18:33:43.686315
5,Beach 39th,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
6,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
7,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 11:45 AM,2021-01-03 18:33:43.686315
8,Bensonhurst 14th Avenue,1.5-2 Hours*,Last Reported Time: 10:04 AM,2021-01-03 18:33:43.686315
9,Brooklyn Army Terminal,30-60 Minutes,Last Reported Time: 12:35 PM,2021-01-03 18:33:43.686315
10,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
12,Co-op City Retail Space,1.5-2 Hours,Last Reported Time: 12:37 PM,2021-01-03 18:33:43.686315
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
14,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 10:07 AM,2021-01-03 18:33:43.686315
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
18,Edward Grant,1-1.5 Hours*,Last Reported Time: 10:07 AM,2021-01-03 18:33:43.686315
19,Elmhurst Hospital Cent...,30-60 Minutes*,Last Reported Time: 10:50 AM,2021-01-03 18:33:43.686315
20,EY East New York DTC,No Wait Time*,Last Reported Time: 11:32 AM,2021-01-03 18:33:43.686315
21,Fort Hamilton,1-1.5 Hours,Last Reported Time: 12:11 PM,2021-01-03 18:33:43.686315
22,Gouverneur Healthcare,0-30 Minutes,Last Reported Time: 1:01 PM,2021-01-03 18:33:43.686315
23,Greenbelt Recreational...,1-1.5 Hours,Last Reported Time: 12:13 PM,2021-01-03 18:33:43.686315
24,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 12:11 PM,2021-01-03 18:33:43.686315
25,Highbridge Pool,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
26,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
27,JFK Airport,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
28,Kew Gardens,1.5-2 Hours,Last Reported Time: 12:24 PM,2021-01-03 18:33:43.686315
29,Kings County Hospital ...,30-60 Minutes,Last Reported Time: 1:25 PM,2021-01-03 18:33:43.686315
30,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
31,Lefferts,1.5-2 Hours,Last Reported Time: 1:06 PM,2021-01-03 18:33:43.686315
32,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
33,Mariners Harbor Library,No Wait Time*,Last Reported Time: 10:27 AM,2021-01-03 18:33:43.686315
34,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
35,Midwood,30-60 Minutes,Last Reported Time: 12:06 PM,2021-01-03 18:33:43.686315
36,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
37,Mt. Loretto,1-1.5 Hours,Last Reported Time: 12:10 PM,2021-01-03 18:33:43.686315
38,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
39,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
40,Old Broadway,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
41,Queens Hospital Center,1.5-2 Hours,Last Reported Time: 12:41 PM,2021-01-03 18:33:43.686315
42,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
43,Red Hook Recreational ...,1-1.5 Hours,Last Reported Time: 12:22 PM,2021-01-03 18:33:43.686315
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
45,St. Albans,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
46,St. George Ferry Termi...,1-1.5 Hours,Last Reported Time: 12:07 PM,2021-01-03 18:33:43.686315
47,St. James Recreational...,30-60 Minutes,Last Reported Time: 12:10 PM,2021-01-03 18:33:43.686315
48,Starret City,More Than 2 Hours,Last Reported Time: 1:19 PM,2021-01-03 18:33:43.686315
49,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
51,Sydenham,30-60 Minutes,Last Reported Time: 12:20 PM,2021-01-03 18:33:43.686315
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
54,Windsor Park Library,Not Reported Yet,Last Reported Time:,2021-01-03 18:33:43.686315
55,Woodhull Medical Center,30-60 Minutes*,Last Reported Time: 9:40 AM,2021-01-03 18:33:43.686315
56,,,,2021-01-03 18:33:43.686315
57,,,,2021-01-03 18:33:43.686315
58,,,,2021-01-03 18:33:43.686315
59,require urgent virtual care.,,,2021-01-03 18:33:43.686315
60,Unable to visit a testing location today? Visit ExpressCare.nyc or call 631-397-2273 if you,,,2021-01-03 18:33:43.686315
61,,,,2021-01-03 18:33:43.686315
62,,,,2021-01-03 18:33:43.686315
63,,,,2021-01-03 18:33:43.686315
