,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-01-30 18:47:44.567010
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-01-30 18:47:44.567010
2,57 Cleveland Place,No Wait Time*,Last Reported Time: 7:58 AM,2021-01-30 18:47:44.567010
3,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 12:01 PM,2021-01-30 18:47:44.567010
4,Beach 39th,0-30 Minutes*,Last Reported Time: 9:20 AM,2021-01-30 18:47:44.567010
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-01-30 18:47:44.567010
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 11:57 AM,2021-01-30 18:47:44.567010
7,Bensonhurst 14th Avenue,0-30 Minutes,Last Reported Time: 1:06 PM,2021-01-30 18:47:44.567010
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-01-30 18:47:44.567010
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-30 18:47:44.567010
10,Co-op City Retail Space,30-60 Minutes*,Last Reported Time: 9:56 AM,2021-01-30 18:47:44.567010
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-30 18:47:44.567010
12,CU Jonathan Williams C...,0-30 Minutes,Last Reported Time: 1:33 PM,2021-01-30 18:47:44.567010
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-30 18:47:44.567010
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-30 18:47:44.567010
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-30 18:47:44.567010
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-30 18:47:44.567010
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-01-30 18:47:44.567010
18,EY East New York DTC,30-60 Minutes,Last Reported Time: 1:01 PM,2021-01-30 18:47:44.567010
19,Fort Hamilton,0-30 Minutes,Last Reported Time: 12:00 PM,2021-01-30 18:47:44.567010
20,Gouverneur Healthcare,30-60 Minutes,Last Reported Time: 12:23 PM,2021-01-30 18:47:44.567010
21,Greenbelt Recreational...,30-60 Minutes*,Last Reported Time: 11:41 AM,2021-01-30 18:47:44.567010
22,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 12:13 PM,2021-01-30 18:47:44.567010
23,Highbridge Pool,0-30 Minutes,Last Reported Time: 12:04 PM,2021-01-30 18:47:44.567010
24,Jacobi Medical Center,1-1.5 Hours,Last Reported Time: 1:26 PM,2021-01-30 18:47:44.567010
25,JFK Airport,0-30 Minutes,Last Reported Time: 12:22 PM,2021-01-30 18:47:44.567010
26,Kew Gardens,0-30 Minutes*,Last Reported Time: 10:02 AM,2021-01-30 18:47:44.567010
27,Kings County Hospital ...,30-60 Minutes,Last Reported Time: 1:30 PM,2021-01-30 18:47:44.567010
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-30 18:47:44.567010
29,Lefferts,30-60 Minutes,Last Reported Time: 1:00 PM,2021-01-30 18:47:44.567010
30,Lincoln Medical Center,No Wait Time,Last Reported Time: 12:30 PM,2021-01-30 18:47:44.567010
31,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 12:22 PM,2021-01-30 18:47:44.567010
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-30 18:47:44.567010
33,Midwood,0-30 Minutes,Last Reported Time: 12:44 PM,2021-01-30 18:47:44.567010
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-01-30 18:47:44.567010
35,Mt. Loretto,0-30 Minutes,Last Reported Time: 12:04 PM,2021-01-30 18:47:44.567010
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-01-30 18:47:44.567010
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-01-30 18:47:44.567010
38,Old Broadway,0-30 Minutes,Last Reported Time: 12:09 PM,2021-01-30 18:47:44.567010
39,Queens Hospital Center,1-1.5 Hours,Last Reported Time: 1:11 PM,2021-01-30 18:47:44.567010
40,Rain Boston Road Senio...,No Wait Time*,Last Reported Time: 11:54 AM,2021-01-30 18:47:44.567010
41,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 1:07 PM,2021-01-30 18:47:44.567010
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-01-30 18:47:44.567010
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-01-30 18:47:44.567010
44,St. George Ferry Termi...,0-30 Minutes,Last Reported Time: 12:56 PM,2021-01-30 18:47:44.567010
45,St. James Recreational...,30-60 Minutes,Last Reported Time: 1:28 PM,2021-01-30 18:47:44.567010
