,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 10:05 AM,2021-03-16 15:11:35.636812
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
2,57 Cleveland Place,No Wait Time,Last Reported Time: 10:03 AM,2021-03-16 15:11:35.636812
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 10:28 AM,2021-03-16 15:11:35.636812
4,Beach 39th,0-30 Minutes*,Last Reported Time: 9:14 AM,2021-03-16 15:11:35.636812
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 10:05 AM,2021-03-16 15:11:35.636812
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 9:55 AM,2021-03-16 15:11:35.636812
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 10:33 AM,2021-03-16 15:11:35.636812
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
10,Co-op City Retail Space,No Wait Time*,Last Reported Time: 9:20 AM,2021-03-16 15:11:35.636812
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 9:29 AM,2021-03-16 15:11:35.636812
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 9:29 AM,2021-03-16 15:11:35.636812
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
16,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
19,EY East New York DTC,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
20,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
21,Gouverneur Healthcare,No Wait Time,Last Reported Time: 10:55 AM,2021-03-16 15:11:35.636812
22,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 10:02 AM,2021-03-16 15:11:35.636812
23,Harlem Hospital Center,No Wait Time,Last Reported Time: 10:20 AM,2021-03-16 15:11:35.636812
24,Highbridge Pool,No Wait Time,Last Reported Time: 10:01 AM,2021-03-16 15:11:35.636812
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
26,JFK Airport,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
27,Kew Gardens,No Wait Time,Last Reported Time: 11:07 AM,2021-03-16 15:11:35.636812
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 10:22 AM,2021-03-16 15:11:35.636812
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
30,Lefferts,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
31,Lincoln Medical Center,0-30 Minutes,Last Reported Time: 10:18 AM,2021-03-16 15:11:35.636812
32,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 10:21 AM,2021-03-16 15:11:35.636812
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
34,Midwood,No Wait Time,Last Reported Time: 10:09 AM,2021-03-16 15:11:35.636812
35,Morrisania Diagnostic ...,0-30 Minutes*,Last Reported Time: 9:50 AM,2021-03-16 15:11:35.636812
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
38,Old Broadway,No Wait Time,Last Reported Time: 10:05 AM,2021-03-16 15:11:35.636812
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
40,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
41,Red Hook Recreational ...,No Wait Time,Last Reported Time: 10:16 AM,2021-03-16 15:11:35.636812
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
43,St. Albans,0-30 Minutes,Last Reported Time: 11:06 AM,2021-03-16 15:11:35.636812
44,St. George Ferry Termi...,No Wait Time,Last Reported Time: 10:16 AM,2021-03-16 15:11:35.636812
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
46,Starret City,No Wait Time,Last Reported Time: 10:59 AM,2021-03-16 15:11:35.636812
47,SY Dyckman Lcdla,0-30 Minutes,Last Reported Time: 10:08 AM,2021-03-16 15:11:35.636812
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
49,Sydenham,0-30 Minutes,Last Reported Time: 10:05 AM,2021-03-16 15:11:35.636812
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
52,Windsor Park Library,0-30 Minutes,Last Reported Time: 10:48 AM,2021-03-16 15:11:35.636812
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-03-16 15:11:35.636812
54,Last Reported Time:,,,2021-03-16 15:11:35.636812
55,Last Reported Time:,,,2021-03-16 15:11:35.636812
56,,,,2021-03-16 15:11:35.636812
57,,,,2021-03-16 15:11:35.636812
58,,,,2021-03-16 15:11:35.636812
59,if you require urgent virtual care.,,,2021-03-16 15:11:35.636812
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-03-16 15:11:35.636812
61,,,,2021-03-16 15:11:35.636812
