,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:15 PM,2021-03-10 22:54:46.674835
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-10 22:54:46.674835
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:02 PM,2021-03-10 22:54:46.674835
3,Bay Ridge 5th Avenue,No Wait Time*,Last Reported Time: 3:23 PM,2021-03-10 22:54:46.674835
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-10 22:54:46.674835
5,Bellevue Hospital Cent...,1-1.5 Hours*,Last Reported Time: 12:57 PM,2021-03-10 22:54:46.674835
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 2:04 PM,2021-03-10 22:54:46.674835
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-03-10 22:54:46.674835
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 4:40 PM,2021-03-10 22:54:46.674835
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-10 22:54:46.674835
10,Co-op City Retail Space,No Wait Time,Last Reported Time: 4:20 PM,2021-03-10 22:54:46.674835
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-10 22:54:46.674835
12,CU Homecrest,No Wait Time*,Last Reported Time: 3:08 PM,2021-03-10 22:54:46.674835
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 3:08 PM,2021-03-10 22:54:46.674835
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-10 22:54:46.674835
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-10 22:54:46.674835
16,Cumberland Dtc,No Wait Time*,Last Reported Time: 12:03 PM,2021-03-10 22:54:46.674835
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-10 22:54:46.674835
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-10 22:54:46.674835
19,EY East New York DTC,0-30 Minutes*,Last Reported Time: 2:39 PM,2021-03-10 22:54:46.674835
