,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 9:16 AM,2021-02-04 14:29:02.557303
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-04 14:29:02.557303
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2021-02-04 14:29:02.557303
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 8:27 AM,2021-02-04 14:29:02.557303
4,Beach 39th,30-60 Minutes,Last Reported Time: 8:57 AM,2021-02-04 14:29:02.557303
5,Bellevue Hospital Cent...,1-1.5 Hours,Last Reported Time: 8:00 AM,2021-02-04 14:29:02.557303
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-02-04 14:29:02.557303
7,Bensonhurst 14th Avenue,30-60 Minutes,Last Reported Time: 8:00 AM,2021-02-04 14:29:02.557303
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 9:05 AM,2021-02-04 14:29:02.557303
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-04 14:29:02.557303
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-02-04 14:29:02.557303
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-04 14:29:02.557303
12,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-02-04 14:29:02.557303
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-04 14:29:02.557303
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-04 14:29:02.557303
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-04 14:29:02.557303
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-04 14:29:02.557303
17,Elmhurst Hospital Cent...,30-60 Minutes,Last Reported Time: 9:19 AM,2021-02-04 14:29:02.557303
18,EY East New York DTC,No Wait Time,Last Reported Time: 8:41 AM,2021-02-04 14:29:02.557303
19,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-02-04 14:29:02.557303
20,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-04 14:29:02.557303
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-04 14:29:02.557303
22,Harlem Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-04 14:29:02.557303
23,Highbridge Pool,30-60 Minutes,Last Reported Time: 8:54 AM,2021-02-04 14:29:02.557303
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-04 14:29:02.557303
25,JFK Airport,0-30 Minutes,Last Reported Time: 9:22 AM,2021-02-04 14:29:02.557303
26,Kew Gardens,30-60 Minutes,Last Reported Time: 9:06 AM,2021-02-04 14:29:02.557303
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 9:04 AM,2021-02-04 14:29:02.557303
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-04 14:29:02.557303
29,Lefferts,Not Reported Yet,Last Reported Time:,2021-02-04 14:29:02.557303
30,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-02-04 14:29:02.557303
31,Mariners Harbor Library,Not Reported Yet,Last Reported Time:,2021-02-04 14:29:02.557303
