,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-03-07 23:34:10.852437
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-07 23:34:10.852437
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:04 PM,2021-03-07 23:34:10.852437
3,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 4:32 PM,2021-03-07 23:34:10.852437
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-07 23:34:10.852437
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-07 23:34:10.852437
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 10:02 AM,2021-03-07 23:34:10.852437
7,Bensonhurst 14th Avenue,No Wait Time*,Last Reported Time: 11:33 AM,2021-03-07 23:34:10.852437
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 4:55 PM,2021-03-07 23:34:10.852437
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-07 23:34:10.852437
10,Co-op City Retail Space,No Wait Time,Last Reported Time: 5:46 PM,2021-03-07 23:34:10.852437
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-07 23:34:10.852437
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 12:52 PM,2021-03-07 23:34:10.852437
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 12:53 PM,2021-03-07 23:34:10.852437
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-07 23:34:10.852437
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-07 23:34:10.852437
16,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-03-07 23:34:10.852437
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-07 23:34:10.852437
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-07 23:34:10.852437
19,EY East New York DTC,No Wait Time*,Last Reported Time: 10:14 AM,2021-03-07 23:34:10.852437
20,Fort Hamilton,No Wait Time,Last Reported Time: 5:05 PM,2021-03-07 23:34:10.852437
21,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 12:03 PM,2021-03-07 23:34:10.852437
22,Greenbelt Recreational...,No Wait Time,Last Reported Time: 4:51 PM,2021-03-07 23:34:10.852437
23,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 12:04 PM,2021-03-07 23:34:10.852437
24,Highbridge Pool,No Wait Time*,Last Reported Time: 10:50 AM,2021-03-07 23:34:10.852437
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-07 23:34:10.852437
26,JFK Airport,Not Reported Yet,Last Reported Time:,2021-03-07 23:34:10.852437
27,Kew Gardens,No Wait Time*,Last Reported Time: 11:39 AM,2021-03-07 23:34:10.852437
28,Kings County Hospital ...,0-30 Minutes*,Last Reported Time: 10:14 AM,2021-03-07 23:34:10.852437
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-07 23:34:10.852437
30,Lefferts,0-30 Minutes,Last Reported Time: 4:03 PM,2021-03-07 23:34:10.852437
31,Lincoln Medical Center,No Wait Time*,Last Reported Time: 3:40 PM,2021-03-07 23:34:10.852437
