,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 2:39 PM,2021-01-05 19:56:10.665707
1,4101 White Plains Road,No Wait Time*,Last Reported Time: 1:46 PM,2021-01-05 19:56:10.665707
2,57 Cleveland Place,0-30 Minutes,Last Reported Time: 2:14 PM,2021-01-05 19:56:10.665707
3,Bathgate Contract Post...,No Wait Time*,Last Reported Time: 12:02 PM,2021-01-05 19:56:10.665707
4,Bay Ridge 5th Avenue,0-30 Minutes*,Last Reported Time: 1:43 PM,2021-01-05 19:56:10.665707
5,Beach 39th,1-1.5 Hours*,Last Reported Time: 10:34 AM,2021-01-05 19:56:10.665707
6,Bellevue Hospital Cent...,30-60 Minutes,Last Reported Time: 2:02 PM,2021-01-05 19:56:10.665707
7,Belvis Diagnostic & Tr...,More Than 2 Hours*,Last Reported Time: 11:54 AM,2021-01-05 19:56:10.665707
8,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-01-05 19:56:10.665707
9,Brooklyn Army Terminal,30-60 Minutes,Last Reported Time: 2:09 PM,2021-01-05 19:56:10.665707
10,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-01-05 19:56:10.665707
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-05 19:56:10.665707
12,Co-op City Retail Space,1-1.5 Hours,Last Reported Time: 2:51 PM,2021-01-05 19:56:10.665707
13,Coney Island Hospital ...,0-30 Minutes*,Last Reported Time: 12:40 PM,2021-01-05 19:56:10.665707
14,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 1:05 PM,2021-01-05 19:56:10.665707
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-05 19:56:10.665707
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-05 19:56:10.665707
17,Cumberland Dtc,0-30 Minutes,Last Reported Time: 2:17 PM,2021-01-05 19:56:10.665707
18,Edward Grant,1-1.5 Hours*,Last Reported Time: 10:29 AM,2021-01-05 19:56:10.665707
19,Elmhurst Hospital Cent...,1.5-2 Hours*,Last Reported Time: 1:37 PM,2021-01-05 19:56:10.665707
20,EY East New York DTC,0-30 Minutes,Last Reported Time: 2:02 PM,2021-01-05 19:56:10.665707
21,Fort Hamilton,1-1.5 Hours,Last Reported Time: 2:05 PM,2021-01-05 19:56:10.665707
22,Gouverneur Healthcare,More Than 2 Hours*,Last Reported Time: 11:24 AM,2021-01-05 19:56:10.665707
23,Greenbelt Recreational...,1-1.5 Hours,Last Reported Time: 2:02 PM,2021-01-05 19:56:10.665707
24,Harlem Hospital Center,1-1.5 Hours,Last Reported Time: 2:25 PM,2021-01-05 19:56:10.665707
25,Highbridge Pool,1-1.5 Hours*,Last Reported Time: 12:19 PM,2021-01-05 19:56:10.665707
26,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-05 19:56:10.665707
27,JFK Airport,Not Reported Yet,Last Reported Time:,2021-01-05 19:56:10.665707
28,Kew Gardens,0-30 Minutes,Last Reported Time: 2:52 PM,2021-01-05 19:56:10.665707
29,Kings County Hospital ...,No Wait Time,Last Reported Time: 2:38 PM,2021-01-05 19:56:10.665707
30,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-05 19:56:10.665707
31,Lefferts,More Than 2 Hours*,Last Reported Time: 1:31 PM,2021-01-05 19:56:10.665707
32,Lincoln Medical Center,30-60 Minutes,Last Reported Time: 2:00 PM,2021-01-05 19:56:10.665707
33,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 2:45 PM,2021-01-05 19:56:10.665707
34,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-05 19:56:10.665707
35,Midwood,Not Reported Yet,Last Reported Time:,2021-01-05 19:56:10.665707
36,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 1:53 PM,2021-01-05 19:56:10.665707
37,Mt. Loretto,30-60 Minutes*,Last Reported Time: 1:58 PM,2021-01-05 19:56:10.665707
38,North Central Bronx Ho...,30-60 Minutes*,Last Reported Time: 11:08 AM,2021-01-05 19:56:10.665707
39,Northern Boulevard,More Than 2 Hours,Last Reported Time: 2:35 PM,2021-01-05 19:56:10.665707
40,Old Broadway,No Wait Time*,Last Reported Time: 12:08 PM,2021-01-05 19:56:10.665707
41,Queens Hospital Center,1.5-2 Hours*,Last Reported Time: 1:11 PM,2021-01-05 19:56:10.665707
42,Rain Boston Road Senio...,0-30 Minutes*,Last Reported Time: 1:47 PM,2021-01-05 19:56:10.665707
43,Red Hook Recreational ...,30-60 Minutes,Last Reported Time: 2:17 PM,2021-01-05 19:56:10.665707
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-01-05 19:56:10.665707
45,St. Albans,Not Reported Yet,Last Reported Time:,2021-01-05 19:56:10.665707
46,St. George Ferry Termi...,1-1.5 Hours,Last Reported Time: 2:01 PM,2021-01-05 19:56:10.665707
47,St. James Recreational...,More Than 2 Hours*,Last Reported Time: 10:14 AM,2021-01-05 19:56:10.665707
48,Starret City,1-1.5 Hours,Last Reported Time: 2:12 PM,2021-01-05 19:56:10.665707
49,SY Dyckman Lcdla,30-60 Minutes,Last Reported Time: 2:45 PM,2021-01-05 19:56:10.665707
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-01-05 19:56:10.665707
51,Sydenham,1-1.5 Hours,Last Reported Time: 2:07 PM,2021-01-05 19:56:10.665707
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-01-05 19:56:10.665707
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-01-05 19:56:10.665707
54,Windsor Park Library,1.5-2 Hours,Last Reported Time: 2:00 PM,2021-01-05 19:56:10.665707
55,Woodhull Medical Center,30-60 Minutes*,Last Reported Time: 1:35 PM,2021-01-05 19:56:10.665707
56,,,,2021-01-05 19:56:10.665707
57,,,,2021-01-05 19:56:10.665707
58,,,,2021-01-05 19:56:10.665707
59,require urgent virtual care.,,,2021-01-05 19:56:10.665707
60,Unable to visit a testing location today? Visit ExpressCare.nyc or call 631-397-2273 if you,,,2021-01-05 19:56:10.665707
61,,,,2021-01-05 19:56:10.665707
62,,,,2021-01-05 19:56:10.665707
63,,,,2021-01-05 19:56:10.665707
