,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time*,Last Reported Time: 12:07 PM,2021-01-27 20:44:11.688979
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-01-27 20:44:11.688979
2,57 Cleveland Place,0-30 Minutes,Last Reported Time: 2:02 PM,2021-01-27 20:44:11.688979
3,Bay Ridge 5th Avenue,0-30 Minutes*,Last Reported Time: 12:16 PM,2021-01-27 20:44:11.688979
4,Beach 39th,30-60 Minutes,Last Reported Time: 2:09 PM,2021-01-27 20:44:11.688979
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 2:04 PM,2021-01-27 20:44:11.688979
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 1:57 PM,2021-01-27 20:44:11.688979
7,Bensonhurst 14th Avenue,0-30 Minutes*,Last Reported Time: 1:14 PM,2021-01-27 20:44:11.688979
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 2:38 PM,2021-01-27 20:44:11.688979
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-27 20:44:11.688979
10,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 2:40 PM,2021-01-27 20:44:11.688979
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-27 20:44:11.688979
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 1:40 PM,2021-01-27 20:44:11.688979
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-27 20:44:11.688979
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-27 20:44:11.688979
15,Cumberland Dtc,0-30 Minutes*,Last Reported Time: 12:11 PM,2021-01-27 20:44:11.688979
16,Edward Grant,30-60 Minutes*,Last Reported Time: 12:39 PM,2021-01-27 20:44:11.688979
17,Elmhurst Hospital Cent...,1-1.5 Hours*,Last Reported Time: 12:36 PM,2021-01-27 20:44:11.688979
18,EY East New York DTC,1-1.5 Hours,Last Reported Time: 2:00 PM,2021-01-27 20:44:11.688979
19,Fort Hamilton,0-30 Minutes*,Last Reported Time: 3:15 PM,2021-01-27 20:44:11.688979
20,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 1:10 PM,2021-01-27 20:44:11.688979
21,Greenbelt Recreational...,30-60 Minutes,Last Reported Time: 2:13 PM,2021-01-27 20:44:11.688979
22,Harlem Hospital Center,30-60 Minutes,Last Reported Time: 2:04 PM,2021-01-27 20:44:11.688979
23,Highbridge Pool,0-30 Minutes,Last Reported Time: 2:57 PM,2021-01-27 20:44:11.688979
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-27 20:44:11.688979
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-01-27 20:44:11.688979
26,Kew Gardens,No Wait Time*,Last Reported Time: 1:48 PM,2021-01-27 20:44:11.688979
27,Kings County Hospital ...,30-60 Minutes,Last Reported Time: 3:02 PM,2021-01-27 20:44:11.688979
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-27 20:44:11.688979
29,Lefferts,1-1.5 Hours*,Last Reported Time: 12:15 PM,2021-01-27 20:44:11.688979
30,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-01-27 20:44:11.688979
31,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 2:15 PM,2021-01-27 20:44:11.688979
32,Metropolitan Hospital ...,1-1.5 Hours*,Last Reported Time: 12:03 PM,2021-01-27 20:44:11.688979
33,Midwood,30-60 Minutes,Last Reported Time: 2:37 PM,2021-01-27 20:44:11.688979
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-01-27 20:44:11.688979
35,Mt. Loretto,30-60 Minutes,Last Reported Time: 2:50 PM,2021-01-27 20:44:11.688979
36,North Central Bronx Ho...,0-30 Minutes,Last Reported Time: 3:22 PM,2021-01-27 20:44:11.688979
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-01-27 20:44:11.688979
38,Old Broadway,No Wait Time*,Last Reported Time: 12:16 PM,2021-01-27 20:44:11.688979
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-01-27 20:44:11.688979
40,Rain Boston Road Senio...,0-30 Minutes*,Last Reported Time: 2:00 PM,2021-01-27 20:44:11.688979
41,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 3:30 PM,2021-01-27 20:44:11.688979
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-01-27 20:44:11.688979
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-01-27 20:44:11.688979
44,St. George Ferry Termi...,No Wait Time,Last Reported Time: 2:17 PM,2021-01-27 20:44:11.688979
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-01-27 20:44:11.688979
46,Starret City,1-1.5 Hours,Last Reported Time: 2:16 PM,2021-01-27 20:44:11.688979
47,SY Dyckman Lcdla,30-60 Minutes*,Last Reported Time: 12:36 PM,2021-01-27 20:44:11.688979
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-01-27 20:44:11.688979
49,Sydenham,0-30 Minutes*,Last Reported Time: 12:36 PM,2021-01-27 20:44:11.688979
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-01-27 20:44:11.688979
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-01-27 20:44:11.688979
52,Windsor Park Library,Not Reported Yet,Last Reported Time:,2021-01-27 20:44:11.688979
53,Woodhull Medical Center,30-60 Minutes*,Last Reported Time: 1:17 PM,2021-01-27 20:44:11.688979
54,Last Reported Time:,,,2021-01-27 20:44:11.688979
55,Last Reported Time:,,,2021-01-27 20:44:11.688979
56,,,,2021-01-27 20:44:11.688979
57,,,,2021-01-27 20:44:11.688979
58,,,,2021-01-27 20:44:11.688979
59,if you require urgent virtual care.,,,2021-01-27 20:44:11.688979
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-01-27 20:44:11.688979
61,,,,2021-01-27 20:44:11.688979
62,,,,2021-01-27 20:44:11.688979
63,,,,2021-01-27 20:44:11.688979
