,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 5:06 PM,2021-02-05 22:33:34.238857
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-05 22:33:34.238857
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:28 PM,2021-02-05 22:33:34.238857
3,Bay Ridge 5th Avenue,30-60 Minutes,Last Reported Time: 4:05 PM,2021-02-05 22:33:34.238857
4,Beach 39th,0-30 Minutes*,Last Reported Time: 2:29 PM,2021-02-05 22:33:34.238857
5,Bellevue Hospital Cent...,0-30 Minutes*,Last Reported Time: 2:12 PM,2021-02-05 22:33:34.238857
6,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 11:56 AM,2021-02-05 22:33:34.238857
7,Bensonhurst 14th Avenue,0-30 Minutes*,Last Reported Time: 11:35 AM,2021-02-05 22:33:34.238857
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-02-05 22:33:34.238857
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-05 22:33:34.238857
10,Co-op City Retail Space,30-60 Minutes*,Last Reported Time: 3:00 PM,2021-02-05 22:33:34.238857
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-05 22:33:34.238857
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 2:57 PM,2021-02-05 22:33:34.238857
13,CU Vanderbilt,No Wait Time,Last Reported Time: 4:27 PM,2021-02-05 22:33:34.238857
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-05 22:33:34.238857
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-05 22:33:34.238857
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-05 22:33:34.238857
17,Elmhurst Hospital Cent...,1-1.5 Hours*,Last Reported Time: 8:05 AM,2021-02-05 22:33:34.238857
18,EY East New York DTC,0-30 Minutes*,Last Reported Time: 2:18 PM,2021-02-05 22:33:34.238857
19,Fort Hamilton,30-60 Minutes,Last Reported Time: 4:26 PM,2021-02-05 22:33:34.238857
20,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 1:05 PM,2021-02-05 22:33:34.238857
21,Greenbelt Recreational...,30-60 Minutes*,Last Reported Time: 11:17 AM,2021-02-05 22:33:34.238857
22,Harlem Hospital Center,30-60 Minutes*,Last Reported Time: 2:58 PM,2021-02-05 22:33:34.238857
23,Highbridge Pool,0-30 Minutes*,Last Reported Time: 2:01 PM,2021-02-05 22:33:34.238857
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-05 22:33:34.238857
25,JFK Airport,0-30 Minutes,Last Reported Time: 4:06 PM,2021-02-05 22:33:34.238857
26,Kew Gardens,0-30 Minutes*,Last Reported Time: 10:11 AM,2021-02-05 22:33:34.238857
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 4:54 PM,2021-02-05 22:33:34.238857
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-05 22:33:34.238857
29,Lefferts,30-60 Minutes*,Last Reported Time: 2:12 PM,2021-02-05 22:33:34.238857
30,Lincoln Medical Center,30-60 Minutes*,Last Reported Time: 12:00 PM,2021-02-05 22:33:34.238857
31,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 5:19 PM,2021-02-05 22:33:34.238857
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-05 22:33:34.238857
33,Midwood,0-30 Minutes,Last Reported Time: 4:07 PM,2021-02-05 22:33:34.238857
34,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 9:52 AM,2021-02-05 22:33:34.238857
35,Mt. Loretto,0-30 Minutes,Last Reported Time: 4:31 PM,2021-02-05 22:33:34.238857
36,North Central Bronx Ho...,1-1.5 Hours*,Last Reported Time: 11:42 AM,2021-02-05 22:33:34.238857
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-05 22:33:34.238857
38,Old Broadway,0-30 Minutes,Last Reported Time: 4:10 PM,2021-02-05 22:33:34.238857
