,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:28 PM,2021-01-05 23:26:28.557219
1,4101 White Plains Road,No Wait Time*,Last Reported Time: 1:46 PM,2021-01-05 23:26:28.557219
2,57 Cleveland Place,0-30 Minutes,Last Reported Time: 4:21 PM,2021-01-05 23:26:28.557219
3,Bathgate Contract Post...,No Wait Time*,Last Reported Time: 12:02 PM,2021-01-05 23:26:28.557219
4,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 4:50 PM,2021-01-05 23:26:28.557219
5,Beach 39th,No Wait Time,Last Reported Time: 5:57 PM,2021-01-05 23:26:28.557219
6,Bellevue Hospital Cent...,30-60 Minutes*,Last Reported Time: 2:02 PM,2021-01-05 23:26:28.557219
7,Belvis Diagnostic & Tr...,More Than 2 Hours*,Last Reported Time: 11:54 AM,2021-01-05 23:26:28.557219
8,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-01-05 23:26:28.557219
9,Brooklyn Army Terminal,30-60 Minutes,Last Reported Time: 4:41 PM,2021-01-05 23:26:28.557219
10,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-01-05 23:26:28.557219
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-05 23:26:28.557219
12,Co-op City Retail Space,30-60 Minutes,Last Reported Time: 5:55 PM,2021-01-05 23:26:28.557219
13,Coney Island Hospital ...,0-30 Minutes*,Last Reported Time: 12:40 PM,2021-01-05 23:26:28.557219
14,CU Jonathan Williams C...,30-60 Minutes*,Last Reported Time: 3:46 PM,2021-01-05 23:26:28.557219
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-05 23:26:28.557219
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-05 23:26:28.557219
17,Cumberland Dtc,0-30 Minutes*,Last Reported Time: 2:17 PM,2021-01-05 23:26:28.557219
18,Edward Grant,1-1.5 Hours*,Last Reported Time: 10:29 AM,2021-01-05 23:26:28.557219
19,Elmhurst Hospital Cent...,1.5-2 Hours*,Last Reported Time: 1:37 PM,2021-01-05 23:26:28.557219
20,EY East New York DTC,0-30 Minutes,Last Reported Time: 4:25 PM,2021-01-05 23:26:28.557219
21,Fort Hamilton,1-1.5 Hours,Last Reported Time: 4:24 PM,2021-01-05 23:26:28.557219
22,Gouverneur Healthcare,More Than 2 Hours*,Last Reported Time: 11:24 AM,2021-01-05 23:26:28.557219
23,Greenbelt Recreational...,1.5-2 Hours,Last Reported Time: 4:19 PM,2021-01-05 23:26:28.557219
24,Harlem Hospital Center,1-1.5 Hours*,Last Reported Time: 2:25 PM,2021-01-05 23:26:28.557219
25,Highbridge Pool,1.5-2 Hours,Last Reported Time: 4:13 PM,2021-01-05 23:26:28.557219
26,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-05 23:26:28.557219
27,JFK Airport,Not Reported Yet,Last Reported Time:,2021-01-05 23:26:28.557219
28,Kew Gardens,0-30 Minutes,Last Reported Time: 4:23 PM,2021-01-05 23:26:28.557219
29,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 4:28 PM,2021-01-05 23:26:28.557219
30,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-05 23:26:28.557219
31,Lefferts,More Than 2 Hours,Last Reported Time: 3:56 PM,2021-01-05 23:26:28.557219
32,Lincoln Medical Center,30-60 Minutes*,Last Reported Time: 2:00 PM,2021-01-05 23:26:28.557219
33,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 4:17 PM,2021-01-05 23:26:28.557219
34,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-05 23:26:28.557219
35,Midwood,Not Reported Yet,Last Reported Time:,2021-01-05 23:26:28.557219
36,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 1:53 PM,2021-01-05 23:26:28.557219
37,Mt. Loretto,30-60 Minutes*,Last Reported Time: 1:58 PM,2021-01-05 23:26:28.557219
38,North Central Bronx Ho...,30-60 Minutes*,Last Reported Time: 11:08 AM,2021-01-05 23:26:28.557219
39,Northern Boulevard,More Than 2 Hours,Last Reported Time: 3:58 PM,2021-01-05 23:26:28.557219
40,Old Broadway,0-30 Minutes*,Last Reported Time: 3:09 PM,2021-01-05 23:26:28.557219
41,Queens Hospital Center,1.5-2 Hours,Last Reported Time: 5:33 PM,2021-01-05 23:26:28.557219
42,Rain Boston Road Senio...,0-30 Minutes,Last Reported Time: 5:40 PM,2021-01-05 23:26:28.557219
43,Red Hook Recreational ...,30-60 Minutes,Last Reported Time: 4:09 PM,2021-01-05 23:26:28.557219
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-01-05 23:26:28.557219
45,St. Albans,Not Reported Yet,Last Reported Time:,2021-01-05 23:26:28.557219
46,St. George Ferry Termi...,1.5-2 Hours,Last Reported Time: 4:02 PM,2021-01-05 23:26:28.557219
47,St. James Recreational...,1.5-2 Hours,Last Reported Time: 5:54 PM,2021-01-05 23:26:28.557219
48,Starret City,More Than 2 Hours,Last Reported Time: 5:04 PM,2021-01-05 23:26:28.557219
49,SY Dyckman Lcdla,30-60 Minutes*,Last Reported Time: 2:45 PM,2021-01-05 23:26:28.557219
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-01-05 23:26:28.557219
51,Sydenham,1-1.5 Hours*,Last Reported Time: 2:07 PM,2021-01-05 23:26:28.557219
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-01-05 23:26:28.557219
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-01-05 23:26:28.557219
54,Windsor Park Library,1.5-2 Hours,Last Reported Time: 4:12 PM,2021-01-05 23:26:28.557219
55,Woodhull Medical Center,30-60 Minutes*,Last Reported Time: 1:35 PM,2021-01-05 23:26:28.557219
56,,,,2021-01-05 23:26:28.557219
57,,,,2021-01-05 23:26:28.557219
58,,,,2021-01-05 23:26:28.557219
59,require urgent virtual care.,,,2021-01-05 23:26:28.557219
60,Unable to visit a testing location today? Visit ExpressCare.nyc or call 631-397-2273 if you,,,2021-01-05 23:26:28.557219
61,,,,2021-01-05 23:26:28.557219
62,,,,2021-01-05 23:26:28.557219
63,,,,2021-01-05 23:26:28.557219
