,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
2,57 Cleveland Place,No Wait Time,Last Reported Time: 10:38 AM,2021-02-06 16:16:38.450296
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 10:05 AM,2021-02-06 16:16:38.450296
4,Beach 39th,30-60 Minutes*,Last Reported Time: 9:21 AM,2021-02-06 16:16:38.450296
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
6,Belvis Diagnostic & Tr...,0-30 Minutes,Last Reported Time: 10:01 AM,2021-02-06 16:16:38.450296
7,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 10:37 AM,2021-02-06 16:16:38.450296
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
12,CU Jonathan Williams C...,0-30 Minutes,Last Reported Time: 10:58 AM,2021-02-06 16:16:38.450296
13,CU Vanderbilt,No Wait Time,Last Reported Time: 10:35 AM,2021-02-06 16:16:38.450296
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
17,Elmhurst Hospital Cent...,0-30 Minutes,Last Reported Time: 10:13 AM,2021-02-06 16:16:38.450296
18,EY East New York DTC,No Wait Time,Last Reported Time: 10:44 AM,2021-02-06 16:16:38.450296
19,Fort Hamilton,30-60 Minutes,Last Reported Time: 11:13 AM,2021-02-06 16:16:38.450296
20,Gouverneur Healthcare,30-60 Minutes,Last Reported Time: 10:44 AM,2021-02-06 16:16:38.450296
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
22,Harlem Hospital Center,30-60 Minutes,Last Reported Time: 10:50 AM,2021-02-06 16:16:38.450296
23,Highbridge Pool,0-30 Minutes,Last Reported Time: 10:01 AM,2021-02-06 16:16:38.450296
24,Jacobi Medical Center,1.5-2 Hours,Last Reported Time: 10:25 AM,2021-02-06 16:16:38.450296
25,JFK Airport,0-30 Minutes,Last Reported Time: 10:14 AM,2021-02-06 16:16:38.450296
26,Kew Gardens,1-1.5 Hours,Last Reported Time: 10:19 AM,2021-02-06 16:16:38.450296
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 10:21 AM,2021-02-06 16:16:38.450296
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
29,Lefferts,0-30 Minutes,Last Reported Time: 10:09 AM,2021-02-06 16:16:38.450296
30,Lincoln Medical Center,No Wait Time,Last Reported Time: 10:29 AM,2021-02-06 16:16:38.450296
31,Mariners Harbor Library,30-60 Minutes*,Last Reported Time: 9:37 AM,2021-02-06 16:16:38.450296
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
33,Midwood,0-30 Minutes,Last Reported Time: 10:25 AM,2021-02-06 16:16:38.450296
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
35,Mt. Loretto,0-30 Minutes,Last Reported Time: 10:09 AM,2021-02-06 16:16:38.450296
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
37,Northern Boulevard,No Wait Time,Last Reported Time: 10:37 AM,2021-02-06 16:16:38.450296
38,Old Broadway,0-30 Minutes,Last Reported Time: 10:15 AM,2021-02-06 16:16:38.450296
39,Queens Hospital Center,1.5-2 Hours,Last Reported Time: 10:09 AM,2021-02-06 16:16:38.450296
40,Rain Boston Road Senio...,No Wait Time*,Last Reported Time: 9:39 AM,2021-02-06 16:16:38.450296
41,Red Hook Recreational ...,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
44,St. George Ferry Termi...,0-30 Minutes,Last Reported Time: 10:02 AM,2021-02-06 16:16:38.450296
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
46,Starret City,0-30 Minutes*,Last Reported Time: 9:40 AM,2021-02-06 16:16:38.450296
47,SY Dyckman Lcdla,30-60 Minutes,Last Reported Time: 10:05 AM,2021-02-06 16:16:38.450296
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
49,Sydenham,30-60 Minutes,Last Reported Time: 10:05 AM,2021-02-06 16:16:38.450296
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
52,Windsor Park Library,0-30 Minutes,Last Reported Time: 11:03 AM,2021-02-06 16:16:38.450296
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-02-06 16:16:38.450296
54,Last Reported Time:,,,2021-02-06 16:16:38.450296
55,Last Reported Time:,,,2021-02-06 16:16:38.450296
56,,,,2021-02-06 16:16:38.450296
57,,,,2021-02-06 16:16:38.450296
58,,,,2021-02-06 16:16:38.450296
59,if you require urgent virtual care.,,,2021-02-06 16:16:38.450296
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-02-06 16:16:38.450296
61,,,,2021-02-06 16:16:38.450296
62,,,,2021-02-06 16:16:38.450296
63,,,,2021-02-06 16:16:38.450296
