,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
4,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
5,Beach 39th,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
6,Bellevue Hospital Cent...,1.5-2 Hours,Last Reported Time: 8:15 AM,2020-12-07 14:12:15.057043
7,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
8,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 8:14 AM,2020-12-07 14:12:15.057043
9,Brooklyn Army Terminal,0-30 Minutes,Last Reported Time: 8:49 AM,2020-12-07 14:12:15.057043
10,Canarsie Municipal Lot,0-30 Minutes,Last Reported Time: 8:09 AM,2020-12-07 14:12:15.057043
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
12,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
13,Coney Island Hospital ...,0-30 Minutes,Last Reported Time: 8:52 AM,2020-12-07 14:12:15.057043
14,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
18,Edward Grant,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
19,Elmhurst Hospital Cent...,0-30 Minutes,Last Reported Time: 8:00 AM,2020-12-07 14:12:15.057043
20,EY East New York DTC,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
21,Fort Hamilton,30-60 Minutes,Last Reported Time: 8:51 AM,2020-12-07 14:12:15.057043
22,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
23,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
24,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 8:18 AM,2020-12-07 14:12:15.057043
25,Highbridge Pool,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
26,Jacobi Medical Center,0-30 Minutes,Last Reported Time: 8:17 AM,2020-12-07 14:12:15.057043
27,JFK Airport,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
28,Kew Gardens,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
29,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 8:17 AM,2020-12-07 14:12:15.057043
30,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
31,Lefferts,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
32,Lincoln Medical Center,No Wait Time,Last Reported Time: 8:04 AM,2020-12-07 14:12:15.057043
33,Mariners Harbor Library,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
34,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
35,Midwood,30-60 Minutes,Last Reported Time: 8:53 AM,2020-12-07 14:12:15.057043
36,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
37,Mt. Loretto,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
38,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
39,Northern Boulevard,0-30 Minutes,Last Reported Time: 8:23 AM,2020-12-07 14:12:15.057043
40,Old Broadway,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
41,Queens Hospital Center,0-30 Minutes,Last Reported Time: 8:33 AM,2020-12-07 14:12:15.057043
42,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
43,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 9:00 AM,2020-12-07 14:12:15.057043
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
45,St. Albans,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
46,St. George Ferry Termi...,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
47,St. James Recreational...,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
48,Starret City,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
49,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
51,Sydenham,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
54,Windsor Park Library,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
55,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2020-12-07 14:12:15.057043
