,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 10:04 AM,2021-01-21 16:20:55.276782
1,4101 White Plains Road,0-30 Minutes*,Last Reported Time: 9:59 AM,2021-01-21 16:20:55.276782
2,57 Cleveland Place,No Wait Time,Last Reported Time: 10:50 AM,2021-01-21 16:20:55.276782
3,Bay Ridge 5th Avenue,30-60 Minutes,Last Reported Time: 10:02 AM,2021-01-21 16:20:55.276782
4,Beach 39th,No Wait Time,Last Reported Time: 10:32 AM,2021-01-21 16:20:55.276782
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 10:35 AM,2021-01-21 16:20:55.276782
6,Belvis Diagnostic & Tr...,More Than 2 Hours*,Last Reported Time: 9:40 AM,2021-01-21 16:20:55.276782
7,Bensonhurst 14th Avenue,30-60 Minutes,Last Reported Time: 10:41 AM,2021-01-21 16:20:55.276782
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 11:00 AM,2021-01-21 16:20:55.276782
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-21 16:20:55.276782
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-01-21 16:20:55.276782
11,Coney Island Hospital ...,0-30 Minutes*,Last Reported Time: 9:40 AM,2021-01-21 16:20:55.276782
12,CU Jonathan Williams C...,30-60 Minutes*,Last Reported Time: 9:41 AM,2021-01-21 16:20:55.276782
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-21 16:20:55.276782
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-21 16:20:55.276782
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-21 16:20:55.276782
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-21 16:20:55.276782
17,Elmhurst Hospital Cent...,1-1.5 Hours,Last Reported Time: 10:05 AM,2021-01-21 16:20:55.276782
18,EY East New York DTC,0-30 Minutes*,Last Reported Time: 9:23 AM,2021-01-21 16:20:55.276782
19,Fort Hamilton,0-30 Minutes,Last Reported Time: 10:31 AM,2021-01-21 16:20:55.276782
20,Gouverneur Healthcare,30-60 Minutes*,Last Reported Time: 9:56 AM,2021-01-21 16:20:55.276782
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-01-21 16:20:55.276782
22,Harlem Hospital Center,30-60 Minutes,Last Reported Time: 10:09 AM,2021-01-21 16:20:55.276782
23,Highbridge Pool,0-30 Minutes,Last Reported Time: 10:24 AM,2021-01-21 16:20:55.276782
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-21 16:20:55.276782
25,JFK Airport,0-30 Minutes,Last Reported Time: 10:05 AM,2021-01-21 16:20:55.276782
26,Kew Gardens,1.5-2 Hours,Last Reported Time: 11:13 AM,2021-01-21 16:20:55.276782
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 11:02 AM,2021-01-21 16:20:55.276782
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-21 16:20:55.276782
29,Lefferts,30-60 Minutes,Last Reported Time: 10:04 AM,2021-01-21 16:20:55.276782
30,Lincoln Medical Center,30-60 Minutes,Last Reported Time: 10:00 AM,2021-01-21 16:20:55.276782
31,Mariners Harbor Library,0-30 Minutes*,Last Reported Time: 8:55 AM,2021-01-21 16:20:55.276782
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-21 16:20:55.276782
33,Midwood,0-30 Minutes,Last Reported Time: 10:02 AM,2021-01-21 16:20:55.276782
34,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 9:51 AM,2021-01-21 16:20:55.276782
35,Mt. Loretto,0-30 Minutes,Last Reported Time: 10:32 AM,2021-01-21 16:20:55.276782
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-01-21 16:20:55.276782
37,Northern Boulevard,No Wait Time*,Last Reported Time: 8:32 AM,2021-01-21 16:20:55.276782
38,Old Broadway,0-30 Minutes,Last Reported Time: 10:02 AM,2021-01-21 16:20:55.276782
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-01-21 16:20:55.276782
40,Rain Boston Road Senio...,No Wait Time*,Last Reported Time: 9:42 AM,2021-01-21 16:20:55.276782
41,Red Hook Recreational ...,No Wait Time,Last Reported Time: 10:18 AM,2021-01-21 16:20:55.276782
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-01-21 16:20:55.276782
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-01-21 16:20:55.276782
44,St. George Ferry Termi...,No Wait Time,Last Reported Time: 10:04 AM,2021-01-21 16:20:55.276782
45,St. James Recreational...,30-60 Minutes,Last Reported Time: 10:13 AM,2021-01-21 16:20:55.276782
46,Starret City,No Wait Time,Last Reported Time: 11:12 AM,2021-01-21 16:20:55.276782
47,SY Dyckman Lcdla,0-30 Minutes,Last Reported Time: 10:25 AM,2021-01-21 16:20:55.276782
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-01-21 16:20:55.276782
49,Sydenham,0-30 Minutes,Last Reported Time: 10:16 AM,2021-01-21 16:20:55.276782
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-01-21 16:20:55.276782
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-01-21 16:20:55.276782
52,Windsor Park Library,1-1.5 Hours*,Last Reported Time: 9:33 AM,2021-01-21 16:20:55.276782
53,Woodhull Medical Center,30-60 Minutes,Last Reported Time: 11:14 AM,2021-01-21 16:20:55.276782
54,Last Reported Time:,,,2021-01-21 16:20:55.276782
55,Last Reported Time:,,,2021-01-21 16:20:55.276782
56,,,,2021-01-21 16:20:55.276782
57,,,,2021-01-21 16:20:55.276782
58,,,,2021-01-21 16:20:55.276782
59,if you require urgent virtual care.,,,2021-01-21 16:20:55.276782
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-01-21 16:20:55.276782
61,,,,2021-01-21 16:20:55.276782
62,,,,2021-01-21 16:20:55.276782
63,,,,2021-01-21 16:20:55.276782
