,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2020-12-06 21:26:24.462722
1,4101 White Plains Road,No Wait Time,Last Reported Time: 4:15 PM,2020-12-06 21:26:24.462722
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:07 PM,2020-12-06 21:26:24.462722
3,Bathgate Contract Post...,No Wait Time,Last Reported Time: 3:42 PM,2020-12-06 21:26:24.462722
4,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2020-12-06 21:26:24.462722
5,Beach 39th,30-60 Minutes*,Last Reported Time: 2:21 PM,2020-12-06 21:26:24.462722
6,Bellevue Hospital Cent...,0-30 Minutes*,Last Reported Time: 12:39 PM,2020-12-06 21:26:24.462722
7,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2020-12-06 21:26:24.462722
8,Bensonhurst 14th Avenue,30-60 Minutes,Last Reported Time: 4:01 PM,2020-12-06 21:26:24.462722
9,Brooklyn Army Terminal,0-30 Minutes*,Last Reported Time: 2:05 PM,2020-12-06 21:26:24.462722
10,Canarsie Municipal Lot,0-30 Minutes*,Last Reported Time: 2:59 PM,2020-12-06 21:26:24.462722
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-06 21:26:24.462722
12,Co-op City Retail Space,No Wait Time*,Last Reported Time: 3:53 PM,2020-12-06 21:26:24.462722
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-06 21:26:24.462722
14,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 12:51 PM,2020-12-06 21:26:24.462722
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-06 21:26:24.462722
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-06 21:26:24.462722
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2020-12-06 21:26:24.462722
18,Edward Grant,30-60 Minutes*,Last Reported Time: 2:34 PM,2020-12-06 21:26:24.462722
19,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2020-12-06 21:26:24.462722
20,EY East New York DTC,Not Reported Yet,Last Reported Time:,2020-12-06 21:26:24.462722
21,Fort Hamilton,Not Reported Yet,Last Reported Time:,2020-12-06 21:26:24.462722
22,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2020-12-06 21:26:24.462722
23,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2020-12-06 21:26:24.462722
