,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 2:14 PM,2021-02-05 20:11:07.663324
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-05 20:11:07.663324
2,57 Cleveland Place,No Wait Time,Last Reported Time: 2:32 PM,2021-02-05 20:11:07.663324
3,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 2:04 PM,2021-02-05 20:11:07.663324
4,Beach 39th,0-30 Minutes,Last Reported Time: 2:29 PM,2021-02-05 20:11:07.663324
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 2:12 PM,2021-02-05 20:11:07.663324
6,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 11:56 AM,2021-02-05 20:11:07.663324
7,Bensonhurst 14th Avenue,0-30 Minutes*,Last Reported Time: 11:35 AM,2021-02-05 20:11:07.663324
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-02-05 20:11:07.663324
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-05 20:11:07.663324
10,Co-op City Retail Space,30-60 Minutes,Last Reported Time: 3:00 PM,2021-02-05 20:11:07.663324
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-05 20:11:07.663324
12,CU Jonathan Williams C...,0-30 Minutes,Last Reported Time: 2:57 PM,2021-02-05 20:11:07.663324
13,CU Vanderbilt,0-30 Minutes,Last Reported Time: 2:54 PM,2021-02-05 20:11:07.663324
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-05 20:11:07.663324
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-05 20:11:07.663324
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-05 20:11:07.663324
17,Elmhurst Hospital Cent...,1-1.5 Hours*,Last Reported Time: 8:05 AM,2021-02-05 20:11:07.663324
18,EY East New York DTC,0-30 Minutes,Last Reported Time: 2:18 PM,2021-02-05 20:11:07.663324
19,Fort Hamilton,30-60 Minutes,Last Reported Time: 2:16 PM,2021-02-05 20:11:07.663324
