,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 12:06 PM,2020-12-23 18:51:20.260996
1,4101 White Plains Road,0-30 Minutes,Last Reported Time: 12:46 PM,2020-12-23 18:51:20.260996
2,57 Cleveland Place,0-30 Minutes,Last Reported Time: 12:02 PM,2020-12-23 18:51:20.260996
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2020-12-23 18:51:20.260996
4,Bay Ridge 5th Avenue,1.5-2 Hours,Last Reported Time: 12:03 PM,2020-12-23 18:51:20.260996
5,Beach 39th,1.5-2 Hours,Last Reported Time: 1:28 PM,2020-12-23 18:51:20.260996
6,Bellevue Hospital Cent...,1.5-2 Hours,Last Reported Time: 12:03 PM,2020-12-23 18:51:20.260996
7,Belvis Diagnostic & Tr...,30-60 Minutes*,Last Reported Time: 11:58 AM,2020-12-23 18:51:20.260996
8,Bensonhurst 14th Avenue,1.5-2 Hours,Last Reported Time: 1:46 PM,2020-12-23 18:51:20.260996
9,Brooklyn Army Terminal,Not Reported Yet,Last Reported Time:,2020-12-23 18:51:20.260996
10,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 12:55 PM,2020-12-23 18:51:20.260996
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-23 18:51:20.260996
12,Co-op City Retail Space,30-60 Minutes,Last Reported Time: 12:53 PM,2020-12-23 18:51:20.260996
13,Coney Island Hospital ...,30-60 Minutes*,Last Reported Time: 10:20 AM,2020-12-23 18:51:20.260996
14,CU Jonathan Williams C...,30-60 Minutes,Last Reported Time: 12:55 PM,2020-12-23 18:51:20.260996
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-23 18:51:20.260996
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-23 18:51:20.260996
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2020-12-23 18:51:20.260996
18,Edward Grant,1.5-2 Hours,Last Reported Time: 12:52 PM,2020-12-23 18:51:20.260996
19,Elmhurst Hospital Cent...,1-1.5 Hours*,Last Reported Time: 9:06 AM,2020-12-23 18:51:20.260996
20,EY East New York DTC,1-1.5 Hours,Last Reported Time: 12:01 PM,2020-12-23 18:51:20.260996
21,Fort Hamilton,1-1.5 Hours*,Last Reported Time: 10:00 AM,2020-12-23 18:51:20.260996
22,Gouverneur Healthcare,30-60 Minutes,Last Reported Time: 12:02 PM,2020-12-23 18:51:20.260996
23,Greenbelt Recreational...,More Than 2 Hours,Last Reported Time: 12:29 PM,2020-12-23 18:51:20.260996
24,Harlem Hospital Center,1-1.5 Hours,Last Reported Time: 12:57 PM,2020-12-23 18:51:20.260996
25,Highbridge Pool,More Than 2 Hours,Last Reported Time: 12:18 PM,2020-12-23 18:51:20.260996
26,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2020-12-23 18:51:20.260996
27,JFK Airport,30-60 Minutes,Last Reported Time: 12:03 PM,2020-12-23 18:51:20.260996
28,Kew Gardens,1-1.5 Hours,Last Reported Time: 12:14 PM,2020-12-23 18:51:20.260996
29,Kings County Hospital ...,30-60 Minutes,Last Reported Time: 12:03 PM,2020-12-23 18:51:20.260996
30,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2020-12-23 18:51:20.260996
31,Lefferts,More Than 2 Hours*,Last Reported Time: 11:55 AM,2020-12-23 18:51:20.260996
32,Lincoln Medical Center,0-30 Minutes,Last Reported Time: 12:19 PM,2020-12-23 18:51:20.260996
33,Mariners Harbor Library,30-60 Minutes,Last Reported Time: 12:41 PM,2020-12-23 18:51:20.260996
34,Metropolitan Hospital ...,1.5-2 Hours,Last Reported Time: 12:25 PM,2020-12-23 18:51:20.260996
35,Midwood,Not Reported Yet,Last Reported Time:,2020-12-23 18:51:20.260996
36,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 9:50 AM,2020-12-23 18:51:20.260996
37,Mt. Loretto,1.5-2 Hours,Last Reported Time: 1:08 PM,2020-12-23 18:51:20.260996
38,North Central Bronx Ho...,0-30 Minutes,Last Reported Time: 1:06 PM,2020-12-23 18:51:20.260996
39,Northern Boulevard,0-30 Minutes*,Last Reported Time: 9:22 AM,2020-12-23 18:51:20.260996
40,Old Broadway,30-60 Minutes,Last Reported Time: 12:09 PM,2020-12-23 18:51:20.260996
41,Queens Hospital Center,More Than 2 Hours,Last Reported Time: 12:23 PM,2020-12-23 18:51:20.260996
42,Rain Boston Road Senio...,No Wait Time,Last Reported Time: 1:49 PM,2020-12-23 18:51:20.260996
43,Red Hook Recreational ...,30-60 Minutes,Last Reported Time: 1:46 PM,2020-12-23 18:51:20.260996
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2020-12-23 18:51:20.260996
45,St. Albans,Not Reported Yet,Last Reported Time:,2020-12-23 18:51:20.260996
46,St. George Ferry Termi...,1.5-2 Hours,Last Reported Time: 12:01 PM,2020-12-23 18:51:20.260996
47,St. James Recreational...,Not Reported Yet,Last Reported Time:,2020-12-23 18:51:20.260996
48,Starret City,30-60 Minutes,Last Reported Time: 12:12 PM,2020-12-23 18:51:20.260996
49,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2020-12-23 18:51:20.260996
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2020-12-23 18:51:20.260996
51,Sydenham,1.5-2 Hours*,Last Reported Time: 10:54 AM,2020-12-23 18:51:20.260996
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2020-12-23 18:51:20.260996
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2020-12-23 18:51:20.260996
54,Windsor Park Library,1.5-2 Hours,Last Reported Time: 1:33 PM,2020-12-23 18:51:20.260996
55,Woodhull Medical Center,1-1.5 Hours,Last Reported Time: 1:40 PM,2020-12-23 18:51:20.260996
