,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-01-30 14:55:13.437129
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-01-30 14:55:13.437129
2,57 Cleveland Place,No Wait Time,Last Reported Time: 7:58 AM,2021-01-30 14:55:13.437129
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 8:12 AM,2021-01-30 14:55:13.437129
4,Beach 39th,0-30 Minutes,Last Reported Time: 9:20 AM,2021-01-30 14:55:13.437129
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-01-30 14:55:13.437129
6,Belvis Diagnostic & Tr...,30-60 Minutes,Last Reported Time: 9:48 AM,2021-01-30 14:55:13.437129
7,Bensonhurst 14th Avenue,30-60 Minutes,Last Reported Time: 8:16 AM,2021-01-30 14:55:13.437129
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-01-30 14:55:13.437129
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-30 14:55:13.437129
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-01-30 14:55:13.437129
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-30 14:55:13.437129
12,CU Jonathan Williams C...,0-30 Minutes,Last Reported Time: 9:45 AM,2021-01-30 14:55:13.437129
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-30 14:55:13.437129
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-30 14:55:13.437129
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-30 14:55:13.437129
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-30 14:55:13.437129
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-01-30 14:55:13.437129
18,EY East New York DTC,Not Reported Yet,Last Reported Time:,2021-01-30 14:55:13.437129
19,Fort Hamilton,No Wait Time,Last Reported Time: 9:40 AM,2021-01-30 14:55:13.437129
20,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-01-30 14:55:13.437129
