,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 10:14 AM,2021-03-09 15:55:26.969330
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-09 15:55:26.969330
2,57 Cleveland Place,No Wait Time,Last Reported Time: 9:59 AM,2021-03-09 15:55:26.969330
3,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 10:20 AM,2021-03-09 15:55:26.969330
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-09 15:55:26.969330
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 10:05 AM,2021-03-09 15:55:26.969330
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-03-09 15:55:26.969330
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-03-09 15:55:26.969330
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 10:14 AM,2021-03-09 15:55:26.969330
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-09 15:55:26.969330
10,Co-op City Retail Space,No Wait Time,Last Reported Time: 10:30 AM,2021-03-09 15:55:26.969330
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-09 15:55:26.969330
12,CU Homecrest,0-30 Minutes,Last Reported Time: 10:50 AM,2021-03-09 15:55:26.969330
13,CU Jonathan Williams C...,0-30 Minutes,Last Reported Time: 10:50 AM,2021-03-09 15:55:26.969330
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-09 15:55:26.969330
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-09 15:55:26.969330
16,Cumberland Dtc,0-30 Minutes*,Last Reported Time: 9:22 AM,2021-03-09 15:55:26.969330
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-09 15:55:26.969330
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-09 15:55:26.969330
19,EY East New York DTC,No Wait Time,Last Reported Time: 10:04 AM,2021-03-09 15:55:26.969330
20,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-03-09 15:55:26.969330
21,Gouverneur Healthcare,No Wait Time*,Last Reported Time: 9:02 AM,2021-03-09 15:55:26.969330
