,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
3,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 8:30 AM,2021-02-13 14:40:56.219857
4,Beach 39th,0-30 Minutes,Last Reported Time: 9:00 AM,2021-02-13 14:40:56.219857
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
12,CU Jonathan Williams C...,0-30 Minutes,Last Reported Time: 9:27 AM,2021-02-13 14:40:56.219857
13,CU Vanderbilt,No Wait Time,Last Reported Time: 9:37 AM,2021-02-13 14:40:56.219857
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
18,EY East New York DTC,0-30 Minutes,Last Reported Time: 8:07 AM,2021-02-13 14:40:56.219857
19,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
20,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
22,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 8:48 AM,2021-02-13 14:40:56.219857
23,Highbridge Pool,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
24,Jacobi Medical Center,1-1.5 Hours,Last Reported Time: 8:19 AM,2021-02-13 14:40:56.219857
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
26,Kew Gardens,0-30 Minutes,Last Reported Time: 8:05 AM,2021-02-13 14:40:56.219857
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 9:33 AM,2021-02-13 14:40:56.219857
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
29,Lefferts,0-30 Minutes,Last Reported Time: 9:17 AM,2021-02-13 14:40:56.219857
30,Lincoln Medical Center,No Wait Time,Last Reported Time: 9:21 AM,2021-02-13 14:40:56.219857
31,Mariners Harbor Library,No Wait Time,Last Reported Time: 8:19 AM,2021-02-13 14:40:56.219857
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
33,Midwood,0-30 Minutes,Last Reported Time: 9:29 AM,2021-02-13 14:40:56.219857
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
35,Mt. Loretto,30-60 Minutes,Last Reported Time: 9:12 AM,2021-02-13 14:40:56.219857
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
38,Old Broadway,0-30 Minutes,Last Reported Time: 9:17 AM,2021-02-13 14:40:56.219857
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
40,Rain Boston Road Senio...,No Wait Time,Last Reported Time: 9:38 AM,2021-02-13 14:40:56.219857
41,Red Hook Recreational ...,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
44,St. George Ferry Termi...,No Wait Time,Last Reported Time: 8:12 AM,2021-02-13 14:40:56.219857
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
46,Starret City,0-30 Minutes,Last Reported Time: 9:08 AM,2021-02-13 14:40:56.219857
47,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
49,Sydenham,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
52,Windsor Park Library,1-1.5 Hours,Last Reported Time: 9:04 AM,2021-02-13 14:40:56.219857
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-02-13 14:40:56.219857
54,Last Reported Time:,,,2021-02-13 14:40:56.219857
55,Last Reported Time:,,,2021-02-13 14:40:56.219857
56,,,,2021-02-13 14:40:56.219857
57,,,,2021-02-13 14:40:56.219857
58,,,,2021-02-13 14:40:56.219857
59,if you require urgent virtual care.,,,2021-02-13 14:40:56.219857
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-02-13 14:40:56.219857
61,,,,2021-02-13 14:40:56.219857
62,,,,2021-02-13 14:40:56.219857
63,,,,2021-02-13 14:40:56.219857
