,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:22 PM,2021-03-01 22:41:46.515105
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-01 22:41:46.515105
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:07 PM,2021-03-01 22:41:46.515105
3,Bay Ridge 5th Avenue,No Wait Time*,Last Reported Time: 2:15 PM,2021-03-01 22:41:46.515105
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-01 22:41:46.515105
5,Bellevue Hospital Cent...,0-30 Minutes*,Last Reported Time: 2:32 PM,2021-03-01 22:41:46.515105
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 1:57 PM,2021-03-01 22:41:46.515105
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-03-01 22:41:46.515105
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 4:00 PM,2021-03-01 22:41:46.515105
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-01 22:41:46.515105
10,Co-op City Retail Space,No Wait Time*,Last Reported Time: 3:29 PM,2021-03-01 22:41:46.515105
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-01 22:41:46.515105
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 3:04 PM,2021-03-01 22:41:46.515105
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 3:04 PM,2021-03-01 22:41:46.515105
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-01 22:41:46.515105
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-01 22:41:46.515105
16,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-03-01 22:41:46.515105
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-01 22:41:46.515105
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-01 22:41:46.515105
19,EY East New York DTC,0-30 Minutes*,Last Reported Time: 2:14 PM,2021-03-01 22:41:46.515105
20,Fort Hamilton,No Wait Time,Last Reported Time: 4:31 PM,2021-03-01 22:41:46.515105
21,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 1:47 PM,2021-03-01 22:41:46.515105
22,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 4:06 PM,2021-03-01 22:41:46.515105
23,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 2:27 PM,2021-03-01 22:41:46.515105
24,Highbridge Pool,0-30 Minutes*,Last Reported Time: 2:27 PM,2021-03-01 22:41:46.515105
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-01 22:41:46.515105
26,JFK Airport,Not Reported Yet,Last Reported Time:,2021-03-01 22:41:46.515105
27,Kew Gardens,No Wait Time,Last Reported Time: 4:34 PM,2021-03-01 22:41:46.515105
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 4:10 PM,2021-03-01 22:41:46.515105
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-01 22:41:46.515105
30,Lefferts,0-30 Minutes,Last Reported Time: 4:08 PM,2021-03-01 22:41:46.515105
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 4:00 PM,2021-03-01 22:41:46.515105
32,Mariners Harbor Library,No Wait Time,Last Reported Time: 4:22 PM,2021-03-01 22:41:46.515105
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-01 22:41:46.515105
34,Midwood,0-30 Minutes,Last Reported Time: 4:32 PM,2021-03-01 22:41:46.515105
35,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-03-01 22:41:46.515105
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-03-01 22:41:46.515105
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-03-01 22:41:46.515105
38,Old Broadway,30-60 Minutes,Last Reported Time: 5:02 PM,2021-03-01 22:41:46.515105
39,Queens Hospital Center,30-60 Minutes*,Last Reported Time: 11:37 AM,2021-03-01 22:41:46.515105
40,Rain Boston Road Senio...,0-30 Minutes*,Last Reported Time: 9:56 AM,2021-03-01 22:41:46.515105
41,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 4:15 PM,2021-03-01 22:41:46.515105
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-03-01 22:41:46.515105
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-03-01 22:41:46.515105
44,St. George Ferry Termi...,No Wait Time*,Last Reported Time: 2:04 PM,2021-03-01 22:41:46.515105
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-03-01 22:41:46.515105
