,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:01 PM,2020-12-08 21:27:35.525985
1,4101 White Plains Road,0-30 Minutes*,Last Reported Time: 3:10 PM,2020-12-08 21:27:35.525985
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:15 PM,2020-12-08 21:27:35.525985
3,Bathgate Contract Post...,No Wait Time,Last Reported Time: 4:01 PM,2020-12-08 21:27:35.525985
4,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2020-12-08 21:27:35.525985
5,Beach 39th,1-1.5 Hours,Last Reported Time: 4:14 PM,2020-12-08 21:27:35.525985
6,Bellevue Hospital Cent...,30-60 Minutes*,Last Reported Time: 3:00 PM,2020-12-08 21:27:35.525985
7,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2020-12-08 21:27:35.525985
8,Bensonhurst 14th Avenue,1-1.5 Hours,Last Reported Time: 4:09 PM,2020-12-08 21:27:35.525985
9,Brooklyn Army Terminal,0-30 Minutes,Last Reported Time: 4:17 PM,2020-12-08 21:27:35.525985
10,Canarsie Municipal Lot,0-30 Minutes*,Last Reported Time: 2:02 PM,2020-12-08 21:27:35.525985
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-08 21:27:35.525985
12,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 4:04 PM,2020-12-08 21:27:35.525985
13,Coney Island Hospital ...,0-30 Minutes*,Last Reported Time: 3:05 PM,2020-12-08 21:27:35.525985
14,CU Jonathan Williams C...,30-60 Minutes*,Last Reported Time: 3:20 PM,2020-12-08 21:27:35.525985
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-08 21:27:35.525985
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-08 21:27:35.525985
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2020-12-08 21:27:35.525985
18,Edward Grant,30-60 Minutes*,Last Reported Time: 3:21 PM,2020-12-08 21:27:35.525985
19,Elmhurst Hospital Cent...,30-60 Minutes,Last Reported Time: 4:03 PM,2020-12-08 21:27:35.525985
20,EY East New York DTC,Not Reported Yet,Last Reported Time:,2020-12-08 21:27:35.525985
21,Fort Hamilton,0-30 Minutes,Last Reported Time: 4:06 PM,2020-12-08 21:27:35.525985
22,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2020-12-08 21:27:35.525985
23,Greenbelt Recreational...,30-60 Minutes*,Last Reported Time: 3:28 PM,2020-12-08 21:27:35.525985
