,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 10:05 AM,2021-01-27 15:11:44.437972
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
2,57 Cleveland Place,No Wait Time,Last Reported Time: 10:03 AM,2021-01-27 15:11:44.437972
3,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 10:00 AM,2021-01-27 15:11:44.437972
6,Belvis Diagnostic & Tr...,1.5-2 Hours*,Last Reported Time: 9:47 AM,2021-01-27 15:11:44.437972
7,Bensonhurst 14th Avenue,0-30 Minutes*,Last Reported Time: 9:11 AM,2021-01-27 15:11:44.437972
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 9:12 AM,2021-01-27 15:11:44.437972
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 9:14 AM,2021-01-27 15:11:44.437972
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
15,Cumberland Dtc,0-30 Minutes*,Last Reported Time: 9:35 AM,2021-01-27 15:11:44.437972
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
17,Elmhurst Hospital Cent...,1-1.5 Hours,Last Reported Time: 10:00 AM,2021-01-27 15:11:44.437972
18,EY East New York DTC,0-30 Minutes*,Last Reported Time: 8:16 AM,2021-01-27 15:11:44.437972
19,Fort Hamilton,No Wait Time*,Last Reported Time: 7:49 AM,2021-01-27 15:11:44.437972
20,Gouverneur Healthcare,1-1.5 Hours*,Last Reported Time: 9:33 AM,2021-01-27 15:11:44.437972
21,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 10:03 AM,2021-01-27 15:11:44.437972
22,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 8:11 AM,2021-01-27 15:11:44.437972
23,Highbridge Pool,0-30 Minutes*,Last Reported Time: 9:13 AM,2021-01-27 15:11:44.437972
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
25,JFK Airport,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
26,Kew Gardens,0-30 Minutes*,Last Reported Time: 9:22 AM,2021-01-27 15:11:44.437972
27,Kings County Hospital ...,0-30 Minutes*,Last Reported Time: 8:04 AM,2021-01-27 15:11:44.437972
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
29,Lefferts,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
30,Lincoln Medical Center,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
31,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 9:58 AM,2021-01-27 15:11:44.437972
32,Metropolitan Hospital ...,1-1.5 Hours,Last Reported Time: 10:09 AM,2021-01-27 15:11:44.437972
33,Midwood,0-30 Minutes*,Last Reported Time: 8:58 AM,2021-01-27 15:11:44.437972
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
35,Mt. Loretto,30-60 Minutes,Last Reported Time: 10:09 AM,2021-01-27 15:11:44.437972
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
38,Old Broadway,0-30 Minutes*,Last Reported Time: 9:25 AM,2021-01-27 15:11:44.437972
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
40,Rain Boston Road Senio...,0-30 Minutes*,Last Reported Time: 9:59 AM,2021-01-27 15:11:44.437972
41,Red Hook Recreational ...,0-30 Minutes*,Last Reported Time: 9:28 AM,2021-01-27 15:11:44.437972
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
44,St. George Ferry Termi...,No Wait Time,Last Reported Time: 10:03 AM,2021-01-27 15:11:44.437972
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
46,Starret City,0-30 Minutes*,Last Reported Time: 9:26 AM,2021-01-27 15:11:44.437972
47,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
49,Sydenham,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
52,Windsor Park Library,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-01-27 15:11:44.437972
