,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 8:38 AM,2021-03-05 14:11:46.848975
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
2,57 Cleveland Place,No Wait Time,Last Reported Time: 8:23 AM,2021-03-05 14:11:46.848975
3,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 8:53 AM,2021-03-05 14:11:46.848975
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
5,Bellevue Hospital Cent...,30-60 Minutes,Last Reported Time: 8:36 AM,2021-03-05 14:11:46.848975
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 8:56 AM,2021-03-05 14:11:46.848975
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
12,CU Homecrest,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
13,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
16,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
19,EY East New York DTC,30-60 Minutes,Last Reported Time: 8:04 AM,2021-03-05 14:11:46.848975
20,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
23,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 8:39 AM,2021-03-05 14:11:46.848975
24,Highbridge Pool,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
26,JFK Airport,0-30 Minutes,Last Reported Time: 8:29 AM,2021-03-05 14:11:46.848975
27,Kew Gardens,0-30 Minutes,Last Reported Time: 8:10 AM,2021-03-05 14:11:46.848975
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 8:05 AM,2021-03-05 14:11:46.848975
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
30,Lefferts,0-30 Minutes,Last Reported Time: 8:10 AM,2021-03-05 14:11:46.848975
31,Lincoln Medical Center,0-30 Minutes,Last Reported Time: 9:04 AM,2021-03-05 14:11:46.848975
32,Mariners Harbor Library,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
34,Midwood,Not Reported Yet,Last Reported Time:,2021-03-05 14:11:46.848975
