,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-01-02 16:27:43.235083
1,4101 White Plains Road,1-1.5 Hours,Last Reported Time: 10:01 AM,2021-01-02 16:27:43.235083
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2021-01-02 16:27:43.235083
3,Bathgate Contract Post...,Not Reported Yet,Last Reported Time:,2021-01-02 16:27:43.235083
4,Bay Ridge 5th Avenue,1.5-2 Hours,Last Reported Time: 10:00 AM,2021-01-02 16:27:43.235083
5,Beach 39th,More Than 2 Hours*,Last Reported Time: 9:03 AM,2021-01-02 16:27:43.235083
6,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-01-02 16:27:43.235083
7,Belvis Diagnostic & Tr...,30-60 Minutes*,Last Reported Time: 9:56 AM,2021-01-02 16:27:43.235083
8,Bensonhurst 14th Avenue,1.5-2 Hours,Last Reported Time: 10:19 AM,2021-01-02 16:27:43.235083
9,Brooklyn Army Terminal,Not Reported Yet,Last Reported Time:,2021-01-02 16:27:43.235083
10,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-01-02 16:27:43.235083
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-02 16:27:43.235083
12,Co-op City Retail Space,1.5-2 Hours,Last Reported Time: 11:05 AM,2021-01-02 16:27:43.235083
13,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-02 16:27:43.235083
14,CU Jonathan Williams C...,30-60 Minutes*,Last Reported Time: 9:56 AM,2021-01-02 16:27:43.235083
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-02 16:27:43.235083
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-02 16:27:43.235083
17,Cumberland Dtc,1.5-2 Hours,Last Reported Time: 11:22 AM,2021-01-02 16:27:43.235083
18,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-02 16:27:43.235083
19,Elmhurst Hospital Cent...,1.5-2 Hours,Last Reported Time: 10:05 AM,2021-01-02 16:27:43.235083
20,EY East New York DTC,0-30 Minutes,Last Reported Time: 10:10 AM,2021-01-02 16:27:43.235083
21,Fort Hamilton,1-1.5 Hours,Last Reported Time: 10:37 AM,2021-01-02 16:27:43.235083
