,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-01-23 23:01:28.997759
1,4101 White Plains Road,No Wait Time*,Last Reported Time: 3:57 PM,2021-01-23 23:01:28.997759
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:37 PM,2021-01-23 23:01:28.997759
3,Bay Ridge 5th Avenue,30-60 Minutes,Last Reported Time: 4:03 PM,2021-01-23 23:01:28.997759
4,Beach 39th,No Wait Time,Last Reported Time: 4:00 PM,2021-01-23 23:01:28.997759
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-01-23 23:01:28.997759
6,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 1:48 PM,2021-01-23 23:01:28.997759
7,Bensonhurst 14th Avenue,30-60 Minutes,Last Reported Time: 4:37 PM,2021-01-23 23:01:28.997759
8,Canarsie Municipal Lot,Not Reported Yet,Last Reported Time:,2021-01-23 23:01:28.997759
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-01-23 23:01:28.997759
10,Co-op City Retail Space,30-60 Minutes,Last Reported Time: 4:30 PM,2021-01-23 23:01:28.997759
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-01-23 23:01:28.997759
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 1:34 PM,2021-01-23 23:01:28.997759
13,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-01-23 23:01:28.997759
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-01-23 23:01:28.997759
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-01-23 23:01:28.997759
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-01-23 23:01:28.997759
17,Elmhurst Hospital Cent...,0-30 Minutes*,Last Reported Time: 3:00 PM,2021-01-23 23:01:28.997759
18,EY East New York DTC,1-1.5 Hours*,Last Reported Time: 2:10 PM,2021-01-23 23:01:28.997759
19,Fort Hamilton,0-30 Minutes,Last Reported Time: 4:27 PM,2021-01-23 23:01:28.997759
20,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-01-23 23:01:28.997759
21,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-01-23 23:01:28.997759
22,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 2:05 PM,2021-01-23 23:01:28.997759
23,Highbridge Pool,30-60 Minutes,Last Reported Time: 4:17 PM,2021-01-23 23:01:28.997759
24,Jacobi Medical Center,1.5-2 Hours*,Last Reported Time: 3:18 PM,2021-01-23 23:01:28.997759
25,JFK Airport,0-30 Minutes*,Last Reported Time: 2:10 PM,2021-01-23 23:01:28.997759
26,Kew Gardens,No Wait Time,Last Reported Time: 5:45 PM,2021-01-23 23:01:28.997759
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 4:56 PM,2021-01-23 23:01:28.997759
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-01-23 23:01:28.997759
29,Lefferts,0-30 Minutes,Last Reported Time: 5:45 PM,2021-01-23 23:01:28.997759
30,Lincoln Medical Center,No Wait Time*,Last Reported Time: 2:08 PM,2021-01-23 23:01:28.997759
31,Mariners Harbor Library,0-30 Minutes*,Last Reported Time: 2:50 PM,2021-01-23 23:01:28.997759
