,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:26 PM,2021-02-24 23:53:51.197882
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-24 23:53:51.197882
2,57 Cleveland Place,No Wait Time*,Last Reported Time: 2:10 PM,2021-02-24 23:53:51.197882
3,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 4:01 PM,2021-02-24 23:53:51.197882
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-24 23:53:51.197882
5,Bellevue Hospital Cent...,0-30 Minutes*,Last Reported Time: 2:00 PM,2021-02-24 23:53:51.197882
6,Belvis Diagnostic & Tr...,1-1.5 Hours*,Last Reported Time: 11:54 AM,2021-02-24 23:53:51.197882
7,Bensonhurst 14th Avenue,0-30 Minutes,Last Reported Time: 4:58 PM,2021-02-24 23:53:51.197882
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 4:30 PM,2021-02-24 23:53:51.197882
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-24 23:53:51.197882
10,Co-op City Retail Space,No Wait Time*,Last Reported Time: 1:57 PM,2021-02-24 23:53:51.197882
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-24 23:53:51.197882
12,CU Homecrest,No Wait Time*,Last Reported Time: 2:56 PM,2021-02-24 23:53:51.197882
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 2:56 PM,2021-02-24 23:53:51.197882
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-24 23:53:51.197882
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-24 23:53:51.197882
16,Cumberland Dtc,No Wait Time*,Last Reported Time: 3:24 PM,2021-02-24 23:53:51.197882
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-24 23:53:51.197882
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-24 23:53:51.197882
19,EY East New York DTC,1-1.5 Hours*,Last Reported Time: 2:03 PM,2021-02-24 23:53:51.197882
20,Fort Hamilton,No Wait Time,Last Reported Time: 3:32 PM,2021-02-24 23:53:51.197882
21,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 2:26 PM,2021-02-24 23:53:51.197882
22,Greenbelt Recreational...,30-60 Minutes,Last Reported Time: 4:08 PM,2021-02-24 23:53:51.197882
23,Harlem Hospital Center,30-60 Minutes*,Last Reported Time: 2:42 PM,2021-02-24 23:53:51.197882
24,Highbridge Pool,30-60 Minutes,Last Reported Time: 5:10 PM,2021-02-24 23:53:51.197882
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-24 23:53:51.197882
26,JFK Airport,No Wait Time*,Last Reported Time: 1:47 PM,2021-02-24 23:53:51.197882
27,Kew Gardens,No Wait Time*,Last Reported Time: 1:28 PM,2021-02-24 23:53:51.197882
28,Kings County Hospital ...,30-60 Minutes,Last Reported Time: 4:46 PM,2021-02-24 23:53:51.197882
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-24 23:53:51.197882
30,Lefferts,30-60 Minutes,Last Reported Time: 5:33 PM,2021-02-24 23:53:51.197882
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 4:00 PM,2021-02-24 23:53:51.197882
32,Mariners Harbor Library,No Wait Time,Last Reported Time: 3:57 PM,2021-02-24 23:53:51.197882
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-24 23:53:51.197882
34,Midwood,0-30 Minutes,Last Reported Time: 4:07 PM,2021-02-24 23:53:51.197882
35,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 9:50 AM,2021-02-24 23:53:51.197882
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-24 23:53:51.197882
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-24 23:53:51.197882
38,Old Broadway,No Wait Time,Last Reported Time: 5:57 PM,2021-02-24 23:53:51.197882
39,Queens Hospital Center,30-60 Minutes*,Last Reported Time: 12:39 PM,2021-02-24 23:53:51.197882
40,Rain Boston Road Senio...,0-30 Minutes,Last Reported Time: 5:30 PM,2021-02-24 23:53:51.197882
41,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 4:30 PM,2021-02-24 23:53:51.197882
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-24 23:53:51.197882
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-24 23:53:51.197882
44,St. George Ferry Termi...,0-30 Minutes*,Last Reported Time: 2:08 PM,2021-02-24 23:53:51.197882
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-24 23:53:51.197882
46,Starret City,No Wait Time,Last Reported Time: 5:33 PM,2021-02-24 23:53:51.197882
47,SY Dyckman Lcdla,0-30 Minutes*,Last Reported Time: 2:26 PM,2021-02-24 23:53:51.197882
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-02-24 23:53:51.197882
49,Sydenham,No Wait Time*,Last Reported Time: 2:05 PM,2021-02-24 23:53:51.197882
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-02-24 23:53:51.197882
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-02-24 23:53:51.197882
52,Windsor Park Library,0-30 Minutes,Last Reported Time: 5:44 PM,2021-02-24 23:53:51.197882
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-02-24 23:53:51.197882
54,Last Reported Time:,,,2021-02-24 23:53:51.197882
55,Last Reported Time:,,,2021-02-24 23:53:51.197882
56,,,,2021-02-24 23:53:51.197882
57,,,,2021-02-24 23:53:51.197882
58,,,,2021-02-24 23:53:51.197882
59,if you require urgent virtual care.,,,2021-02-24 23:53:51.197882
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-02-24 23:53:51.197882
61,,,,2021-02-24 23:53:51.197882
62,,,,2021-02-24 23:53:51.197882
63,,,,2021-02-24 23:53:51.197882
