,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
2,57 Cleveland Place,No Wait Time,Last Reported Time: 10:03 AM,2021-03-14 15:11:19.175849
3,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
4,Beach 39th,0-30 Minutes,Last Reported Time: 11:06 AM,2021-03-14 15:11:19.175849
5,Bellevue Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
6,Belvis Diagnostic & Tr...,0-30 Minutes,Last Reported Time: 10:28 AM,2021-03-14 15:11:19.175849
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 11:07 AM,2021-03-14 15:11:19.175849
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
10,Co-op City Retail Space,No Wait Time*,Last Reported Time: 10:30 AM,2021-03-14 15:11:19.175849
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
12,CU Homecrest,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
13,CU Jonathan Williams C...,No Wait Time,Last Reported Time: 10:50 AM,2021-03-14 15:11:19.175849
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
16,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
19,EY East New York DTC,No Wait Time,Last Reported Time: 10:07 AM,2021-03-14 15:11:19.175849
20,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
21,Gouverneur Healthcare,No Wait Time*,Last Reported Time: 9:05 AM,2021-03-14 15:11:19.175849
22,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 10:19 AM,2021-03-14 15:11:19.175849
23,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 9:41 AM,2021-03-14 15:11:19.175849
24,Highbridge Pool,No Wait Time,Last Reported Time: 11:05 AM,2021-03-14 15:11:19.175849
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
26,JFK Airport,0-30 Minutes,Last Reported Time: 10:12 AM,2021-03-14 15:11:19.175849
27,Kew Gardens,No Wait Time,Last Reported Time: 10:41 AM,2021-03-14 15:11:19.175849
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 10:23 AM,2021-03-14 15:11:19.175849
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
30,Lefferts,0-30 Minutes,Last Reported Time: 11:01 AM,2021-03-14 15:11:19.175849
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 10:05 AM,2021-03-14 15:11:19.175849
32,Mariners Harbor Library,No Wait Time,Last Reported Time: 10:21 AM,2021-03-14 15:11:19.175849
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
34,Midwood,No Wait Time,Last Reported Time: 10:08 AM,2021-03-14 15:11:19.175849
35,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
38,Old Broadway,No Wait Time,Last Reported Time: 10:08 AM,2021-03-14 15:11:19.175849
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
40,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
41,Red Hook Recreational ...,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
43,St. Albans,0-30 Minutes*,Last Reported Time: 9:55 AM,2021-03-14 15:11:19.175849
44,St. George Ferry Termi...,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
46,Starret City,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
47,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
49,Sydenham,No Wait Time,Last Reported Time: 11:06 AM,2021-03-14 15:11:19.175849
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
52,Windsor Park Library,0-30 Minutes*,Last Reported Time: 9:11 AM,2021-03-14 15:11:19.175849
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-03-14 15:11:19.175849
54,Last Reported Time:,,,2021-03-14 15:11:19.175849
55,Last Reported Time:,,,2021-03-14 15:11:19.175849
56,,,,2021-03-14 15:11:19.175849
57,,,,2021-03-14 15:11:19.175849
58,,,,2021-03-14 15:11:19.175849
59,if you require urgent virtual care.,,,2021-03-14 15:11:19.175849
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-03-14 15:11:19.175849
61,,,,2021-03-14 15:11:19.175849
62,,,,2021-03-14 15:11:19.175849
63,,,,2021-03-14 15:11:19.175849
